ID TIME pos
4 0.099 [0, 0] [0.05469106741684591, -0.40379182311109]
4 5.108 [0, 0] [0.05469106741684591, -0.40379182311109]
4 10.113 [0, 0] [0.05469106741684591, -0.40379182311109]
4 15.12 [0, 0] [0.05469106741684591, -0.40379182311109]
4 20.125 [0, 0] [0.05469106741684591, -0.40379182311109]
4 25.132 [0, 0] [0.05469106741684591, -0.40379182311109]
4 30.138 [0, 0] [0.05469106741684591, -0.40379182311109]
4 35.145 [0, 0] [0.05469106741684591, -0.40379182311109]
4 40.149 [0, 0] [0.05469106741684591, -0.40379182311109]
4 45.158 [0, 0] [0.05469106741684591, -0.40379182311109]
4 50.164 [0, 0] [0.05469106741684591, -0.40379182311109]
4 55.175 [0, 0] [0.05469106741684591, -0.40379182311109]
4 60.179 [0, 0] [0.05469106741684591, -0.40379182311109]
4 65.184 [0, 0] [0.05469106741684591, -0.40379182311109]
4 70.191 [0, 0] [0.05469106741684591, -0.40379182311109]
4 75.2 [0, 0] [0.05469106741684591, -0.40379182311109]
4 80.208 [0, 0] [0.05469106741684591, -0.40379182311109]
4 85.21 [0, 0] [0.05469106741684591, -0.40379182311109]
4 90.217 [0, 0] [0.05469106741684591, -0.40379182311109]
4 95.223 [0, 0] [0.05469106741684591, -0.40379182311109]
4 100.23 [0.11480999999999986, -0.33423] [0.05469106741684591, -0.40379182311109]
4 105.236 [0.11480999999999986, -0.33423] [0.05469106741684591, -0.40379182311109]
4 110.241 [0.11480999999999986, -0.33423] [0.05469106741684591, -0.40379182311109]
4 115.251 [0.11421999999999999, -0.34182333333333337] [0.05469106741684591, -0.40379182311109]
4 120.258 [0.11421999999999999, -0.34182333333333337] [0.05469106741684591, -0.40379182311109]
4 125.261 [0.11623249999999996, -0.339825] [0.05469106741684591, -0.40379182311109]
4 130.268 [0.11615999999999993, -0.339595] [0.05469106741684591, -0.40379182311109]
4 135.275 [0.11316999999999999, -0.3409950000000001] [0.05469106741684591, -0.40379182311109]
4 140.282 [0.11316999999999999, -0.341005] [0.05469106741684591, -0.40379182311109]
4 145.289 [0.11655762195187139, -0.34622131066151246] [0.05469106741684591, -0.40379182311109]
4 150.294 [0.11686387195187134, -0.34712506066151233] [0.05469106741684591, -0.40379182311109]
4 155.3 [0.11670788617944121, -0.3462489428102332] [0.05469106741684591, -0.40379182311109]
4 160.306 [0.11673233062388566, -0.3464956094768999] [0.05469106741684591, -0.40379182311109]
4 165.313 [0.11560121951277454, -0.34796783169912215] [0.05469106741684591, -0.40379182311109]
4 170.319 [0.1155989972905523, -0.3479689428102332] [0.05469106741684591, -0.40379182311109]
4 175.326 [0.11660009756149707, -0.3505270485292099] [0.05469106741684591, -0.40379182311109]
4 180.332 [0.11678309756149707, -0.35043104852920987] [0.05469106741684591, -0.40379182311109]
4 185.338 [0.11698409756149711, -0.35061404852920985] [0.05469106741684591, -0.40379182311109]
4 190.345 [0.11698409756149711, -0.35061404852920985] [0.05469106741684591, -0.40379182311109]
4 195.353 [0.11655190687408826, -0.3493982259356454] [0.05469106741684591, -0.40379182311109]
4 200.36 [0.11655190687408826, -0.3493982259356454] [0.05469106741684591, -0.40379182311109]
4 205.367 [0.11652008869227011, -0.34956822593564535] [0.05469106741684591, -0.40379182311109]
4 210.374 [0.11652008869227011, -0.34956822593564535] [0.05469106741684591, -0.40379182311109]
4 215.382 [0.11652008869227011, -0.34956822593564535] [0.05469106741684591, -0.40379182311109]
4 220.387 [0.11652008869227011, -0.34956822593564535] [0.05469106741684591, -0.40379182311109]
4 225.395 [0.11629591463458094, -0.3480450404410082] [0.05469106741684591, -0.40379182311109]
4 230.398 [0.11635591463458093, -0.34769087377434155] [0.05469106741684591, -0.40379182311109]
4 235.405 [0.11635591463458093, -0.34769087377434155] [0.05469106741684591, -0.40379182311109]
4 240.411 [0.11635591463458093, -0.34769087377434155] [0.05469106741684591, -0.40379182311109]
4 245.419 [0.11635591463458093, -0.34769087377434155] [0.05469106741684591, -0.40379182311109]
4 250.425 [0.11638841463458093, -0.34774504044100824] [0.05469106741684591, -0.40379182311109]
4 255.434 [0.1164934146345809, -0.3482208737743415] [0.05469106741684591, -0.40379182311109]
4 260.436 [0.1164934146345809, -0.3482208737743415] [0.05469106741684591, -0.40379182311109]
4 265.443 [0.1164934146345809, -0.3482208737743415] [0.05469106741684591, -0.40379182311109]
4 270.449 [0.1164934146345809, -0.3482217071076749] [0.05469106741684591, -0.40379182311109]
4 275.456 [0.11648424796791425, -0.34823587377434156] [0.05469106741684591, -0.40379182311109]
4 280.462 [0.11664776735499777, -0.3476400373301614] [0.05469106741684591, -0.40379182311109]
4 285.471 [0.11689238273961314, -0.3483223450224691] [0.05469106741684591, -0.40379182311109]
4 290.476 [0.11690469043192078, -0.34834080656093064] [0.05469106741684591, -0.40379182311109]
4 295.481 [0.11700315197038232, -0.34871619117631525] [0.05469106741684591, -0.40379182311109]
4 300.488 [0.1170000750473054, -0.3487246527147768] [0.05469106741684591, -0.40379182311109]
4 305.495 [0.11707161350884386, -0.34890311425323833] [0.05469106741684591, -0.40379182311109]
4 310.502 [0.11715238273961306, -0.3490338834840076] [0.05469106741684591, -0.40379182311109]
4 315.507 [0.11715930581653616, -0.3490254219455461] [0.05469106741684591, -0.40379182311109]
4 320.514 [0.11715930581653616, -0.3490254219455461] [0.05469106741684591, -0.40379182311109]
4 325.523 [0.11715930581653616, -0.3490254219455461] [0.05469106741684591, -0.40379182311109]
4 330.529 [0.11726315197038234, -0.349445421945546] [0.05469106741684591, -0.40379182311109]
4 335.536 [0.11726315197038234, -0.349445421945546] [0.05469106741684591, -0.40379182311109]
4 340.542 [0.1174600750473054, -0.34980696040708453] [0.05469106741684591, -0.40379182311109]
4 345.55 [0.11746161350884385, -0.34980619117631523] [0.05469106741684591, -0.40379182311109]
4 350.555 [0.11750469043192081, -0.3498746527147768] [0.05469106741684591, -0.40379182311109]
4 355.561 [0.1175539212011516, -0.3499115757916999] [0.05469106741684591, -0.40379182311109]
