ID TIME TELAPSED TIMESTAMP BLOCK HASH PHASH DIFF TDIFF SIZE TXS UNC PENDING QUEUED
9 3.095 3.2960896492004395 1627934248 1 0x673f58cdaf12b03036141e65160962747a2d58d7bf43b285eb9ae2ecb5016b36 0x19a39244655079188c9c4b95f383b6e9fe80c2e3c8f16c0acef88966cd6fe8a3 1 2 610 0 0 0 0
9 3.349 3.999462366104126 1627934248 1 0x72b5df10c17fa06525113fa192f1a6e238216f24a729f80dc61fd25069d90c08 0x19a39244655079188c9c4b95f383b6e9fe80c2e3c8f16c0acef88966cd6fe8a3 1 2 610 0 0 0 0
9 19.063 4.618433475494385 1627934263 2 0x5d8319271cdd32543c94a840c11937a82dffcc0f17232ee7b42eca5f0ff11760 0x72b5df10c17fa06525113fa192f1a6e238216f24a729f80dc61fd25069d90c08 1 3 610 0 0 0 0
9 30.786 1.4356534481048584 1627934278 3 0x43e7acc7fdffeb3a8748ae13ece67f696b5e749bf77de9ea77c6e68e755b97a4 0x5d8319271cdd32543c94a840c11937a82dffcc0f17232ee7b42eca5f0ff11760 1 4 610 0 0 0 0
9 45.659 31.235995531082153 1627934263 2 0x4c533446e6162b7555a3457cae5946d91d71e11d6f132ba662ac34f4d362a08e 0x7e55f0a267137eac76476bac596d892ab78ce6baa53be07894f4141ef80114c5 2 5 610 0 0 0 0
9 46.144 16.54502534866333 1627934278 3 0x8243ee52807244313b3e3dc6100f649a2274a6124aecdbd3583afc969c87de93 0x4c533446e6162b7555a3457cae5946d91d71e11d6f132ba662ac34f4d362a08e 1 6 610 0 0 0 0
9 49.893 5.536957263946533 1627934293 4 0xf006431a9c6d79168e210475bae11831efca57868a4e3317c0d011616eaa57a3 0x8243ee52807244313b3e3dc6100f649a2274a6124aecdbd3583afc969c87de93 1 7 610 0 0 0 0
9 62.617 3.2639617919921875 1627934308 5 0x82491af84f7005375d95c135dc7b4995d7ba1a4a23c449210ed13d07b654514d 0x2b14a5ad52593ccba747ff32f7590052b885babcf821edde7981855b526d594b 1 8 610 0 0 0 0
9 75.193 0.876293420791626 1627934323 6 0x5578724b34e418728777bf7d90f1493f50351fff1559776195b58ab4a7326fd9 0x82491af84f7005375d95c135dc7b4995d7ba1a4a23c449210ed13d07b654514d 1 9 610 0 0 0 0
9 94.914 20.32987356185913 1627934323 6 0xff6d043b29f3e4a071d166c6053e9b2deaa73afc7cee5cb1d35440c03c4abcad 0x82491af84f7005375d95c135dc7b4995d7ba1a4a23c449210ed13d07b654514d 2 10 610 0 0 0 0
9 96.141 1.5436370372772217 1627934343 7 0x5cb104dab1a4c9c12d10f9a5eef7bc9a4c692896c6542f737726a624a796103f 0xff6d043b29f3e4a071d166c6053e9b2deaa73afc7cee5cb1d35440c03c4abcad 1 11 610 0 0 0 0
