ID TIME ETH
7 0.26 21 21.0
7 5.306 21 21.0
7 10.396 21 21.0
7 15.532 21 21.0
7 20.6 21 21.0
7 25.996 21 21.0
7 31.053 21 21.0
7 36.226 21 21.0
7 41.291 21 21.0
7 46.426 21 21.0
7 51.495 16 21.0
7 56.64 16 21.0
7 61.843 16 21.0
7 66.942 16 21.0
7 72.05 16 21.0
7 77.096 16 21.0
7 82.32 16 21.0
7 87.43 16 21.0
7 92.528 16 21.0
7 97.758 16 21.0
7 102.832 16 21.0
7 108.088 16 21.0
7 113.19 11 21.0
7 118.346 11 21.0
7 123.497 11 16.0
7 128.755 11 16.0
7 133.865 11 16.0
7 139.011 11 16.0
7 144.073 11 16.0
7 149.182 11 16.0
7 154.333 11 16.0
7 159.511 11 16.0
7 164.633 11 16.0
7 169.705 11 16.0
7 174.872 11 16.0
7 179.936 11 16.0
7 185.105 11 16.0
7 190.183 11 16.0
7 195.398 11 16.0
7 200.497 11 16.0
7 205.578 7.25 16.0
7 210.658 7.25 16.0
7 215.802 7.25 16.0
7 220.964 7.25 16.0
7 226.101 7.25 16.0
7 231.253 7.25 16.0
7 236.362 7.25 16.0
7 241.466 7.25 16.0
7 246.673 7.25 16.0
7 251.823 7.25 16.0
7 256.912 7.25 16.0
7 262.058 7.25 16.0
7 267.173 7.25 16.0
7 272.363 7.25 16.0
7 277.464 7.25 16.0
7 282.576 7.25 16.0
7 287.81 7.25 16.0
7 292.897 3.5 16.0
7 298.01 3.5 16.0
7 303.148 3.5 16.0
7 308.322 3.5 16.0
7 313.477 3.5 16.0
7 318.614 3.5 16.0
7 323.723 3.5 16.0
7 328.885 3.5 16.0
7 334.033 3.5 16.0
7 339.204 3.5 16.0
7 344.303 3.5 16.0
7 349.485 3.5 16.0
7 354.652 3.5 16.0
7 359.744 3.5 16.0
7 364.874 3.5 16.0
7 369.989 3.5 16.0
7 375.106 3.5 16.0
7 380.232 3.5 16.0
7 385.314 3.5 16.0
7 390.457 3.5 16.0
7 395.64 3.5 16.0
7 400.9 3.5 16.0
7 405.985 3.5 16.0
7 411.179 3.5 16.0
7 416.365 3.5 16.0
7 421.534 3.5 16.0
7 426.63 3.5 16.0
7 431.832 3.5 16.0
7 437.02 3.5 16.0
7 442.133 3.5 16.0
7 447.352 3.5 16.0
7 452.877 3.5 16.0
7 458.063 3.5 16.0
7 463.234 3.5 16.0
7 468.359 3.5 16.0
7 473.481 3.5 16.0
7 478.58 3.5 16.0
7 483.756 3.5 16.0
7 488.873 3.5 16.0
7 493.985 3.5 16.0
7 499.126 3.5 16.0
7 504.319 3.5 16.0
7 509.415 3.5 16.0
7 514.544 3.5 16.0
7 519.66 3.5 16.0
7 524.803 3.5 16.0
7 529.988 3.5 16.0
7 535.218 3.5 16.0
7 540.313 3.5 16.0
7 545.485 3.5 16.0
7 550.612 3.5 16.0
7 555.759 3.5 16.0
7 560.862 3.5 16.0
7 566.075 3.5 16.0
7 571.211 3.5 16.0
7 576.33 3.5 16.0
7 581.434 3.5 16.0
