ID TIME pos
4 5.09 [-0.3949437729706959, -0.4426302778700408] []
4 10.092 [-0.3949437729706959, -0.4426302778700408] []
4 15.205 [-0.3949437729706959, -0.4426302778700408] []
4 20.258 [-0.3949437729706959, -0.4426302778700408] []
4 25.298 [-0.3949437729706959, -0.4426302778700408] []
4 30.389 [-0.3949437729706959, -0.4426302778700408] []
4 35.419 [-0.3949437729706959, -0.4426302778700408] []
4 40.494 [-0.3949437729706959, -0.4426302778700408] []
4 45.556 [-0.3949437729706959, -0.4426302778700408] []
4 50.604 [-0.3949437729706959, -0.4426302778700408] []
4 55.68 [-0.3949437729706959, -0.4426302778700408] []
4 60.725 [-0.3949437729706959, -0.4426302778700408] [(33650, -41114, 1676639255, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33650, -41114)]
4 98.293 [-0.3949437729706959, -0.4426302778700408] [(33450, -40971, 1676639255, 0, 4, 40000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33650, -41114), (-26475, -39297, 1676639269, 0, 4, 40000000000000000000, 10000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -27202, -39119)]
4 133.897 [-0.3949437729706959, -0.4426302778700408] [(33791, -41106, 1676639255, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33650, -41114), (-26244, -39591, 1676639269, 0, 6, 60000000000000000000, 10000000000000000000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -27202, -39119)]
4 171.139 [-0.3949437729706959, -0.4426302778700408] [(33791, -41106, 1676639255, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33650, -41114), (-29002, -40684, 1676639269, 2, 9, 90555555555555555000, 30555555555555555000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -34871, -42860)]
4 216.886 [-0.3949437729706959, -0.4426302778700408] [(33791, -41106, 1676639255, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33650, -41114), (-29002, -40684, 1676639269, 2, 9, 90555555555555555000, 30555555555555555000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -34871, -42860), (-33958, -39398, 1676639381, 0, 5, 47222222222222220000, 36666666666666665000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -36534, -39182)]
4 221.95 [-0.3949437729706959, -0.4426302778700408] [(33791, -41106, 1676639255, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33650, -41114), (-29002, -40684, 1676639269, 2, 9, 90555555555555555000, 30555555555555555000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -34871, -42860), (-35749, -40377, 1676639381, 0, 7, 70879629629629626000, 60324074074074071000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -37629, -40417)]
4 226.997 [-0.3949437729706959, -0.4426302778700408] [(33791, -41106, 1676639255, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33650, -41114), (-29002, -40684, 1676639269, 2, 9, 90555555555555555000, 30555555555555555000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -34871, -42860), (-35749, -40377, 1676639381, 0, 7, 70879629629629626000, 60324074074074071000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -37629, -40417)]
4 237.078 [-0.3949437729706959, -0.4426302778700408] [(33791, -41106, 1676639255, 2, 10, 100000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33650, -41114), (-29002, -40684, 1676639269, 2, 9, 90555555555555555000, 30555555555555555000, 1, '0xDA8d2BAde16dd8a6a0Eb5563F4216047b2b24294', 0, -34871, -42860), (-37178, -40648, 1676639381, 0, 8, 83981481481481477000, 73425925925925922000, 1, '0x0fa9077350FC3Ee6924743e1AD9b735c657C455E', 0, -38928, -40720)]
