ID TIME pos
4 0.099 [0, 0] [0.17429720198973475, -0.24724329663361827]
4 5.106 [0.13146000000000013, -0.43296] [0.17429720198973475, -0.24724329663361827]
4 10.116 [0.167775, -0.31947000000000003] [0.17429720198973475, -0.24724329663361827]
4 15.119 [0.17042000000000002, -0.30654499999999996] [0.17429720198973475, -0.24724329663361827]
4 20.125 [0.17056000000000004, -0.305335] [0.17429720198973475, -0.24724329663361827]
4 25.132 [0.17056000000000004, -0.305335] [0.17429720198973475, -0.24724329663361827]
4 30.138 [0.17056000000000004, -0.305335] [0.17429720198973475, -0.24724329663361827]
4 35.143 [0.17056000000000004, -0.305335] [0.17429720198973475, -0.24724329663361827]
4 40.15 [0.16805000000000003, -0.32321] [0.17429720198973475, -0.24724329663361827]
4 45.157 [0.16805000000000003, -0.32321] [0.17429720198973475, -0.24724329663361827]
4 50.164 [0.19098000000000004, -0.28013750000000004] [0.17429720198973475, -0.24724329663361827]
4 55.171 [0.19076500000000007, -0.28079499999999996] [0.17429720198973475, -0.24724329663361827]
4 60.176 [0.2066560000000001, -0.269988] [0.17429720198973475, -0.24724329663361827]
4 65.184 [0.20703600000000008, -0.26996] [0.17429720198973475, -0.24724329663361827]
4 70.19 [0.21411170022936943, -0.23442673100569933] [0.17429720198973475, -0.24724329663361827]
4 75.197 [0.20393288591088812, -0.23065148371917085] [0.17429720198973475, -0.24724329663361827]
4 80.204 [0.20329002013762162, -0.22876703860341957] [0.17429720198973475, -0.24724329663361827]
4 85.21 [0.20330102013762166, -0.22879603860341957] [0.17429720198973475, -0.24724329663361827]
4 90.216 [0.2025820201376216, -0.22851103860341956] [0.17429720198973475, -0.24724329663361827]
4 95.223 [0.20267902013762162, -0.22842803860341956] [0.17429720198973475, -0.24724329663361827]
4 100.23 [0.20231638194329238, -0.2286773078212905] [0.17429720198973475, -0.24724329663361827]
4 105.235 [0.2023582001251106, -0.22864821691219958] [0.17429720198973475, -0.24724329663361827]
4 110.238 [0.2023582001251106, -0.22864821691219958] [0.17429720198973475, -0.24724329663361827]
4 115.247 [0.2023582001251106, -0.22864821691219958] [0.17429720198973475, -0.24724329663361827]
4 120.254 [0.2023582001251106, -0.22864821691219958] [0.17429720198973475, -0.24724329663361827]
4 125.259 [0.2023582001251106, -0.22864821691219958] [0.17429720198973475, -0.24724329663361827]
4 130.267 [0.2023582001251106, -0.22864821691219958] [0.17429720198973475, -0.24724329663361827]
4 135.273 [0.2023582001251106, -0.22864821691219958] [0.17429720198973475, -0.24724329663361827]
4 140.281 [0.20210910921601968, -0.22873185327583598] [0.17429720198973475, -0.24724329663361827]
4 145.287 [0.20210910921601968, -0.22873094418492687] [0.17429720198973475, -0.24724329663361827]
4 150.289 [0.20001168344801804, -0.22951253216951628] [0.17429720198973475, -0.24724329663361827]
