ID TIME pos
8 0.097 [0, 0] [0.02365726219371922, -0.28167731602668533]
8 5.11 [0, 0] [0.02365726219371922, -0.28167731602668533]
8 10.116 [0, 0] [0.02365726219371922, -0.28167731602668533]
8 15.119 [-0.111205, -0.11338499999999996] [0.02365726219371922, -0.28167731602668533]
8 20.128 [-0.11706500000000009, -0.10570999999999997] [0.02365726219371922, -0.28167731602668533]
8 25.134 [-0.107815, -0.135965] [0.02365726219371922, -0.28167731602668533]
8 30.14 [-0.107815, -0.135965] [0.02365726219371922, -0.28167731602668533]
8 35.145 [-0.107815, -0.135965] [0.02365726219371922, -0.28167731602668533]
8 40.154 [-0.107815, -0.135965] [0.02365726219371922, -0.28167731602668533]
8 45.261 [-0.107815, -0.135965] [0.02365726219371922, -0.28167731602668533]
8 50.267 [-0.100488, -0.15150999999999995] [0.02365726219371922, -0.28167731602668533]
8 55.27 [-0.09604333333333333, -0.15615499999999996] [0.02365726219371922, -0.28167731602668533]
8 60.278 [-0.09390571428571426, -0.15642285714285717] [0.02365726219371922, -0.28167731602668533]
8 65.285 [-0.09335875000000002, -0.16356125] [0.02365726219371922, -0.28167731602668533]
8 70.291 [-0.09000125, -0.17158500000000002] [0.02365726219371922, -0.28167731602668533]
8 75.296 [-0.05591967791674693, -0.16022373191543662] [0.02365726219371922, -0.28167731602668533]
8 80.305 [-0.058300645568247454, -0.16421396247626632] [0.02365726219371922, -0.28167731602668533]
8 85.311 [-0.05725337284097473, -0.16427032611262996] [0.02365726219371922, -0.28167731602668533]
8 90.318 [-0.05758392510422688, -0.16636196560324412] [0.02365726219371922, -0.28167731602668533]
8 95.326 [-0.059127469326978654, -0.16568796824914842] [0.02365726219371922, -0.28167731602668533]
8 100.331 [-0.059127469326978654, -0.16568796824914842] [0.02365726219371922, -0.28167731602668533]
8 105.336 [-0.059127469326978654, -0.16568796824914842] [0.02365726219371922, -0.28167731602668533]
8 110.342 [-0.059127469326978654, -0.16568796824914842] [0.02365726219371922, -0.28167731602668533]
8 115.348 [-0.059127469326978654, -0.16568796824914842] [0.02365726219371922, -0.28167731602668533]
8 120.354 [-0.057269007788517116, -0.16706258363376383] [0.02365726219371922, -0.28167731602668533]
8 125.46 [-0.055979007788517124, -0.1682448913260715] [0.02365726219371922, -0.28167731602668533]
8 130.465 [-0.05509746932697866, -0.1685902759414561] [0.02365726219371922, -0.28167731602668533]
8 135.471 [-0.05408285394236329, -0.17112950671068686] [0.02365726219371922, -0.28167731602668533]
8 140.48 [-0.056175507232194465, -0.1730645419456378] [0.02365726219371922, -0.28167731602668533]
8 145.485 [-0.056161221517908755, -0.1731088276599235] [0.02365726219371922, -0.28167731602668533]
8 150.495 [-0.05602407866076592, -0.17333025623135212] [0.02365726219371922, -0.28167731602668533]
8 155.501 [-0.05602122151790876, -0.1733352562313521] [0.02365726219371922, -0.28167731602668533]
8 160.503 [-0.05599050723219446, -0.1733695419456378] [0.02365726219371922, -0.28167731602668533]
8 165.508 [-0.057091221517908755, -0.17679525623135214] [0.02365726219371922, -0.28167731602668533]
8 170.516 [-0.05710836437505163, -0.17764739908849497] [0.02365726219371922, -0.28167731602668533]
8 175.522 [-0.05710693580362305, -0.17764882765992354] [0.02365726219371922, -0.28167731602668533]
8 180.531 [-0.057091935803623046, -0.17768954194563782] [0.02365726219371922, -0.28167731602668533]
8 185.537 [-0.057091935803623046, -0.17768954194563782] [0.02365726219371922, -0.28167731602668533]
8 190.641 [-0.0570890786607659, -0.1779166848027807] [0.02365726219371922, -0.28167731602668533]
8 195.648 [-0.056191221517908764, -0.17886739908849497] [0.02365726219371922, -0.28167731602668533]
8 200.652 [-0.05617836437505163, -0.17888097051706645] [0.02365726219371922, -0.28167731602668533]
8 205.658 [-0.05554765008933733, -0.18047739908849497] [0.02365726219371922, -0.28167731602668533]
8 210.667 [-0.05554693580362306, -0.18048168480278073] [0.02365726219371922, -0.28167731602668533]
8 215.671 [-0.05700514008338151, -0.18201423914926196] [0.02365726219371922, -0.28167731602668533]
8 220.674 [-0.05695380675004818, -0.18225090581592868] [0.02365726219371922, -0.28167731602668533]
8 225.688 [-0.05685847341671484, -0.18255890581592862] [0.02365726219371922, -0.28167731602668533]
8 230.692 [-0.056864473416714856, -0.18256890581592866] [0.02365726219371922, -0.28167731602668533]
8 235.7 [-0.056863806750048186, -0.18257157248259534] [0.02365726219371922, -0.28167731602668533]
8 240.706 [-0.056863806750048186, -0.18257157248259534] [0.02365726219371922, -0.28167731602668533]
8 245.715 [-0.056863806750048186, -0.18257157248259534] [0.02365726219371922, -0.28167731602668533]
8 250.721 [-0.056863806750048186, -0.18257157248259534] [0.02365726219371922, -0.28167731602668533]
8 255.727 [-0.05504247341671485, -0.184100239149262] [0.02365726219371922, -0.28167731602668533]
8 260.732 [-0.05493780675004818, -0.18427090581592864] [0.02365726219371922, -0.28167731602668533]
8 265.737 [-0.05493180675004818, -0.18428023914926198] [0.02365726219371922, -0.28167731602668533]
8 270.745 [-0.05493180675004818, -0.18428023914926198] [0.02365726219371922, -0.28167731602668533]
8 275.751 [-0.05246647341671485, -0.185520239149262] [0.02365726219371922, -0.28167731602668533]
8 280.757 [-0.05246647341671485, -0.185520239149262] [0.02365726219371922, -0.28167731602668533]
