ID TIME pos
14 0.094 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 5.108 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 10.213 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 15.22 [0, 0] [0.4514688196983951, 0.4391248372732914]
14 20.228 [0.44768983013581615, 0.3734497732050229] [0.4514688196983951, 0.4391248372732914]
14 25.23 [0.44768983013581615, 0.3734497732050229] [0.4514688196983951, 0.4391248372732914]
14 30.241 [0.44768983013581615, 0.3734497732050229] [0.4514688196983951, 0.4391248372732914]
14 35.247 [0.44768983013581615, 0.3734497732050229] [0.4514688196983951, 0.4391248372732914]
14 40.259 [0.44768983013581615, 0.3734497732050229] [0.4514688196983951, 0.4391248372732914]
14 45.368 [0.44768983013581615, 0.3734497732050229] [0.4514688196983951, 0.4391248372732914]
14 50.464 [0.44768983013581615, 0.3734497732050229] [0.4514688196983951, 0.4391248372732914]
14 55.475 [0.44768983013581615, 0.3734497732050229] [0.4514688196983951, 0.4391248372732914]
14 60.476 [0.44768983013581615, 0.3734497732050229] [0.4514688196983951, 0.4391248372732914]
14 65.483 [0.44768983013581615, 0.3734497732050229] [0.4514688196983951, 0.4391248372732914]
14 70.494 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 75.596 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 80.602 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 85.606 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 90.613 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 95.626 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 100.628 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 105.637 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 110.639 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 115.642 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 120.657 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 125.666 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 130.769 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 135.881 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 140.974 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 145.983 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 150.988 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 155.998 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 161.008 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 166.114 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 171.218 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 176.221 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 181.228 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 186.234 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 191.241 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 196.255 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 201.353 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 206.358 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 211.364 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 216.371 [0.5331699150679081, 0.3456398866025113] [0.4514688196983951, 0.4391248372732914]
14 221.377 [0.5809949150679081, 0.3865748866025115] [0.4514688196983951, 0.4391248372732914]
14 226.391 [0.5809949150679081, 0.3865748866025115] [0.4514688196983951, 0.4391248372732914]
14 231.491 [0.6024299433786054, 0.4060899244016744] [0.4514688196983951, 0.4391248372732914]
