ID TIME pos
13 0.094 [0, 0] [-0.15595537058831346, 0.1024752092600966]
13 5.107 [0, 0] [-0.15595537058831346, 0.1024752092600966]
13 10.122 [0, 0] [-0.15595537058831346, 0.1024752092600966]
13 15.222 [0, 0] [-0.15595537058831346, 0.1024752092600966]
13 20.226 [0, 0] [-0.15595537058831346, 0.1024752092600966]
13 25.231 [0, 0] [-0.15595537058831346, 0.1024752092600966]
13 30.237 [0, 0] [-0.15595537058831346, 0.1024752092600966]
13 35.246 [0, 0] [-0.15595537058831346, 0.1024752092600966]
13 40.251 [-0.13843000000000005, 0.1953999999999998] [-0.15595537058831346, 0.1024752092600966]
13 45.264 [-0.12811000000000006, 0.18962999999999997] [-0.15595537058831346, 0.1024752092600966]
13 50.368 [-0.12811000000000006, 0.18962999999999997] [-0.15595537058831346, 0.1024752092600966]
13 55.372 [-0.11630000000000001, 0.19637249999999995] [-0.15595537058831346, 0.1024752092600966]
13 60.378 [-0.11666000000000004, 0.19611250000000002] [-0.15595537058831346, 0.1024752092600966]
13 65.382 [-0.12232666666666665, 0.19504666666666667] [-0.15595537058831346, 0.1024752092600966]
13 70.393 [-0.14111624863325403, 0.18390140762547855] [-0.15595537058831346, 0.1024752092600966]
13 75.397 [-0.14194624863325403, 0.17802997905404988] [-0.15595537058831346, 0.1024752092600966]
13 80.403 [-0.14155053434753975, 0.1784614076254785] [-0.15595537058831346, 0.1024752092600966]
13 85.416 [-0.14137910577611118, 0.17872283619690707] [-0.15595537058831346, 0.1024752092600966]
13 90.416 [-0.14150910577611117, 0.1785456933397642] [-0.15595537058831346, 0.1024752092600966]
13 95.424 [-0.1415419629189683, 0.17850283619690707] [-0.15595537058831346, 0.1024752092600966]
13 100.43 [-0.1415419629189683, 0.17850283619690707] [-0.15595537058831346, 0.1024752092600966]
13 105.44 [-0.1415419629189683, 0.17850283619690707] [-0.15595537058831346, 0.1024752092600966]
13 110.538 [-0.1415419629189683, 0.17850283619690707] [-0.15595537058831346, 0.1024752092600966]
13 115.545 [-0.1415419629189683, 0.17850283619690707] [-0.15595537058831346, 0.1024752092600966]
13 120.557 [-0.1415419629189683, 0.17850283619690707] [-0.15595537058831346, 0.1024752092600966]
13 125.559 [-0.1415419629189683, 0.17850283619690707] [-0.15595537058831346, 0.1024752092600966]
13 130.572 [-0.1402942175540973, 0.1785749816722937] [-0.15595537058831346, 0.1024752092600966]
13 135.576 [-0.13921486004808645, 0.17826553926426106] [-0.15595537058831346, 0.1024752092600966]
13 140.585 [-0.13921374893697536, 0.17826553926426106] [-0.15595537058831346, 0.1024752092600966]
13 145.59 [-0.13743937404327783, 0.17952698533783495] [-0.15595537058831346, 0.1024752092600966]
13 150.596 [-0.1374423740432778, 0.17953598533783496] [-0.15595537058831346, 0.1024752092600966]
13 155.602 [-0.1374423740432778, 0.17953598533783496] [-0.15595537058831346, 0.1024752092600966]
13 160.611 [-0.1374423740432778, 0.17953598533783496] [-0.15595537058831346, 0.1024752092600966]
13 165.62 [-0.1374423740432778, 0.17953598533783496] [-0.15595537058831346, 0.1024752092600966]
13 170.624 [-0.1374423740432778, 0.17953598533783496] [-0.15595537058831346, 0.1024752092600966]
13 175.628 [-0.1374423740432778, 0.17953598533783496] [-0.15595537058831346, 0.1024752092600966]
13 180.636 [-0.1374423740432778, 0.17953598533783496] [-0.15595537058831346, 0.1024752092600966]
13 185.643 [-0.13752137404327783, 0.17949898533783498] [-0.15595537058831346, 0.1024752092600966]
13 190.644 [-0.13752137404327783, 0.17949898533783498] [-0.15595537058831346, 0.1024752092600966]
13 195.657 [-0.13752137404327783, 0.17949898533783498] [-0.15595537058831346, 0.1024752092600966]
13 200.662 [-0.1376163740432778, 0.17946398533783497] [-0.15595537058831346, 0.1024752092600966]
13 205.668 [-0.1380873740432778, 0.17925798533783502] [-0.15595537058831346, 0.1024752092600966]
13 210.773 [-0.13809437404327782, 0.17925798533783502] [-0.15595537058831346, 0.1024752092600966]
13 215.78 [-0.13809437404327782, 0.17925798533783502] [-0.15595537058831346, 0.1024752092600966]
13 220.784 [-0.13865637404327782, 0.17804798533783503] [-0.15595537058831346, 0.1024752092600966]
13 225.788 [-0.13866037404327783, 0.17803798533783502] [-0.15595537058831346, 0.1024752092600966]
13 230.798 [-0.13901837404327783, 0.177378985337835] [-0.15595537058831346, 0.1024752092600966]
13 235.804 [-0.1391153740432778, 0.177484985337835] [-0.15595537058831346, 0.1024752092600966]
13 240.811 [-0.1391153740432778, 0.177484985337835] [-0.15595537058831346, 0.1024752092600966]
13 245.819 [-0.13573114503606484, 0.18087082111486252] [-0.15595537058831346, 0.1024752092600966]
13 250.826 [-0.1358178117027315, 0.18065915444819583] [-0.15595537058831346, 0.1024752092600966]
13 255.831 [-0.1358153117027315, 0.18065665444819587] [-0.15595537058831346, 0.1024752092600966]
13 260.835 [-0.1358153117027315, 0.18065665444819587] [-0.15595537058831346, 0.1024752092600966]
13 265.843 [-0.1358153117027315, 0.18065665444819587] [-0.15595537058831346, 0.1024752092600966]
13 270.855 [-0.1358153117027315, 0.18065665444819587] [-0.15595537058831346, 0.1024752092600966]
13 275.862 [-0.1358428117027315, 0.18061998778152918] [-0.15595537058831346, 0.1024752092600966]
13 280.867 [-0.13592864503606486, 0.1804233211148625] [-0.15595537058831346, 0.1024752092600966]
13 285.876 [-0.1360978117027315, 0.18025165444819588] [-0.15595537058831346, 0.1024752092600966]
13 290.881 [-0.1360978117027315, 0.18025165444819588] [-0.15595537058831346, 0.1024752092600966]
13 295.888 [-0.1360978117027315, 0.18025165444819588] [-0.15595537058831346, 0.1024752092600966]
13 300.893 [-0.13861281170273151, 0.17831082111486252] [-0.15595537058831346, 0.1024752092600966]
13 305.896 [-0.13865031170273148, 0.17828082111486251] [-0.15595537058831346, 0.1024752092600966]
13 310.907 [-0.1389049031102137, 0.1765884502598731] [-0.15595537058831346, 0.1024752092600966]
13 315.91 [-0.13948644157175216, 0.1762999887214115] [-0.15595537058831346, 0.1024752092600966]
13 320.925 [-0.13948644157175216, 0.1762999887214115] [-0.15595537058831346, 0.1024752092600966]
13 325.931 [-0.13951644157175216, 0.17625845025987308] [-0.15595537058831346, 0.1024752092600966]
13 331.021 [-0.13952951849482909, 0.17621075795218077] [-0.15595537058831346, 0.1024752092600966]
13 336.035 [-0.13953336464867522, 0.1762061425675654] [-0.15595537058831346, 0.1024752092600966]
13 341.152 [-0.14002413387944446, 0.17559152718295004] [-0.15595537058831346, 0.1024752092600966]
13 346.259 [-0.14002413387944446, 0.17559152718295004] [-0.15595537058831346, 0.1024752092600966]
13 351.364 [-0.14039336464867525, 0.17522152718295006] [-0.15595537058831346, 0.1024752092600966]
13 356.365 [-0.14039336464867525, 0.17522152718295006] [-0.15595537058831346, 0.1024752092600966]
13 361.368 [-0.14039336464867525, 0.17522152718295006] [-0.15595537058831346, 0.1024752092600966]
13 366.375 [-0.14037241003091272, 0.17520927524131077] [-0.15595537058831346, 0.1024752092600966]
13 371.38 [-0.14045526717376985, 0.17514498952702504] [-0.15595537058831346, 0.1024752092600966]
13 376.387 [-0.14045526717376985, 0.17514498952702504] [-0.15595537058831346, 0.1024752092600966]
13 381.404 [-0.14045526717376985, 0.17514498952702504] [-0.15595537058831346, 0.1024752092600966]
13 386.503 [-0.14045526717376985, 0.17514498952702504] [-0.15595537058831346, 0.1024752092600966]
13 391.513 [-0.14068455288805556, 0.17486927524131077] [-0.15595537058831346, 0.1024752092600966]
13 396.514 [-0.14097526717376987, 0.17448856095559648] [-0.15595537058831346, 0.1024752092600966]
13 401.525 [-0.14097526717376987, 0.17448856095559648] [-0.15595537058831346, 0.1024752092600966]
13 406.53 [-0.1413945528880556, 0.17426427524131075] [-0.15595537058831346, 0.1024752092600966]
13 411.537 [-0.14148669574519845, 0.174189989527025] [-0.15595537058831346, 0.1024752092600966]
13 416.544 [-0.14151026717376988, 0.1741707038127393] [-0.15595537058831346, 0.1024752092600966]
13 421.55 [-0.14159598145948415, 0.17411284666988217] [-0.15595537058831346, 0.1024752092600966]
