ID TIME pos
5 0.098 [0, 0] [0.0625990228316881, -0.3801812478121904]
5 5.112 [0, 0] [0.0625990228316881, -0.3801812478121904]
5 10.113 [0, 0] [0.0625990228316881, -0.3801812478121904]
5 15.12 [0, 0] [0.0625990228316881, -0.3801812478121904]
5 20.127 [0, 0] [0.0625990228316881, -0.3801812478121904]
5 25.131 [0, 0] [0.0625990228316881, -0.3801812478121904]
5 30.137 [0, 0] [0.0625990228316881, -0.3801812478121904]
5 35.144 [0, 0] [0.0625990228316881, -0.3801812478121904]
5 40.15 [0, 0] [0.0625990228316881, -0.3801812478121904]
5 45.158 [0, 0] [0.0625990228316881, -0.3801812478121904]
5 50.165 [0, 0] [0.0625990228316881, -0.3801812478121904]
5 55.169 [0, 0] [0.0625990228316881, -0.3801812478121904]
5 60.177 [0, 0] [0.0625990228316881, -0.3801812478121904]
5 65.183 [0.10677000000000003, -0.22683999999999993] [0.0625990228316881, -0.3801812478121904]
5 70.189 [0.10537999999999981, -0.22726000000000002] [0.0625990228316881, -0.3801812478121904]
5 75.195 [0.09656999999999998, -0.23791333333333334] [0.0625990228316881, -0.3801812478121904]
5 80.203 [0.08639750000000013, -0.24945750000000005] [0.0625990228316881, -0.3801812478121904]
5 85.208 [0.08689250000000004, -0.24906999999999996] [0.0625990228316881, -0.3801812478121904]
5 90.215 [0.09044400000000001, -0.24509799999999998] [0.0625990228316881, -0.3801812478121904]
5 95.217 [0.09436571428571426, -0.23772857142857143] [0.0625990228316881, -0.3801812478121904]
5 100.225 [0.09393750000000001, -0.2378875] [0.0625990228316881, -0.3801812478121904]
5 105.233 [0.09370250000000002, -0.23826499999999998] [0.0625990228316881, -0.3801812478121904]
5 110.236 [0.09022555555555561, -0.24227444444444446] [0.0625990228316881, -0.3801812478121904]
5 115.241 [0.08980222222222231, -0.2428811111111111] [0.0625990228316881, -0.3801812478121904]
5 120.252 [0.09010888888888892, -0.24278666666666668] [0.0625990228316881, -0.3801812478121904]
5 125.257 [0.08721399999999994, -0.241659] [0.0625990228316881, -0.3801812478121904]
5 130.264 [0.08515758073236182, -0.248605396681123] [0.0625990228316881, -0.3801812478121904]
5 135.27 [0.08515576255054363, -0.248605396681123] [0.0625990228316881, -0.3801812478121904]
5 140.276 [0.08515576255054363, -0.248605396681123] [0.0625990228316881, -0.3801812478121904]
5 145.283 [0.08522939891418, -0.24844812395385032] [0.0625990228316881, -0.3801812478121904]
5 150.289 [0.08522939891418, -0.24844812395385032] [0.0625990228316881, -0.3801812478121904]
5 155.295 [0.08547361567133165, -0.2482932802910294] [0.0625990228316881, -0.3801812478121904]
5 160.302 [0.08547361567133165, -0.2482932802910294] [0.0625990228316881, -0.3801812478121904]
5 165.307 [0.08547361567133165, -0.2482932802910294] [0.0625990228316881, -0.3801812478121904]
5 170.313 [0.08547361567133165, -0.2482932802910294] [0.0625990228316881, -0.3801812478121904]
5 175.32 [0.08547361567133165, -0.2482932802910294] [0.0625990228316881, -0.3801812478121904]
5 180.325 [0.08547361567133165, -0.2482932802910294] [0.0625990228316881, -0.3801812478121904]
5 185.332 [0.08549028233799834, -0.24831244695769608] [0.0625990228316881, -0.3801812478121904]
5 190.341 [0.0852764144658446, -0.2475276433455656] [0.0625990228316881, -0.3801812478121904]
5 195.347 [0.08522026061969079, -0.24768610488402715] [0.0625990228316881, -0.3801812478121904]
5 200.352 [0.08529487600430616, -0.24766072026864255] [0.0625990228316881, -0.3801812478121904]
5 205.359 [0.08518024200399858, -0.24787995453516806] [0.0625990228316881, -0.3801812478121904]
5 210.366 [0.08513524200399858, -0.2479699545351681] [0.0625990228316881, -0.3801812478121904]
5 215.373 [0.08513524200399858, -0.2479699545351681] [0.0625990228316881, -0.3801812478121904]
