ID TIME pos
1 0.101 [0, 0] [-0.0946325159395221, -0.19019933647153905]
1 5.107 [0, 0] [-0.0946325159395221, -0.19019933647153905]
1 10.113 [0, 0] [-0.0946325159395221, -0.19019933647153905]
1 15.12 [0, 0] [-0.0946325159395221, -0.19019933647153905]
1 20.126 [0, 0] [-0.0946325159395221, -0.19019933647153905]
1 25.132 [0, 0] [-0.0946325159395221, -0.19019933647153905]
1 30.139 [0, 0] [-0.0946325159395221, -0.19019933647153905]
1 35.145 [-0.009084999999999899, -0.053015000000000034] [-0.0946325159395221, -0.19019933647153905]
1 40.152 [-0.009084999999999899, -0.053015000000000034] [-0.0946325159395221, -0.19019933647153905]
1 45.159 [-0.006463333333333265, -0.05214] [-0.0946325159395221, -0.19019933647153905]
1 50.166 [-0.008354999999999946, -0.0510775] [-0.0946325159395221, -0.19019933647153905]
1 55.172 [-0.008339999999999959, -0.05112] [-0.0946325159395221, -0.19019933647153905]
1 60.179 [-0.024365291002148487, -0.07204861830067312] [-0.0946325159395221, -0.19019933647153905]
1 65.185 [-0.02434362433548179, -0.07187528496733979] [-0.0946325159395221, -0.19019933647153905]
1 70.192 [-0.024421957668815154, -0.07233361830067313] [-0.0946325159395221, -0.19019933647153905]
1 75.199 [-0.024421957668815154, -0.07233361830067313] [-0.0946325159395221, -0.19019933647153905]
1 80.204 [-0.024421957668815154, -0.07233361830067313] [-0.0946325159395221, -0.19019933647153905]
1 85.211 [-0.024421957668815154, -0.07233361830067313] [-0.0946325159395221, -0.19019933647153905]
1 90.218 [-0.024421957668815154, -0.07233361830067313] [-0.0946325159395221, -0.19019933647153905]
1 95.224 [-0.024421957668815154, -0.07233361830067313] [-0.0946325159395221, -0.19019933647153905]
1 100.231 [-0.024421957668815154, -0.07233361830067313] [-0.0946325159395221, -0.19019933647153905]
1 105.236 [-0.024421957668815154, -0.07233361830067313] [-0.0946325159395221, -0.19019933647153905]
1 110.241 [-0.024421957668815154, -0.07233361830067313] [-0.0946325159395221, -0.19019933647153905]
1 115.247 [-0.02487271825161138, -0.06514646372550484] [-0.0946325159395221, -0.19019933647153905]
1 120.253 [-0.025233968251611387, -0.06530271372550484] [-0.0946325159395221, -0.19019933647153905]
1 125.259 [-0.025233968251611387, -0.06530271372550484] [-0.0946325159395221, -0.19019933647153905]
1 130.266 [-0.025233968251611387, -0.06530271372550484] [-0.0946325159395221, -0.19019933647153905]
1 135.271 [-0.025233968251611387, -0.06530271372550484] [-0.0946325159395221, -0.19019933647153905]
1 140.278 [-0.025233968251611387, -0.06530271372550484] [-0.0946325159395221, -0.19019933647153905]
1 145.285 [-0.025233968251611387, -0.06530271372550484] [-0.0946325159395221, -0.19019933647153905]
1 150.291 [-0.025233968251611387, -0.06530271372550484] [-0.0946325159395221, -0.19019933647153905]
1 155.299 [-0.02510908289032124, -0.06618018997822651] [-0.0946325159395221, -0.19019933647153905]
1 160.306 [-0.025107971779210123, -0.0661868566448932] [-0.0946325159395221, -0.19019933647153905]
1 165.313 [-0.026301976910262828, -0.0666801554367308] [-0.0946325159395221, -0.19019933647153905]
1 170.319 [-0.026484704182990107, -0.06693470089127626] [-0.0946325159395221, -0.19019933647153905]
1 175.326 [-0.026618478834407613, -0.06645930915033656] [-0.0946325159395221, -0.19019933647153905]
1 180.332 [-0.027250978834407594, -0.06689180915033655] [-0.0946325159395221, -0.19019933647153905]
1 185.337 [-0.02809398046253011, -0.06650936229261833] [-0.0946325159395221, -0.19019933647153905]
1 190.345 [-0.028279365077914728, -0.0667632084464645] [-0.0946325159395221, -0.19019933647153905]
1 195.352 [-0.028279365077914728, -0.06676397767723372] [-0.0946325159395221, -0.19019933647153905]
1 200.358 [-0.028281672770222418, -0.06677243921569526] [-0.0946325159395221, -0.19019933647153905]
1 205.365 [-0.028282442000991635, -0.06677243921569526] [-0.0946325159395221, -0.19019933647153905]
1 210.372 [-0.028282442000991635, -0.06677243921569526] [-0.0946325159395221, -0.19019933647153905]
1 215.379 [-0.028402442000991637, -0.06691397767723371] [-0.0946325159395221, -0.19019933647153905]
1 220.386 [-0.028402442000991637, -0.06691397767723371] [-0.0946325159395221, -0.19019933647153905]
1 225.393 [-0.028402442000991637, -0.06691397767723371] [-0.0946325159395221, -0.19019933647153905]
1 230.399 [-0.028402442000991637, -0.06691397767723371] [-0.0946325159395221, -0.19019933647153905]
1 235.405 [-0.028402442000991637, -0.06691397767723371] [-0.0946325159395221, -0.19019933647153905]
1 240.412 [-0.028403211231760872, -0.06691474690800295] [-0.0946325159395221, -0.19019933647153905]
1 245.419 [-0.028403211231760872, -0.06691474690800295] [-0.0946325159395221, -0.19019933647153905]
1 250.425 [-0.028403211231760872, -0.06691474690800295] [-0.0946325159395221, -0.19019933647153905]
1 255.432 [-0.028403211231760872, -0.06691474690800295] [-0.0946325159395221, -0.19019933647153905]
1 260.44 [-0.028403211231760872, -0.06691474690800295] [-0.0946325159395221, -0.19019933647153905]
1 265.446 [-0.028230134308683943, -0.06712013152338757] [-0.0946325159395221, -0.19019933647153905]
1 270.453 [-0.028230134308683943, -0.06712013152338757] [-0.0946325159395221, -0.19019933647153905]
1 275.46 [-0.028230134308683943, -0.06712013152338757] [-0.0946325159395221, -0.19019933647153905]
1 280.467 [-0.028230134308683943, -0.06712013152338757] [-0.0946325159395221, -0.19019933647153905]
1 285.474 [-0.028223211231760855, -0.0674085930618491] [-0.0946325159395221, -0.19019933647153905]
1 290.48 [-0.029915839000920808, -0.06761155070028847] [-0.0946325159395221, -0.19019933647153905]
1 295.487 [-0.030477267572349375, -0.06750869355743132] [-0.0946325159395221, -0.19019933647153905]
1 300.494 [-0.03134211640085942, -0.06642544732026924] [-0.0946325159395221, -0.19019933647153905]
1 305.501 [-0.031369449734192735, -0.06649944732026922] [-0.0946325159395221, -0.19019933647153905]
1 310.508 [-0.03394011640085941, -0.06842878065360257] [-0.0946325159395221, -0.19019933647153905]
1 315.514 [-0.034114116400859394, -0.06857744732026923] [-0.0946325159395221, -0.19019933647153905]
1 320.521 [-0.031920116400859413, -0.0693081139869359] [-0.0946325159395221, -0.19019933647153905]
1 325.527 [-0.031920116400859413, -0.06930011398693589] [-0.0946325159395221, -0.19019933647153905]
1 330.534 [-0.031920116400859413, -0.06930011398693589] [-0.0946325159395221, -0.19019933647153905]
1 335.54 [-0.031920116400859413, -0.06930011398693589] [-0.0946325159395221, -0.19019933647153905]
1 340.545 [-0.03201278306752608, -0.07090811398693589] [-0.0946325159395221, -0.19019933647153905]
1 345.553 [-0.03201278306752608, -0.07090811398693589] [-0.0946325159395221, -0.19019933647153905]
1 350.559 [-0.03201278306752608, -0.07090811398693589] [-0.0946325159395221, -0.19019933647153905]
1 355.566 [-0.03201278306752608, -0.07090811398693589] [-0.0946325159395221, -0.19019933647153905]
1 360.573 [-0.03201278306752608, -0.07090811398693589] [-0.0946325159395221, -0.19019933647153905]
1 365.579 [-0.03201278306752608, -0.07090811398693589] [-0.0946325159395221, -0.19019933647153905]
1 370.585 [-0.03201278306752608, -0.07090811398693589] [-0.0946325159395221, -0.19019933647153905]
1 375.592 [-0.03201278306752608, -0.07090811398693589] [-0.0946325159395221, -0.19019933647153905]
1 380.599 [-0.031957449734192726, -0.07128678065360257] [-0.0946325159395221, -0.19019933647153905]
1 385.605 [-0.03195678306752606, -0.07128744732026923] [-0.0946325159395221, -0.19019933647153905]
1 390.612 [-0.03195678306752606, -0.07128744732026923] [-0.0946325159395221, -0.19019933647153905]
1 395.619 [-0.03195678306752606, -0.07128744732026923] [-0.0946325159395221, -0.19019933647153905]
1 400.626 [-0.03195678306752606, -0.07128744732026923] [-0.0946325159395221, -0.19019933647153905]
1 405.632 [-0.03180944973419272, -0.0713681139869359] [-0.0946325159395221, -0.19019933647153905]
1 410.639 [-0.03181478306752606, -0.07137678065360256] [-0.0946325159395221, -0.19019933647153905]
1 415.645 [-0.033108783067526064, -0.07329878065360257] [-0.0946325159395221, -0.19019933647153905]
1 420.652 [-0.0331201164008594, -0.07331878065360256] [-0.0946325159395221, -0.19019933647153905]
1 425.659 [-0.033124116400859396, -0.07333478065360256] [-0.0946325159395221, -0.19019933647153905]
1 430.666 [-0.033124116400859396, -0.07333478065360256] [-0.0946325159395221, -0.19019933647153905]
1 435.673 [-0.03316211640085939, -0.07344078065360256] [-0.0946325159395221, -0.19019933647153905]
1 440.679 [-0.03316211640085939, -0.07344078065360256] [-0.0946325159395221, -0.19019933647153905]
1 445.686 [-0.03316278306752606, -0.0734421139869359] [-0.0946325159395221, -0.19019933647153905]
1 450.692 [-0.03316278306752606, -0.0734421139869359] [-0.0946325159395221, -0.19019933647153905]
1 455.699 [-0.033054116400859396, -0.07391344732026923] [-0.0946325159395221, -0.19019933647153905]
1 460.706 [-0.033054116400859396, -0.07391544732026924] [-0.0946325159395221, -0.19019933647153905]
1 465.712 [-0.033054116400859396, -0.07391544732026924] [-0.0946325159395221, -0.19019933647153905]
1 470.719 [-0.033054116400859396, -0.07391544732026924] [-0.0946325159395221, -0.19019933647153905]
1 475.726 [-0.033054116400859396, -0.07392478065360257] [-0.0946325159395221, -0.19019933647153905]
1 480.732 [-0.033054116400859396, -0.07392478065360257] [-0.0946325159395221, -0.19019933647153905]
1 485.739 [-0.033054116400859396, -0.07392478065360257] [-0.0946325159395221, -0.19019933647153905]
1 490.746 [-0.033054116400859396, -0.07392478065360257] [-0.0946325159395221, -0.19019933647153905]
1 495.753 [-0.033054116400859396, -0.07392478065360257] [-0.0946325159395221, -0.19019933647153905]
1 500.76 [-0.033054116400859396, -0.07392478065360257] [-0.0946325159395221, -0.19019933647153905]
1 505.765 [-0.03304344973419274, -0.07393144732026924] [-0.0946325159395221, -0.19019933647153905]
1 510.773 [-0.033074783067526065, -0.07409144732026923] [-0.0946325159395221, -0.19019933647153905]
1 515.779 [-0.033060116400859395, -0.07439544732026925] [-0.0946325159395221, -0.19019933647153905]
1 520.785 [-0.033063449734192736, -0.07440211398693593] [-0.0946325159395221, -0.19019933647153905]
