ID TIME pos
1 0.1 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 5.106 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 10.113 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 15.119 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 20.127 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 25.133 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 30.14 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 35.146 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 40.153 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 45.16 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 50.167 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 55.174 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 60.18 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 65.186 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 70.193 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 75.199 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 80.205 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 85.211 [0, 0] [-0.2547674020358321, 0.3940334880744533]
1 90.219 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 95.225 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 100.232 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 105.238 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 110.242 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 115.249 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 120.256 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 125.263 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 130.269 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 135.276 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 140.283 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 145.289 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 150.296 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 155.302 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 160.309 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 165.316 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 170.323 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 175.329 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 180.335 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 185.342 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 190.349 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 195.355 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 200.362 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 205.368 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 210.374 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 215.38 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 220.386 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 225.393 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 230.399 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 235.406 [0.21988999999999992, 0.5331600000000001] [-0.2547674020358321, 0.3940334880744533]
1 240.413 [0.029094999999999982, 0.4653100000000001] [-0.2547674020358321, 0.3940334880744533]
1 245.419 [-0.12296499999999999, 0.4358875000000001] [-0.2547674020358321, 0.3940334880744533]
1 250.426 [-0.13502, 0.441048] [-0.2547674020358321, 0.3940334880744533]
1 255.432 [-0.13026200000000002, 0.4409660000000001] [-0.2547674020358321, 0.3940334880744533]
1 260.438 [-0.13384333333333334, 0.44050999999999996] [-0.2547674020358321, 0.3940334880744533]
1 265.444 [-0.1504414285714286, 0.43371] [-0.2547674020358321, 0.3940334880744533]
1 270.451 [-0.14512, 0.43491624999999995] [-0.2547674020358321, 0.3940334880744533]
1 275.458 [-0.14988500000000002, 0.43387625] [-0.2547674020358321, 0.3940334880744533]
1 280.463 [-0.1656288888888889, 0.43032888888888887] [-0.2547674020358321, 0.3940334880744533]
1 285.469 [-0.1798336363636364, 0.42562090909090905] [-0.2547674020358321, 0.3940334880744533]
1 290.476 [-0.18099454545454544, 0.42614545454545455] [-0.2547674020358321, 0.3940334880744533]
1 295.482 [-0.18270750000000002, 0.4253591666666667] [-0.2547674020358321, 0.3940334880744533]
1 300.489 [-0.18282083333333335, 0.42539000000000016] [-0.2547674020358321, 0.3940334880744533]
1 305.495 [-0.18715122083761804, 0.42141965852390856] [-0.2547674020358321, 0.3940334880744533]
1 310.502 [-0.1865227592991565, 0.4214596585239085] [-0.2547674020358321, 0.3940334880744533]
1 315.508 [-0.18983970506350242, 0.42334325434362935] [-0.2547674020358321, 0.3940334880744533]
1 320.515 [-0.19135399077778817, 0.42308039720077223] [-0.2547674020358321, 0.3940334880744533]
1 325.52 [-0.1950689907777881, 0.42200468291505794] [-0.2547674020358321, 0.3940334880744533]
1 330.526 [-0.19528439139260229, 0.4216510373873874] [-0.2547674020358321, 0.3940334880744533]
1 335.532 [-0.19702039139260227, 0.4213363707207207] [-0.2547674020358321, 0.3940334880744533]
1 340.538 [-0.1988943913926023, 0.4213377040540541] [-0.2547674020358321, 0.3940334880744533]
1 345.545 [-0.1988943913926023, 0.4213377040540541] [-0.2547674020358321, 0.3940334880744533]
1 350.551 [-0.1988943913926023, 0.4213377040540541] [-0.2547674020358321, 0.3940334880744533]
1 355.558 [-0.1988943913926023, 0.4213377040540541] [-0.2547674020358321, 0.3940334880744533]
1 360.563 [-0.19960439139260228, 0.4211623707207207] [-0.2547674020358321, 0.3940334880744533]
1 365.571 [-0.19976505805926897, 0.4212270373873874] [-0.2547674020358321, 0.3940334880744533]
1 370.577 [-0.1997683913926023, 0.4212270373873874] [-0.2547674020358321, 0.3940334880744533]
1 375.583 [-0.20041039139260225, 0.421065704054054] [-0.2547674020358321, 0.3940334880744533]
1 380.59 [-0.20080172472593563, 0.4211150373873874] [-0.2547674020358321, 0.3940334880744533]
1 385.596 [-0.2008157247259356, 0.4211137040540541] [-0.2547674020358321, 0.3940334880744533]
1 390.602 [-0.2009137247259356, 0.42110437072072077] [-0.2547674020358321, 0.3940334880744533]
1 395.61 [-0.2020063913926023, 0.4210090373873874] [-0.2547674020358321, 0.3940334880744533]
1 400.616 [-0.20201772472593563, 0.42100770405405413] [-0.2547674020358321, 0.3940334880744533]
1 405.623 [-0.20201772472593563, 0.42100770405405413] [-0.2547674020358321, 0.3940334880744533]
1 410.63 [-0.20201772472593563, 0.42100770405405413] [-0.2547674020358321, 0.3940334880744533]
1 415.636 [-0.20201772472593563, 0.42100770405405413] [-0.2547674020358321, 0.3940334880744533]
1 420.643 [-0.20249505805926898, 0.42107570405405403] [-0.2547674020358321, 0.3940334880744533]
1 425.65 [-0.205681058059269, 0.4211143707207208] [-0.2547674020358321, 0.3940334880744533]
1 430.656 [-0.20720705805926895, 0.420881704054054] [-0.2547674020358321, 0.3940334880744533]
1 435.663 [-0.20720905805926895, 0.420881704054054] [-0.2547674020358321, 0.3940334880744533]
1 440.67 [-0.20729905805926896, 0.4208737040540541] [-0.2547674020358321, 0.3940334880744533]
1 445.677 [-0.2094763913926023, 0.4208737040540541] [-0.2547674020358321, 0.3940334880744533]
1 450.683 [-0.2094763913926023, 0.4208737040540541] [-0.2547674020358321, 0.3940334880744533]
1 455.692 [-0.2094763913926023, 0.4208737040540541] [-0.2547674020358321, 0.3940334880744533]
