ID TIME pos
2 0.1 [0, 0] [0.0625990228316881, -0.3801812478121904]
2 5.108 [0, 0] [0.0625990228316881, -0.3801812478121904]
2 10.114 [0, 0] [0.0625990228316881, -0.3801812478121904]
2 15.12 [0, 0] [0.0625990228316881, -0.3801812478121904]
2 20.126 [0, 0] [0.0625990228316881, -0.3801812478121904]
2 25.131 [0.15135999999999994, -0.1947399999999999] [0.0625990228316881, -0.3801812478121904]
2 30.138 [0.13194499999999998, -0.1963499999999999] [0.0625990228316881, -0.3801812478121904]
2 35.145 [0.13194499999999998, -0.1963499999999999] [0.0625990228316881, -0.3801812478121904]
2 40.151 [0.13194499999999998, -0.1963499999999999] [0.0625990228316881, -0.3801812478121904]
2 45.158 [0.13194499999999998, -0.1963499999999999] [0.0625990228316881, -0.3801812478121904]
2 50.163 [0.12185666666666665, -0.21082333333333328] [0.0625990228316881, -0.3801812478121904]
2 55.17 [0.11073600000000008, -0.21928799999999998] [0.0625990228316881, -0.3801812478121904]
2 60.176 [0.10868428571428579, -0.21988571428571427] [0.0625990228316881, -0.3801812478121904]
2 65.183 [0.09800106836892045, -0.2418130914461953] [0.0625990228316881, -0.3801812478121904]
2 70.19 [0.0937521794800316, -0.24692198033508422] [0.0625990228316881, -0.3801812478121904]
2 75.196 [0.09428996153202845, -0.24577478230157576] [0.0625990228316881, -0.3801812478121904]
2 80.203 [0.09356996502911677, -0.24610616572870522] [0.0625990228316881, -0.3801812478121904]
2 85.209 [0.09336360139275311, -0.24633980209234158] [0.0625990228316881, -0.3801812478121904]
2 90.216 [0.09336360139275311, -0.24633980209234158] [0.0625990228316881, -0.3801812478121904]
2 95.22 [0.09336360139275311, -0.24633980209234158] [0.0625990228316881, -0.3801812478121904]
2 100.226 [0.09336360139275311, -0.24633980209234158] [0.0625990228316881, -0.3801812478121904]
2 105.232 [0.09336360139275311, -0.24633980209234158] [0.0625990228316881, -0.3801812478121904]
2 110.236 [0.09336360139275311, -0.24633980209234158] [0.0625990228316881, -0.3801812478121904]
2 115.242 [0.09446723775638949, -0.24497616572870526] [0.0625990228316881, -0.3801812478121904]
2 120.249 [0.09467632866548038, -0.24454616572870522] [0.0625990228316881, -0.3801812478121904]
2 125.256 [0.09455087412002583, -0.24448798391052343] [0.0625990228316881, -0.3801812478121904]
2 130.263 [0.0944854195745713, -0.24446616572870525] [0.0625990228316881, -0.3801812478121904]
2 135.27 [0.0944854195745713, -0.24446616572870525] [0.0625990228316881, -0.3801812478121904]
2 140.276 [0.0944854195745713, -0.24446616572870525] [0.0625990228316881, -0.3801812478121904]
2 145.284 [0.09437905593820765, -0.24437798391052343] [0.0625990228316881, -0.3801812478121904]
2 150.29 [0.09437905593820765, -0.24437798391052343] [0.0625990228316881, -0.3801812478121904]
2 155.295 [0.09362360139275308, -0.24553343845597794] [0.0625990228316881, -0.3801812478121904]
2 160.301 [0.09362360139275308, -0.24553343845597794] [0.0625990228316881, -0.3801812478121904]
2 165.307 [0.09362360139275308, -0.24553343845597794] [0.0625990228316881, -0.3801812478121904]
2 170.314 [0.09362360139275308, -0.24553343845597794] [0.0625990228316881, -0.3801812478121904]
2 175.32 [0.09362360139275308, -0.24553343845597794] [0.0625990228316881, -0.3801812478121904]
2 180.326 [0.09310830127669033, -0.24501148525131314] [0.0625990228316881, -0.3801812478121904]
2 185.333 [0.09310580127669034, -0.2450106519179798] [0.0625990228316881, -0.3801812478121904]
2 190.339 [0.093087467943357, -0.24494481858464648] [0.0625990228316881, -0.3801812478121904]
2 195.346 [0.09282413461002369, -0.24530231858464646] [0.0625990228316881, -0.3801812478121904]
2 200.352 [0.09282496794335703, -0.24530231858464646] [0.0625990228316881, -0.3801812478121904]
2 205.36 [0.09282496794335703, -0.24530231858464646] [0.0625990228316881, -0.3801812478121904]
2 210.367 [0.08971330127669032, -0.24798148525131314] [0.0625990228316881, -0.3801812478121904]
2 215.372 [0.08942913461002365, -0.24826648525131315] [0.0625990228316881, -0.3801812478121904]
2 220.378 [0.089427467943357, -0.24826815191797977] [0.0625990228316881, -0.3801812478121904]
2 225.385 [0.08948080127669032, -0.24831231858464645] [0.0625990228316881, -0.3801812478121904]
2 230.389 [0.0889308012766903, -0.24908481858464646] [0.0625990228316881, -0.3801812478121904]
2 235.396 [0.08895913461002364, -0.2490814852513131] [0.0625990228316881, -0.3801812478121904]
2 240.402 [0.08886496794335695, -0.24919815191797978] [0.0625990228316881, -0.3801812478121904]
2 245.407 [0.08784227810156028, -0.24973983253967363] [0.0625990228316881, -0.3801812478121904]
2 250.414 [0.08777381656309874, -0.2498213710012121] [0.0625990228316881, -0.3801812478121904]
2 255.421 [0.08583766271694489, -0.2515336786935198] [0.0625990228316881, -0.3801812478121904]
2 260.426 [0.08536854395144884, -0.25133484450112553] [0.0625990228316881, -0.3801812478121904]
2 265.432 [0.0847556868085917, -0.25194627307255407] [0.0625990228316881, -0.3801812478121904]
2 270.439 [0.0847556868085917, -0.25194627307255407] [0.0625990228316881, -0.3801812478121904]
2 275.445 [0.0847556868085917, -0.25194627307255407] [0.0625990228316881, -0.3801812478121904]
2 280.451 [0.08415640109430597, -0.2529927016439827] [0.0625990228316881, -0.3801812478121904]
2 285.457 [0.08415640109430597, -0.2529927016439827] [0.0625990228316881, -0.3801812478121904]
2 290.464 [0.08417711538002026, -0.2530069873582684] [0.0625990228316881, -0.3801812478121904]
2 295.471 [0.08417282966573456, -0.25301341592969695] [0.0625990228316881, -0.3801812478121904]
2 300.477 [0.08417282966573456, -0.2530141302154113] [0.0625990228316881, -0.3801812478121904]
2 305.483 [0.08417282966573456, -0.2530141302154113] [0.0625990228316881, -0.3801812478121904]
2 310.491 [0.08417282966573456, -0.2530141302154113] [0.0625990228316881, -0.3801812478121904]
2 315.497 [0.08413354395144883, -0.25308484450112556] [0.0625990228316881, -0.3801812478121904]
2 320.504 [0.08413354395144883, -0.25308484450112556] [0.0625990228316881, -0.3801812478121904]
2 325.509 [0.08413354395144883, -0.25308484450112556] [0.0625990228316881, -0.3801812478121904]
2 330.516 [0.08413068680859168, -0.2530755587868398] [0.0625990228316881, -0.3801812478121904]
2 335.522 [0.08413068680859168, -0.2530755587868398] [0.0625990228316881, -0.3801812478121904]
2 340.529 [0.08413068680859168, -0.2530755587868398] [0.0625990228316881, -0.3801812478121904]
2 345.536 [0.08413068680859168, -0.2530755587868398] [0.0625990228316881, -0.3801812478121904]
2 350.541 [0.08413068680859168, -0.2530755587868398] [0.0625990228316881, -0.3801812478121904]
2 355.547 [0.08413068680859168, -0.2530755587868398] [0.0625990228316881, -0.3801812478121904]
