ID TIME pos
10 0.096 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 5.107 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 10.12 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 15.22 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 20.225 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 25.237 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 30.24 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 35.248 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 40.252 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 45.258 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 50.266 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 55.276 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 60.279 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 65.286 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 70.286 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 75.298 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 80.305 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 85.311 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 90.318 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 95.324 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 100.331 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 105.342 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 110.446 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 115.453 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 120.46 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 125.463 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 130.47 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 135.476 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 140.487 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 145.491 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 150.497 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 155.502 [0, 0] [0.42503425856351007, -0.40989166181097336]
10 160.512 [0.6095799999999998, -0.4416199999999999] [0.42503425856351007, -0.40989166181097336]
10 165.522 [0.6111, -0.442615] [0.42503425856351007, -0.40989166181097336]
10 170.53 [0.6143799999999998, -0.4527766666666666] [0.42503425856351007, -0.40989166181097336]
10 175.532 [0.6146533333333332, -0.45296333333333333] [0.42503425856351007, -0.40989166181097336]
10 180.541 [0.62244, -0.45444999999999997] [0.42503425856351007, -0.40989166181097336]
10 185.541 [0.6323259999999999, -0.46099999999999997] [0.42503425856351007, -0.40989166181097336]
10 190.551 [0.630228, -0.45985] [0.42503425856351007, -0.40989166181097336]
10 195.56 [0.6287050000000001, -0.45729625000000007] [0.42503425856351007, -0.40989166181097336]
10 200.564 [0.6225812500000001, -0.4636625] [0.42503425856351007, -0.40989166181097336]
10 205.57 [0.622495, -0.46375749999999993] [0.42503425856351007, -0.40989166181097336]
10 210.577 [0.622495, -0.46375749999999993] [0.42503425856351007, -0.40989166181097336]
10 215.586 [0.6229625, -0.46349624999999994] [0.42503425856351007, -0.40989166181097336]
10 220.594 [0.62363125, -0.46504124999999996] [0.42503425856351007, -0.40989166181097336]
10 225.596 [0.62361375, -0.46521499999999993] [0.42503425856351007, -0.40989166181097336]
10 230.6 [0.62362, -0.4652537499999999] [0.42503425856351007, -0.40989166181097336]
10 235.612 [0.62362, -0.4652537499999999] [0.42503425856351007, -0.40989166181097336]
10 240.613 [0.6202966666666667, -0.46058333333333323] [0.42503425856351007, -0.40989166181097336]
10 245.623 [0.6393587846498634, -0.4649574751310039] [0.42503425856351007, -0.40989166181097336]
10 250.626 [0.6361055525957082, -0.4629060188700868] [0.42503425856351007, -0.40989166181097336]
10 255.636 [0.6359572192623748, -0.4627701855367534] [0.42503425856351007, -0.40989166181097336]
10 260.645 [0.6369735870114227, -0.46130863280315704] [0.42503425856351007, -0.40989166181097336]
10 265.649 [0.6368805100883461, -0.4614370943416185] [0.42503425856351007, -0.40989166181097336]
10 270.654 [0.6368805100883461, -0.4614370943416185] [0.42503425856351007, -0.40989166181097336]
10 275.661 [0.6343919022248927, -0.4598208733172172] [0.42503425856351007, -0.40989166181097336]
10 280.668 [0.6343433307963213, -0.45979944474578865] [0.42503425856351007, -0.40989166181097336]
10 285.673 [0.6341197593677498, -0.46005658760293155] [0.42503425856351007, -0.40989166181097336]
