ID TIME ESTIMATE W B S1 S2 S3
2 0.002 0.125 0 3 0 0 0
2 0.995 0.071 0 6 0.0 0.0 0.0
2 2.014 0.05 0 9 0.0 0.0 0.0
2 4.001 0.115 1 11 0.0 0.0 1.0
2 5.045 0.281 4 11 1.0 1.0 1.0
2 7.008 0.237 4 14 0.0 0.0 0.0
2 9.018 0.25 5 16 0.0 0.0 1.0
2 11.019 0.26 6 18 0.0 0.0 1.0
2 13.015 0.339 9 18 1.0 1.0 1.0
2 15.01 0.306 9 21 0.0 0.0 0.0
2 17.014 0.279 9 24 0.0 0.0 0.0
2 19.005 0.311 11 25 0.0 1.0 1.0
2 21.022 0.362 14 25 1.0 1.0 1.0
2 23.017 0.407 17 25 1.0 1.0 1.0
2 25.005 0.402 18 27 1.0 0.0 0.0
2 27.002 0.439 21 27 1.0 1.0 1.0
2 28.004 0.433 22 29 1.0 0.0 0.0
2 29.998 0.409 22 32 0.0 0.0 0.0
2 31.004 0.388 22 35 0.0 0.0 0.0
2 33.004 0.369 22 38 0.0 0.0 0.0
2 34.022 0.352 22 41 0.0 0.0 0.0
2 36.032 0.351 23 43 1.0 0.0 0.0
2 38.016 0.336 23 46 0.0 0.0 0.0
2 40.015 0.322 23 49 0.0 0.0 0.0
2 42.021 0.309 23 52 0.0 0.0 0.0
2 44.008 0.335 26 52 1.0 1.0 1.0
2 45.025 0.323 26 55 0.0 0.0 0.0
2 47.01 0.312 26 58 0.0 0.0 0.0
2 49.023 0.324 28 59 0.0 1.0 1.0
2 51.017 0.313 28 62 0.0 0.0 0.0
2 53.021 0.303 28 65 0.0 0.0 0.0
2 55.045 0.294 28 68 0.0 0.0 0.0
2 57.033 0.285 28 71 0.0 0.0 0.0
2 59.012 0.277 28 74 0.0 0.0 0.0
2 61.01 0.269 28 77 0.0 0.0 0.0
2 62.02 0.271 29 79 1.0 0.0 0.0
2 64.018 0.281 31 80 1.0 1.0 0.0
2 66.016 0.3 34 80 1.0 1.0 1.0
2 68.025 0.292 34 83 0.0 0.0 0.0
2 70.019 0.285 34 86 0.0 0.0 0.0
2 72.027 0.278 34 89 0.0 0.0 0.0
2 74.013 0.287 36 90 1.0 1.0 0.0
2 76.011 0.281 36 93 0.0 0.0 0.0
2 77.021 0.274 36 96 0.0 0.0 0.0
2 79.0 0.268 36 99 0.0 0.0 0.0
2 80.008 0.263 36 102 0.0 0.0 0.0
2 81.024 0.257 36 105 0.0 0.0 0.0
2 83.018 0.252 36 108 0.0 0.0 0.0
2 84.03 0.247 36 111 0.0 0.0 0.0
2 86.012 0.248 37 113 0.0 0.0 1.0
2 87.029 0.244 37 116 0.0 0.0 0.0
2 89.021 0.239 37 119 0.0 0.0 0.0
2 91.027 0.234 37 122 0.0 0.0 0.0
2 93.013 0.23 37 125 0.0 0.0 0.0
2 95.022 0.226 37 128 0.0 0.0 0.0
2 97.013 0.222 37 131 0.0 0.0 0.0
2 98.033 0.218 37 134 0.0 0.0 0.0
2 100.016 0.214 37 137 0.0 0.0 0.0
2 101.018 0.222 39 138 0.0 1.0 1.0
2 103.002 0.229 41 139 1.0 1.0 0.0
2 104.008 0.226 41 142 0.0 0.0 0.0
2 105.022 0.222 41 145 0.0 0.0 0.0
2 107.01 0.218 41 148 0.0 0.0 0.0
2 108.019 0.22 42 150 0.0 0.0 1.0
2 109.031 0.217 42 153 0.0 0.0 0.0
2 111.048 0.214 42 156 0.0 0.0 0.0
2 113.047 0.21 42 159 0.0 0.0 0.0
2 115.025 0.207 42 162 0.0 0.0 0.0
2 117.029 0.214 44 163 0.0 1.0 1.0
2 119.022 0.22 46 164 0.0 1.0 1.0
2 121.034 0.222 47 166 0.0 0.0 1.0
2 123.01 0.219 47 169 0.0 0.0 0.0
2 124.033 0.216 47 172 0.0 0.0 0.0
2 126.022 0.213 47 175 0.0 0.0 0.0
2 128.016 0.21 47 178 0.0 0.0 0.0
2 130.017 0.221 50 178 1.0 1.0 1.0
2 131.041 0.222 51 180 0.0 0.0 1.0
2 133.034 0.219 51 183 0.0 0.0 0.0
2 135.023 0.229 54 183 1.0 1.0 1.0
2 137.01 0.234 56 184 0.0 1.0 1.0
2 138.024 0.244 59 184 1.0 1.0 1.0
2 140.013 0.241 59 187 0.0 0.0 0.0
2 141.022 0.25 62 187 1.0 1.0 1.0
2 143.018 0.247 62 190 0.0 0.0 0.0
2 144.02 0.248 63 192 0.0 0.0 1.0
2 146.011 0.249 64 194 1.0 0.0 0.0
2 148.006 0.258 67 194 1.0 1.0 1.0
2 149.013 0.266 70 194 1.0 1.0 1.0
2 151.016 0.263 70 197 0.0 0.0 0.0
2 153.044 0.26 70 200 0.0 0.0 0.0
2 155.02 0.257 70 203 0.0 0.0 0.0
2 157.023 0.258 71 205 1.0 0.0 0.0
2 159.043 0.266 74 205 1.0 1.0 1.0
2 161.049 0.263 74 208 0.0 0.0 0.0
2 163.038 0.26 74 211 0.0 0.0 0.0
2 165.028 0.258 74 214 0.0 0.0 0.0
2 167.026 0.255 74 217 0.0 0.0 0.0
2 169.023 0.253 74 220 0.0 0.0 0.0
2 171.047 0.25 74 223 0.0 0.0 0.0
2 173.032 0.248 74 226 0.0 0.0 0.0
2 175.023 0.248 75 228 1.0 0.0 0.0
2 177.036 0.249 76 230 0.0 0.0 1.0
2 179.046 0.253 78 231 1.0 1.0 0.0
2 181.012 0.254 79 233 0.0 0.0 1.0
2 183.045 0.258 81 234 0.0 1.0 1.0
2 185.043 0.255 81 237 0.0 0.0 0.0
2 187.016 0.253 81 240 0.0 0.0 0.0
2 188.024 0.251 81 243 0.0 0.0 0.0
2 190.032 0.248 81 246 0.0 0.0 0.0
2 192.02 0.246 81 249 0.0 0.0 0.0
2 194.028 0.244 81 252 0.0 0.0 0.0
2 196.045 0.242 81 255 0.0 0.0 0.0
2 198.016 0.249 84 255 1.0 1.0 1.0
2 199.017 0.255 87 255 1.0 1.0 1.0
2 200.042 0.262 90 255 1.0 1.0 1.0
2 202.052 0.259 90 258 0.0 0.0 0.0
2 204.043 0.257 90 261 0.0 0.0 0.0
2 206.037 0.255 90 264 0.0 0.0 0.0
2 208.016 0.258 92 265 0.0 1.0 1.0
2 209.047 0.256 92 268 0.0 0.0 0.0
2 211.037 0.254 92 271 0.0 0.0 0.0
2 213.034 0.252 92 274 0.0 0.0 0.0
2 215.062 0.25 92 277 0.0 0.0 0.0
2 217.026 0.256 95 277 1.0 1.0 1.0
2 219.03 0.254 95 280 0.0 0.0 0.0
2 221.029 0.252 95 283 0.0 0.0 0.0
2 223.037 0.258 98 283 1.0 1.0 1.0
2 225.017 0.264 101 283 1.0 1.0 1.0
2 226.028 0.269 104 283 1.0 1.0 1.0
2 227.042 0.272 106 284 1.0 1.0 0.0
2 229.034 0.275 108 285 1.0 1.0 0.0
2 231.045 0.273 108 288 0.0 0.0 0.0
2 233.024 0.271 108 291 0.0 0.0 0.0
2 234.035 0.269 108 294 0.0 0.0 0.0
2 236.017 0.267 108 297 0.0 0.0 0.0
2 237.078 0.265 108 300 0.0 0.0 0.0
2 239.048 0.263 108 303 0.0 0.0 0.0
2 241.021 0.269 111 303 1.0 1.0 1.0
2 242.052 0.267 111 306 0.0 0.0 0.0
2 244.027 0.265 111 309 0.0 0.0 0.0
2 245.037 0.263 111 312 0.0 0.0 0.0
2 247.03 0.261 111 315 0.0 0.0 0.0
2 249.019 0.259 111 318 0.0 0.0 0.0
2 250.021 0.26 112 320 1.0 0.0 0.0
2 251.032 0.263 114 321 1.0 1.0 0.0
2 253.021 0.261 114 324 0.0 0.0 0.0
2 254.035 0.259 114 327 0.0 0.0 0.0
2 256.022 0.257 114 330 0.0 0.0 0.0
2 258.017 0.262 117 330 1.0 1.0 1.0
2 260.021 0.261 117 333 0.0 0.0 0.0
2 261.029 0.259 117 336 0.0 0.0 0.0
2 263.035 0.257 117 339 0.0 0.0 0.0
2 264.045 0.255 117 342 0.0 0.0 0.0
2 266.037 0.258 119 343 0.0 1.0 1.0
2 268.037 0.256 119 346 0.0 0.0 0.0
2 270.018 0.261 122 346 1.0 1.0 1.0
2 271.025 0.266 125 346 1.0 1.0 1.0
2 273.02 0.271 128 346 1.0 1.0 1.0
2 274.031 0.275 131 346 1.0 1.0 1.0
2 276.023 0.273 131 349 0.0 0.0 0.0
2 277.056 0.272 131 352 0.0 0.0 0.0
2 279.027 0.27 131 355 0.0 0.0 0.0
2 280.052 0.268 131 358 0.0 0.0 0.0
2 282.024 0.267 131 361 0.0 0.0 0.0
2 283.034 0.265 131 364 0.0 0.0 0.0
2 284.044 0.264 131 367 0.0 0.0 0.0
2 286.021 0.262 131 370 0.0 0.0 0.0
2 287.045 0.264 133 371 0.0 1.0 1.0
2 289.037 0.263 133 374 0.0 0.0 0.0
2 291.023 0.261 133 377 0.0 0.0 0.0
2 293.026 0.26 133 380 0.0 0.0 0.0
2 295.025 0.258 133 383 0.0 0.0 0.0
2 296.035 0.257 133 386 0.0 0.0 0.0
2 298.026 0.259 135 387 0.0 1.0 1.0
2 299.049 0.263 138 387 1.0 1.0 1.0
2 301.026 0.267 141 387 1.0 1.0 1.0
2 302.044 0.27 143 388 1.0 1.0 0.0
2 304.026 0.268 143 391 0.0 0.0 0.0
2 306.029 0.267 143 394 0.0 0.0 0.0
2 307.07 0.265 143 397 0.0 0.0 0.0
2 309.051 0.264 143 400 0.0 0.0 0.0
2 311.032 0.262 143 403 0.0 0.0 0.0
2 313.031 0.261 143 406 0.0 0.0 0.0
2 315.024 0.259 143 409 0.0 0.0 0.0
2 316.034 0.258 143 412 0.0 0.0 0.0
