ID TIME pos
10 0.096 [0, 0] [0.517497397712664, 0.051011106665474946]
10 5.107 [0, 0] [0.517497397712664, 0.051011106665474946]
10 10.119 [0.24526000000000003, 0.08712000000000009] [0.517497397712664, 0.051011106665474946]
10 15.122 [0.3076650000000001, -0.006684999999999941] [0.517497397712664, 0.051011106665474946]
10 20.128 [0.32716499999999993, -0.03599999999999992] [0.517497397712664, 0.051011106665474946]
10 25.132 [0.32716499999999993, -0.03599999999999992] [0.517497397712664, 0.051011106665474946]
10 30.138 [0.32716499999999993, -0.03599999999999992] [0.517497397712664, 0.051011106665474946]
10 35.152 [0.32716499999999993, -0.03599999999999992] [0.517497397712664, 0.051011106665474946]
10 40.249 [0.42245, -0.04770999999999992] [0.517497397712664, 0.051011106665474946]
10 45.258 [0.42245, -0.04770999999999992] [0.517497397712664, 0.051011106665474946]
10 50.263 [0.42245, -0.04770999999999992] [0.517497397712664, 0.051011106665474946]
10 55.274 [0.42245, -0.04770999999999992] [0.517497397712664, 0.051011106665474946]
10 60.278 [0.42245, -0.04770999999999992] [0.517497397712664, 0.051011106665474946]
10 65.285 [0.46054249999999997, -0.02563749999999998] [0.517497397712664, 0.051011106665474946]
10 70.291 [0.46716199999999997, -0.025631999999999967] [0.517497397712664, 0.051011106665474946]
10 75.297 [0.47084000000000004, -0.027805999999999907] [0.517497397712664, 0.051011106665474946]
10 80.302 [0.47087399999999996, -0.02781599999999993] [0.517497397712664, 0.051011106665474946]
10 85.309 [0.47087399999999996, -0.02781599999999993] [0.517497397712664, 0.051011106665474946]
10 90.319 [0.47087399999999996, -0.02781599999999993] [0.517497397712664, 0.051011106665474946]
10 95.325 [0.47087399999999996, -0.02781599999999993] [0.517497397712664, 0.051011106665474946]
10 100.332 [0.4679533333333333, -0.03549666666666662] [0.517497397712664, 0.051011106665474946]
10 105.343 [0.46794833333333336, -0.03550999999999993] [0.517497397712664, 0.051011106665474946]
10 110.344 [0.46794833333333336, -0.03550999999999993] [0.517497397712664, 0.051011106665474946]
10 115.347 [0.46794833333333336, -0.03550999999999993] [0.517497397712664, 0.051011106665474946]
10 120.359 [0.46794833333333336, -0.03550999999999993] [0.517497397712664, 0.051011106665474946]
10 125.361 [0.46794833333333336, -0.03550999999999993] [0.517497397712664, 0.051011106665474946]
10 130.37 [0.46794833333333336, -0.03550999999999993] [0.517497397712664, 0.051011106665474946]
10 135.378 [0.46794833333333336, -0.03550999999999993] [0.517497397712664, 0.051011106665474946]
10 140.382 [0.46794833333333336, -0.03550999999999993] [0.517497397712664, 0.051011106665474946]
10 145.49 [0.46794833333333336, -0.03550999999999993] [0.517497397712664, 0.051011106665474946]
10 150.497 [0.46794833333333336, -0.03550999999999993] [0.517497397712664, 0.051011106665474946]
10 155.505 [0.4763414285714286, -0.03617714285714281] [0.517497397712664, 0.051011106665474946]
10 160.51 [0.4763414285714286, -0.03617714285714281] [0.517497397712664, 0.051011106665474946]
10 165.521 [0.5124528571428572, -0.053545714285714245] [0.517497397712664, 0.051011106665474946]
10 170.522 [0.511048, -0.04403999999999997] [0.517497397712664, 0.051011106665474946]
10 175.526 [0.5094560000000001, -0.04321099999999998] [0.517497397712664, 0.051011106665474946]
10 180.533 [0.491714922585964, -0.02020900240464181] [0.517497397712664, 0.051011106665474946]
10 185.539 [0.490925831676873, -0.017998093313732685] [0.517497397712664, 0.051011106665474946]
10 190.546 [0.4909994680405093, -0.017939002404641774] [0.517497397712664, 0.051011106665474946]
10 195.554 [0.4909994680405093, -0.017939002404641774] [0.517497397712664, 0.051011106665474946]
10 200.561 [0.4904612862223275, -0.018685366041005416] [0.517497397712664, 0.051011106665474946]
10 205.571 [0.4904612862223275, -0.018685366041005416] [0.517497397712664, 0.051011106665474946]
10 210.575 [0.500985831676873, -0.008489002404641776] [0.517497397712664, 0.051011106665474946]
10 215.582 [0.5020028457038003, -0.010360752204254982] [0.517497397712664, 0.051011106665474946]
10 220.591 [0.5022503457038002, -0.01020075220425497] [0.517497397712664, 0.051011106665474946]
10 225.596 [0.5013603457038003, -0.010050752204254986] [0.517497397712664, 0.051011106665474946]
10 230.604 [0.5011453457038003, -0.010149085537588316] [0.517497397712664, 0.051011106665474946]
10 235.71 [0.5011461790371335, -0.010149085537588316] [0.517497397712664, 0.051011106665474946]
10 240.712 [0.5011461790371335, -0.010149085537588316] [0.517497397712664, 0.051011106665474946]
10 245.719 [0.5032957037265848, -0.011364540496235363] [0.517497397712664, 0.051011106665474946]
10 250.725 [0.5030087806496617, -0.011203002034696902] [0.517497397712664, 0.051011106665474946]
10 255.731 [0.5031767248889717, -0.01192278760364712] [0.517497397712664, 0.051011106665474946]
10 260.732 [0.5031767248889717, -0.01192278760364712] [0.517497397712664, 0.051011106665474946]
10 265.748 [0.5039302963175432, -0.012319216175075703] [0.517497397712664, 0.051011106665474946]
10 270.75 [0.5039302963175432, -0.012319216175075703] [0.517497397712664, 0.051011106665474946]
10 275.76 [0.504275296317543, -0.0118392161750757] [0.517497397712664, 0.051011106665474946]
10 280.765 [0.5076138677461145, -0.01000778760364712] [0.517497397712664, 0.051011106665474946]
10 285.774 [0.5076538677461145, -0.009984216175075696] [0.517497397712664, 0.051011106665474946]
10 290.782 [0.5076495820318289, -0.009980644746504275] [0.517497397712664, 0.051011106665474946]
10 295.785 [0.5076495820318289, -0.009980644746504275] [0.517497397712664, 0.051011106665474946]
10 300.791 [0.5076495820318289, -0.009980644746504275] [0.517497397712664, 0.051011106665474946]
10 305.801 [0.5076002963175431, -0.00995135903221856] [0.517497397712664, 0.051011106665474946]
10 310.911 [0.5076038677461145, -0.009944216175075687] [0.517497397712664, 0.051011106665474946]
10 315.911 [0.5077638677461146, -0.0098492161750757] [0.517497397712664, 0.051011106665474946]
10 320.922 [0.5077638677461146, -0.0098492161750757] [0.517497397712664, 0.051011106665474946]
10 325.925 [0.5077638677461146, -0.0098492161750757] [0.517497397712664, 0.051011106665474946]
10 330.931 [0.5077638677461146, -0.0098492161750757] [0.517497397712664, 0.051011106665474946]
10 335.945 [0.5077638677461146, -0.0098492161750757] [0.517497397712664, 0.051011106665474946]
10 341.046 [0.508007439174686, -0.009562787603647139] [0.517497397712664, 0.051011106665474946]
10 346.055 [0.5082824391746861, -0.009490644746504285] [0.517497397712664, 0.051011106665474946]
10 351.057 [0.5084567248889718, -0.008986359032218566] [0.517497397712664, 0.051011106665474946]
10 356.066 [0.5084567248889718, -0.008985644746504292] [0.517497397712664, 0.051011106665474946]
10 361.07 [0.5084581534604004, -0.008957073317932867] [0.517497397712664, 0.051011106665474946]
10 366.076 [0.5085217248889717, -0.008539216175075715] [0.517497397712664, 0.051011106665474946]
10 371.085 [0.5085217248889717, -0.008539216175075715] [0.517497397712664, 0.051011106665474946]
10 376.091 [0.5085217248889717, -0.008539216175075715] [0.517497397712664, 0.051011106665474946]
10 381.101 [0.5085217248889717, -0.008539216175075715] [0.517497397712664, 0.051011106665474946]
10 386.11 [0.5085217248889717, -0.008539216175075715] [0.517497397712664, 0.051011106665474946]
10 391.211 [0.5085217248889717, -0.008539216175075715] [0.517497397712664, 0.051011106665474946]
10 396.219 [0.5085217248889717, -0.008539216175075715] [0.517497397712664, 0.051011106665474946]
10 401.224 [0.5081656098963736, -0.009681935096737327] [0.517497397712664, 0.051011106665474946]
10 406.23 [0.5079556098963737, -0.009697268430070688] [0.517497397712664, 0.051011106665474946]
10 411.234 [0.5079622765630403, -0.009696601763403987] [0.517497397712664, 0.051011106665474946]
10 416.244 [0.5080202765630403, -0.009717268430070656] [0.517497397712664, 0.051011106665474946]
10 421.249 [0.5078796098963736, -0.008829268430070656] [0.517497397712664, 0.051011106665474946]
10 426.257 [0.507886943229707, -0.008821268430070648] [0.517497397712664, 0.051011106665474946]
10 431.261 [0.5078656098963736, -0.008804601763403992] [0.517497397712664, 0.051011106665474946]
10 436.267 [0.5078496098963736, -0.008760601763403998] [0.517497397712664, 0.051011106665474946]
10 441.274 [0.507836943229707, -0.00869993509673732] [0.517497397712664, 0.051011106665474946]
10 446.285 [0.507836943229707, -0.00869993509673732] [0.517497397712664, 0.051011106665474946]
10 451.287 [0.507836943229707, -0.00869993509673732] [0.517497397712664, 0.051011106665474946]
10 456.293 [0.507836943229707, -0.00869993509673732] [0.517497397712664, 0.051011106665474946]
10 461.298 [0.507836943229707, -0.00869993509673732] [0.517497397712664, 0.051011106665474946]
10 466.305 [0.5072949432297069, -0.008092601763403975] [0.517497397712664, 0.051011106665474946]
10 471.312 [0.5072916098963736, -0.008091268430070648] [0.517497397712664, 0.051011106665474946]
10 476.318 [0.5072916098963736, -0.008091268430070648] [0.517497397712664, 0.051011106665474946]
10 481.328 [0.5078396098963736, -0.007775935096737321] [0.517497397712664, 0.051011106665474946]
10 486.333 [0.5078396098963736, -0.007775935096737321] [0.517497397712664, 0.051011106665474946]
10 491.34 [0.507778943229707, -0.007697268430070671] [0.517497397712664, 0.051011106665474946]
10 496.347 [0.5077856098963736, -0.007655268430070663] [0.517497397712664, 0.051011106665474946]
10 501.359 [0.5078562765630402, -0.007166601763403992] [0.517497397712664, 0.051011106665474946]
10 506.361 [0.5080316098963736, -0.006363268430070651] [0.517497397712664, 0.051011106665474946]
10 511.367 [0.5080169432297069, -0.006330601763403993] [0.517497397712664, 0.051011106665474946]
10 516.376 [0.5077562765630402, -0.006059935096737329] [0.517497397712664, 0.051011106665474946]
10 521.38 [0.5077549432297069, -0.006058601763403987] [0.517497397712664, 0.051011106665474946]
10 526.387 [0.5077996098963736, -0.005915935096737304] [0.517497397712664, 0.051011106665474946]
10 531.394 [0.5077996098963736, -0.005915268430070662] [0.517497397712664, 0.051011106665474946]
10 536.4 [0.5077996098963736, -0.005915268430070662] [0.517497397712664, 0.051011106665474946]
10 541.408 [0.5077809432297069, -0.005873268430070668] [0.517497397712664, 0.051011106665474946]
10 546.415 [0.5078236098963735, -0.005637935096737333] [0.517497397712664, 0.051011106665474946]
10 551.423 [0.5078236098963735, -0.005636601763404006] [0.517497397712664, 0.051011106665474946]
10 556.426 [0.5078242765630402, -0.005632601763403994] [0.517497397712664, 0.051011106665474946]
10 561.435 [0.5077069432297069, -0.005577268430070653] [0.517497397712664, 0.051011106665474946]
10 566.44 [0.5077856098963736, -0.005065268430070674] [0.517497397712664, 0.051011106665474946]
10 571.445 [0.5077856098963736, -0.005065268430070674] [0.517497397712664, 0.051011106665474946]
10 576.45 [0.5075436098963735, -0.004710601763404008] [0.517497397712664, 0.051011106665474946]
10 581.458 [0.5075422765630402, -0.00470926843007068] [0.517497397712664, 0.051011106665474946]
10 586.462 [0.5075422765630402, -0.00470926843007068] [0.517497397712664, 0.051011106665474946]
10 591.473 [0.5071549432297069, -0.004780601763404007] [0.517497397712664, 0.051011106665474946]
10 596.483 [0.5071549432297069, -0.004780601763404007] [0.517497397712664, 0.051011106665474946]
