ID TIME pos
8 0.314 [0, 0] [0.06873405439880698, -0.11272790996845575]
8 5.392 [0.03263999999999978, -0.22462000000000004] [0.06873405439880698, -0.11272790996845575]
8 10.392 [0.032632500000000064, -0.22462000000000004] [0.06873405439880698, -0.11272790996845575]
8 15.493 [0.03263142857142868, -0.22462000000000004] [0.06873405439880698, -0.11272790996845575]
8 20.597 [0.03263142857142868, -0.22462000000000004] [0.06873405439880698, -0.11272790996845575]
8 25.687 [0.033048750000000016, -0.22387625000000003] [0.06873405439880698, -0.11272790996845575]
8 30.688 [0.03317666666666666, -0.22357444444444446] [0.06873405439880698, -0.11272790996845575]
8 35.786 [0.03323, -0.22142000000000003] [0.06873405439880698, -0.11272790996845575]
8 40.794 [0.037359929833828735, -0.2030103454885401] [0.06873405439880698, -0.11272790996845575]
8 45.895 [0.03754992983382868, -0.20228617882187347] [0.06873405439880698, -0.11272790996845575]
8 51.002 [0.037863263167162035, -0.2009111788218734] [0.06873405439880698, -0.11272790996845575]
8 56.087 [0.038019096500495314, -0.20021617882187345] [0.06873405439880698, -0.11272790996845575]
8 61.192 [0.03728409650049531, -0.19909617882187344] [0.06873405439880698, -0.11272790996845575]
8 66.292 [0.038787429833828685, -0.1991078454885401] [0.06873405439880698, -0.11272790996845575]
8 71.293 [0.037873263167162025, -0.1986853454885401] [0.06873405439880698, -0.11272790996845575]
8 76.3 [0.037995763167162015, -0.1982186788218734] [0.06873405439880698, -0.11272790996845575]
8 81.397 [0.03793992983382872, -0.1978078454885401] [0.06873405439880698, -0.11272790996845575]
8 86.491 [0.03716916600045728, -0.19889647275865238] [0.06873405439880698, -0.11272790996845575]
8 91.493 [0.03716455061584186, -0.198901857374037] [0.06873405439880698, -0.11272790996845575]
8 96.59 [0.03700762753891878, -0.1986910881432678] [0.06873405439880698, -0.11272790996845575]
8 101.592 [0.03690224292353416, -0.19845493429711394] [0.06873405439880698, -0.11272790996845575]
8 106.696 [0.03690224292353416, -0.19845493429711394] [0.06873405439880698, -0.11272790996845575]
8 111.787 [0.03690224292353416, -0.19845493429711394] [0.06873405439880698, -0.11272790996845575]
8 116.797 [0.03690224292353416, -0.19845493429711394] [0.06873405439880698, -0.11272790996845575]
