ID TIME pos
5 0.099 [0, 0] [0.041051104325166905, -0.3505047588855215]
5 5.108 [0, 0] [0.041051104325166905, -0.3505047588855215]
5 10.112 [0, 0] [0.041051104325166905, -0.3505047588855215]
5 15.12 [0, 0] [0.041051104325166905, -0.3505047588855215]
5 20.126 [0, 0] [0.041051104325166905, -0.3505047588855215]
5 25.133 [0, 0] [0.041051104325166905, -0.3505047588855215]
5 30.137 [0, 0] [0.041051104325166905, -0.3505047588855215]
5 35.144 [0, 0] [0.041051104325166905, -0.3505047588855215]
5 40.152 [0, 0] [0.041051104325166905, -0.3505047588855215]
5 45.158 [0, 0] [0.041051104325166905, -0.3505047588855215]
5 50.163 [0, 0] [0.041051104325166905, -0.3505047588855215]
5 55.169 [0, 0] [0.041051104325166905, -0.3505047588855215]
5 60.172 [0, 0] [0.041051104325166905, -0.3505047588855215]
5 65.182 [0.018670000000000186, -0.27577000000000007] [0.041051104325166905, -0.3505047588855215]
5 70.19 [0.018670000000000186, -0.27577000000000007] [0.041051104325166905, -0.3505047588855215]
5 75.194 [0.018670000000000186, -0.27577000000000007] [0.041051104325166905, -0.3505047588855215]
5 80.203 [0.046516666666666616, -0.2924233333333333] [0.041051104325166905, -0.3505047588855215]
5 85.209 [0.0491125, -0.29073] [0.041051104325166905, -0.3505047588855215]
5 90.213 [0.04872399999999999, -0.29194200000000003] [0.041051104325166905, -0.3505047588855215]
5 95.219 [0.05632320271976432, -0.27294509594086835] [0.041051104325166905, -0.3505047588855215]
5 100.225 [0.05558986938643097, -0.27243620705197946] [0.041051104325166905, -0.3505047588855215]
5 105.233 [0.05170431383087547, -0.2728295403853129] [0.041051104325166905, -0.3505047588855215]
5 110.234 [0.05174888244778789, -0.2753675863467816] [0.041051104325166905, -0.3505047588855215]
5 115.242 [0.05212171131617085, -0.27644689667889233] [0.041051104325166905, -0.3505047588855215]
5 120.247 [0.05212171131617085, -0.27644689667889233] [0.041051104325166905, -0.3505047588855215]
5 125.256 [0.05212171131617085, -0.27644689667889233] [0.041051104325166905, -0.3505047588855215]
5 130.263 [0.05212171131617085, -0.27644689667889233] [0.041051104325166905, -0.3505047588855215]
5 135.267 [0.05212171131617085, -0.27644689667889233] [0.041051104325166905, -0.3505047588855215]
5 140.27 [0.05232262040707992, -0.2767868966788923] [0.041051104325166905, -0.3505047588855215]
5 145.279 [0.05232262040707992, -0.2767868966788923] [0.041051104325166905, -0.3505047588855215]
5 150.286 [0.05232262040707992, -0.2767868966788923] [0.041051104325166905, -0.3505047588855215]
5 155.292 [0.05232262040707992, -0.2767868966788923] [0.041051104325166905, -0.3505047588855215]
5 160.299 [0.05232262040707992, -0.2767868966788923] [0.041051104325166905, -0.3505047588855215]
5 165.309 [0.05232262040707992, -0.2767868966788923] [0.041051104325166905, -0.3505047588855215]
5 170.315 [0.05232262040707992, -0.2767868966788923] [0.041051104325166905, -0.3505047588855215]
5 175.321 [0.05293240203982325, -0.27890965528898465] [0.041051104325166905, -0.3505047588855215]
5 180.326 [0.052799068706489934, -0.2787713219556513] [0.041051104325166905, -0.3505047588855215]
5 185.331 [0.052799068706489934, -0.2787713219556513] [0.041051104325166905, -0.3505047588855215]
5 190.337 [0.052799068706489934, -0.2787713219556513] [0.041051104325166905, -0.3505047588855215]
5 195.345 [0.05255156870648994, -0.27869882195565127] [0.041051104325166905, -0.3505047588855215]
5 200.351 [0.051924902039823244, -0.27865048862231795] [0.041051104325166905, -0.3505047588855215]
5 205.358 [0.051876568706489885, -0.27863215528898455] [0.041051104325166905, -0.3505047588855215]
5 210.364 [0.0514760634213753, -0.27915198949752423] [0.041051104325166905, -0.3505047588855215]
5 215.37 [0.05144067880599069, -0.2791550664206012] [0.041051104325166905, -0.3505047588855215]
5 220.373 [0.0515206788059907, -0.27910583565137037] [0.041051104325166905, -0.3505047588855215]
5 225.383 [0.0515206788059907, -0.27910583565137037] [0.041051104325166905, -0.3505047588855215]
5 230.39 [0.05150298649829838, -0.27908660488213954] [0.041051104325166905, -0.3505047588855215]
5 235.399 [0.05236298649829841, -0.27850122026675506] [0.041051104325166905, -0.3505047588855215]
5 240.403 [0.052352986498298414, -0.27843660488213967] [0.041051104325166905, -0.3505047588855215]
5 245.406 [0.052352986498298414, -0.27843660488213967] [0.041051104325166905, -0.3505047588855215]
5 250.417 [0.052352986498298414, -0.27843660488213967] [0.041051104325166905, -0.3505047588855215]
5 255.418 [0.052352986498298414, -0.2784358356513704] [0.041051104325166905, -0.3505047588855215]
5 260.425 [0.052352986498298414, -0.2784358356513704] [0.041051104325166905, -0.3505047588855215]
5 265.434 [0.0523476018829138, -0.2784304510359858] [0.041051104325166905, -0.3505047588855215]
5 270.442 [0.0523476018829138, -0.2784304510359858] [0.041051104325166905, -0.3505047588855215]
5 275.444 [0.05388683265214457, -0.27895352795906275] [0.041051104325166905, -0.3505047588855215]
5 280.45 [0.05361990957522149, -0.278861220266755] [0.041051104325166905, -0.3505047588855215]
5 285.457 [0.05361837111368302, -0.27886045103598583] [0.041051104325166905, -0.3505047588855215]
5 290.464 [0.05360606342137531, -0.27883122026675505] [0.041051104325166905, -0.3505047588855215]
5 295.473 [0.05360606342137531, -0.27883122026675505] [0.041051104325166905, -0.3505047588855215]
5 300.478 [0.05357529419060609, -0.2787958356513704] [0.041051104325166905, -0.3505047588855215]
5 305.484 [0.05357529419060609, -0.2787958356513704] [0.041051104325166905, -0.3505047588855215]
5 310.491 [0.05357529419060609, -0.2787958356513704] [0.041051104325166905, -0.3505047588855215]
5 315.499 [0.053329140344452235, -0.27835968180521653] [0.041051104325166905, -0.3505047588855215]
5 320.503 [0.053329140344452235, -0.27835968180521653] [0.041051104325166905, -0.3505047588855215]
5 325.51 [0.05331298649829838, -0.27834583565137044] [0.041051104325166905, -0.3505047588855215]
5 330.517 [0.05331298649829838, -0.27834583565137044] [0.041051104325166905, -0.3505047588855215]
5 335.524 [0.05331298649829838, -0.27834583565137044] [0.041051104325166905, -0.3505047588855215]
5 340.53 [0.05331298649829838, -0.27834583565137044] [0.041051104325166905, -0.3505047588855215]
5 345.537 [0.05331298649829838, -0.27834583565137044] [0.041051104325166905, -0.3505047588855215]
5 350.544 [0.05331298649829838, -0.27834583565137044] [0.041051104325166905, -0.3505047588855215]
5 355.553 [0.05331298649829838, -0.27834583565137044] [0.041051104325166905, -0.3505047588855215]
5 360.558 [0.05331298649829838, -0.27834583565137044] [0.041051104325166905, -0.3505047588855215]
5 365.563 [0.05331298649829838, -0.27834583565137044] [0.041051104325166905, -0.3505047588855215]
5 370.571 [0.05290914034445222, -0.2776750664206012] [0.041051104325166905, -0.3505047588855215]
5 375.575 [0.05263837111368298, -0.27747506642060116] [0.041051104325166905, -0.3505047588855215]
5 380.582 [0.052572217267529184, -0.2774504510359858] [0.041051104325166905, -0.3505047588855215]
5 385.587 [0.05257144803675995, -0.2774504510359858] [0.041051104325166905, -0.3505047588855215]
5 390.593 [0.05257144803675995, -0.2774504510359858] [0.041051104325166905, -0.3505047588855215]
5 395.6 [0.05229914034445228, -0.27732737411290886] [0.041051104325166905, -0.3505047588855215]
5 400.606 [0.05229914034445228, -0.27732737411290886] [0.041051104325166905, -0.3505047588855215]
5 405.612 [0.05229914034445228, -0.27732737411290886] [0.041051104325166905, -0.3505047588855215]
5 410.619 [0.05229914034445228, -0.27732737411290886] [0.041051104325166905, -0.3505047588855215]
5 415.627 [0.0509752941906061, -0.2774496818052166] [0.041051104325166905, -0.3505047588855215]
5 420.632 [0.0508345249598369, -0.2774227587282935] [0.041051104325166905, -0.3505047588855215]
5 425.639 [0.05081452495983691, -0.27741891257444734] [0.041051104325166905, -0.3505047588855215]
5 430.646 [0.050097058891277114, -0.278026133104844] [0.041051104325166905, -0.3505047588855215]
5 435.653 [0.05004134460556281, -0.27799756167627254] [0.041051104325166905, -0.3505047588855215]
5 440.659 [0.0498234874627057, -0.2779704188191297] [0.041051104325166905, -0.3505047588855215]
5 445.666 [0.0498234874627057, -0.2779704188191297] [0.041051104325166905, -0.3505047588855215]
5 450.671 [0.0498234874627057, -0.2779704188191297] [0.041051104325166905, -0.3505047588855215]
5 455.678 [0.0498234874627057, -0.2779704188191297] [0.041051104325166905, -0.3505047588855215]
5 460.685 [0.049036344605562825, -0.27734541881912966] [0.041051104325166905, -0.3505047588855215]
5 465.692 [0.04891848746270567, -0.277336133104844] [0.041051104325166905, -0.3505047588855215]
5 470.698 [0.04891848746270567, -0.277336133104844] [0.041051104325166905, -0.3505047588855215]
5 475.706 [0.04961420174841995, -0.2780025616762726] [0.041051104325166905, -0.3505047588855215]
5 480.711 [0.049556344605562776, -0.2779732759619868] [0.041051104325166905, -0.3505047588855215]
5 485.718 [0.04934491603413421, -0.277906133104844] [0.041051104325166905, -0.3505047588855215]
5 490.723 [0.049322773176991366, -0.27790113310484393] [0.041051104325166905, -0.3505047588855215]
5 495.73 [0.04891991603413422, -0.2777047045334154] [0.041051104325166905, -0.3505047588855215]
5 500.739 [0.04891991603413422, -0.2777047045334154] [0.041051104325166905, -0.3505047588855215]
5 505.744 [0.048909916034134214, -0.27770256167627255] [0.041051104325166905, -0.3505047588855215]
5 510.753 [0.04516392163185859, -0.2761757242311878] [0.041051104325166905, -0.3505047588855215]
5 515.759 [0.04516058829852527, -0.2761737242311878] [0.041051104325166905, -0.3505047588855215]
5 520.765 [0.04509658829852526, -0.2761443908978544] [0.041051104325166905, -0.3505047588855215]
5 525.772 [0.04509658829852526, -0.2761443908978544] [0.041051104325166905, -0.3505047588855215]
5 530.775 [0.04503192163185862, -0.27616305756452114] [0.041051104325166905, -0.3505047588855215]
5 535.785 [0.04465058829852524, -0.2760530575645211] [0.041051104325166905, -0.3505047588855215]
5 540.792 [0.04444858829852522, -0.27597439089785436] [0.041051104325166905, -0.3505047588855215]
5 545.8 [0.04426525496519193, -0.2759123908978544] [0.041051104325166905, -0.3505047588855215]
5 550.806 [0.04413792163185856, -0.2758730575645211] [0.041051104325166905, -0.3505047588855215]
5 555.81 [0.04412592163185857, -0.2758697242311878] [0.041051104325166905, -0.3505047588855215]
5 560.817 [0.04412592163185857, -0.2758697242311878] [0.041051104325166905, -0.3505047588855215]
5 565.825 [0.04412592163185857, -0.2758697242311878] [0.041051104325166905, -0.3505047588855215]
5 570.83 [0.04412592163185857, -0.2758697242311878] [0.041051104325166905, -0.3505047588855215]
5 575.837 [0.0440619216318586, -0.27584305756452104] [0.041051104325166905, -0.3505047588855215]
5 580.844 [0.04403792163185859, -0.27583305756452103] [0.041051104325166905, -0.3505047588855215]
5 585.85 [0.04403792163185859, -0.27583305756452103] [0.041051104325166905, -0.3505047588855215]
5 590.857 [0.04400258829852524, -0.27582372423118773] [0.041051104325166905, -0.3505047588855215]
5 595.862 [0.04400258829852524, -0.27582372423118773] [0.041051104325166905, -0.3505047588855215]
