ID TIME pos
1 0.101 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 5.106 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 10.113 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 15.12 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 20.126 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 25.133 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 30.14 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 35.147 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 40.154 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 45.161 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 50.167 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 55.174 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 60.18 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 65.186 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 70.192 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 75.198 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 80.205 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 85.211 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 90.218 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 95.224 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 100.231 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 105.237 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 110.242 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 115.248 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 120.255 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 125.262 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 130.267 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 135.276 [0, 0] [-0.033969473470753186, 0.1486399968156147]
1 140.283 [0, 0] [-0.033969473470753186, 0.1486399968156147]
