ID TIME BLOCK BALANCE UBI PAY #ROBOT MEAN #VOTES #OKVOTES #MYVOTES #MYOKVOTES R? C?
2 87.049 4 21.000000000000131405 60 0 8 0 0 0 None None False False
2 106.018 4 21.000000000000131405 60 0 5 0 1 0 None None False False
2 137.023 7 80.999999999999868595 0 0 8 0 2 0 None None False False
2 156.056 9 80.999999999999868595 20 0 8 0 6 0 None None False False
2 173.007 9 80.999999999999868595 20 0 8 0 6 0 None None False False
2 245.031 13 20.999999064511112782 0 40 8 2700627 13 8 None None False False
2 262.023 14 20.999999064511112782 0 40 8 2700627 13 8 None None False False
2 315.029 15 20.999999064511112782 0 40 8 2700627 13 8 None None False False
2 414.074 18 61.000000119843126262 20 0 8 2700627 17 8 None None True False
2 430.033 19 61.000000119843126262 20 0 8 2700627 17 8 None None True False
2 519.09 21 0.999998531980181991 0 53 8 2742568 21 14 None None False False
2 537.05 21 0.999998531980181991 0 53 8 2742568 21 14 None None False False
2 603.068 26 144.000003193902258274 0 0 8 2907755 32 27 None None False False
2 627.061 27 143.999999405778737648 0 0 8 2907756 32 27 None None False False
2 688.072 28 64.000000913774453965 0 0 8 2943972 36 21 None None True False
2 718.069 30 143.999998531980135455 0 0 8 2943972 37 21 None None True False
2 738.066 32 23.999995888785304955 20 90 8 2911764 45 34 None None False True
2 760.084 33 23.999995888785304955 20 90 8 2911764 45 34 None None False True
2 809.127 36 178.999995888785021629 0 0 8 2910233 53 41 None None False True
