ID TIME MB
10 0.1 146548
10 10.13 147645
10 20.153 147645
10 30.186 147645
10 40.219 147645
10 50.262 147645
10 60.29 147645
10 70.324 147645
10 80.335 147645
10 90.356 147645
10 100.384 147645
10 110.395 147645
