ID TIME ESTIMATE W B S1 S2 S3
20 0.002 0.125 0 3 0 0 0
20 0.899 0.5 3 3 1.0 1.0 1.0
20 1.908 0.65 6 3 1.0 1.0 1.0
20 3.932 0.5 6 6 0.0 0.0 0.0
20 4.986 0.469 7 8 0.0 1.0 0.0
20 6.916 0.5 9 9 1.0 1.0 0.0
20 8.925 0.432 9 12 0.0 0.0 0.0
20 10.878 0.42 10 14 0.0 0.0 1.0
20 12.89 0.375 10 17 0.0 0.0 0.0
20 13.904 0.339 10 20 0.0 0.0 0.0
20 14.904 0.309 10 23 0.0 0.0 0.0
20 16.91 0.284 10 26 0.0 0.0 0.0
20 18.909 0.338 13 26 1.0 1.0 1.0
20 19.947 0.384 16 26 1.0 1.0 1.0
20 21.891 0.402 18 27 1.0 1.0 0.0
20 23.892 0.378 18 30 0.0 0.0 0.0
20 25.92 0.356 18 33 0.0 0.0 0.0
20 27.918 0.373 20 34 1.0 1.0 0.0
20 29.92 0.371 21 36 1.0 0.0 0.0
20 31.922 0.385 23 37 0.0 1.0 1.0
20 33.91 0.367 23 40 0.0 0.0 0.0
20 35.905 0.351 23 43 0.0 0.0 0.0
20 37.91 0.336 23 46 0.0 0.0 0.0
20 39.896 0.322 23 49 0.0 0.0 0.0
20 41.904 0.309 23 52 0.0 0.0 0.0
20 43.923 0.297 23 55 0.0 0.0 0.0
20 45.901 0.323 26 55 1.0 1.0 1.0
20 46.92 0.347 29 55 1.0 1.0 1.0
20 48.916 0.335 29 58 0.0 0.0 0.0
20 50.905 0.357 32 58 1.0 1.0 1.0
20 52.921 0.346 32 61 0.0 0.0 0.0
20 54.905 0.335 32 64 0.0 0.0 0.0
20 56.912 0.335 33 66 1.0 0.0 0.0
20 58.902 0.325 33 69 0.0 0.0 0.0
20 60.919 0.316 33 72 0.0 0.0 0.0
20 62.917 0.307 33 75 0.0 0.0 0.0
20 64.923 0.326 36 75 1.0 1.0 1.0
20 66.918 0.317 36 78 0.0 0.0 0.0
20 68.905 0.326 38 79 0.0 1.0 1.0
20 69.919 0.343 41 79 1.0 1.0 1.0
20 71.916 0.335 41 82 0.0 0.0 0.0
20 73.916 0.327 41 85 0.0 0.0 0.0
20 75.889 0.319 41 88 0.0 0.0 0.0
20 76.908 0.312 41 91 0.0 0.0 0.0
20 78.855 0.305 41 94 0.0 0.0 0.0
20 79.916 0.299 41 97 0.0 0.0 0.0
20 80.93 0.292 41 100 0.0 0.0 0.0
20 82.899 0.3 43 101 0.0 1.0 1.0
20 83.915 0.307 45 102 1.0 1.0 0.0
20 85.932 0.321 48 102 1.0 1.0 1.0
20 87.904 0.321 49 104 1.0 0.0 0.0
20 88.918 0.322 50 106 1.0 0.0 0.0
20 90.937 0.316 50 109 0.0 0.0 0.0
20 92.122 0.31 50 112 0.0 0.0 0.0
20 93.895 0.322 53 112 1.0 1.0 1.0
20 94.978 0.317 53 115 0.0 0.0 0.0
20 96.911 0.311 53 118 0.0 0.0 0.0
20 98.924 0.306 53 121 0.0 0.0 0.0
20 100.901 0.312 55 122 0.0 1.0 1.0
20 101.917 0.312 56 124 0.0 0.0 1.0
20 103.923 0.323 59 124 1.0 1.0 1.0
20 105.906 0.318 59 127 0.0 0.0 0.0
20 107.922 0.313 59 130 0.0 0.0 0.0
20 109.941 0.308 59 133 0.0 0.0 0.0
20 111.912 0.304 59 136 0.0 0.0 0.0
20 112.926 0.299 59 139 0.0 0.0 0.0
20 114.927 0.309 62 139 1.0 1.0 1.0
20 116.919 0.305 62 142 0.0 0.0 0.0
20 118.919 0.31 64 143 1.0 1.0 0.0
20 120.925 0.306 64 146 0.0 0.0 0.0
20 122.915 0.301 64 149 0.0 0.0 0.0
20 124.89 0.306 66 150 1.0 1.0 0.0
20 125.919 0.316 69 150 1.0 1.0 1.0
20 127.919 0.312 69 153 0.0 0.0 0.0
20 128.94 0.312 70 155 1.0 0.0 0.0
20 130.939 0.308 70 158 0.0 0.0 0.0
20 131.973 0.304 70 161 0.0 0.0 0.0
20 133.921 0.3 70 164 0.0 0.0 0.0
20 135.928 0.3 71 166 1.0 0.0 0.0
20 137.917 0.297 71 169 0.0 0.0 0.0
20 139.888 0.301 73 170 1.0 1.0 0.0
20 140.9 0.31 76 170 1.0 1.0 1.0
20 142.909 0.318 79 170 1.0 1.0 1.0
20 144.892 0.314 79 173 0.0 0.0 0.0
20 146.909 0.311 79 176 0.0 0.0 0.0
20 148.907 0.307 79 179 0.0 0.0 0.0
20 149.908 0.311 81 180 1.0 1.0 0.0
20 150.92 0.319 84 180 1.0 1.0 1.0
20 152.935 0.315 84 183 0.0 0.0 0.0
20 154.938 0.312 84 186 0.0 0.0 0.0
20 156.945 0.308 84 189 0.0 0.0 0.0
20 158.959 0.305 84 192 0.0 0.0 0.0
20 160.936 0.302 84 195 0.0 0.0 0.0
20 162.922 0.299 84 198 0.0 0.0 0.0
20 164.931 0.295 84 201 0.0 0.0 0.0
20 166.923 0.292 84 204 0.0 0.0 0.0
20 168.947 0.289 84 207 0.0 0.0 0.0
20 170.929 0.29 85 209 0.0 0.0 1.0
20 172.907 0.287 85 212 0.0 0.0 0.0
20 174.932 0.294 88 212 1.0 1.0 1.0
20 176.931 0.291 88 215 0.0 0.0 0.0
20 178.945 0.288 88 218 0.0 0.0 0.0
20 180.886 0.285 88 221 0.0 0.0 0.0
20 182.931 0.283 88 224 0.0 0.0 0.0
20 184.945 0.28 88 227 0.0 0.0 0.0
20 186.898 0.277 88 230 0.0 0.0 0.0
20 187.913 0.275 88 233 0.0 0.0 0.0
20 189.912 0.278 90 234 0.0 1.0 1.0
20 191.89 0.285 93 234 1.0 1.0 1.0
20 192.933 0.292 96 234 1.0 1.0 1.0
20 194.916 0.289 96 237 0.0 0.0 0.0
