ID TIME #RESOURCES
0 19.03 1
0 27.342 2
0 31.044 3
0 32.251 4
0 36.75 5
0 54.17 6
0 57.174 7
0 58.273 8
0 59.977 9
0 64.982 10
0 73.39 11
0 75.095 12
0 76.896 13
0 81.499 14
0 85.205 15
0 89.508 16
0 98.422 17
0 98.818 18
0 98.919 19
0 105.129 20
0 106.132 21
0 106.133 22
0 113.335 23
0 113.738 24
0 116.64 25
0 116.936 26
0 119.141 27
0 124.95 28
0 125.551 29
0 126.852 30
0 129.853 31
0 144.469 32
0 149.574 33
0 155.681 34
0 157.786 35
0 158.385 36
0 164.191 37
0 164.692 38
0 168.396 39
0 168.495 40
0 174.502 41
0 185.412 42
0 188.316 43
0 195.529 44
0 198.124 45
0 198.326 46
0 205.533 47
0 207.835 48
0 214.045 49
0 219.752 50
0 220.25 51
0 224.957 52
0 225.362 53
0 225.955 54
0 228.66 55
0 232.664 56
0 235.968 57
0 237.167 58
0 237.271 59
0 242.273 60
0 242.877 61
0 247.679 62
0 253.086 63
0 256.717 64
0 260.398 65
0 267.009 66
0 267.303 67
0 270.808 68
0 272.406 69
0 275.209 70
0 276.213 71
0 282.219 72
0 283.217 73
0 285.621 74
0 287.932 75
0 295.635 76
0 298.837 77
0 304.044 78
0 310.248 79
0 313.049 80
0 318.256 81
0 318.455 82
0 319.358 83
0 324.586 84
0 326.565 85
0 326.867 86
0 328.466 87
0 328.467 88
0 333.876 89
0 345.889 90
0 346.587 91
0 346.788 92
0 348.09 93
0 349.294 94
0 350.596 95
0 361.703 96
0 365.106 97
0 365.207 98
0 369.912 99
0 375.019 100
0 375.62 101
0 380.123 102
0 389.437 103
0 397.542 104
0 401.947 105
0 403.549 106
0 409.059 107
0 409.259 108
0 409.856 109
0 411.361 110
0 413.661 111
0 422.973 112
0 423.078 113
0 430.68 114
0 432.991 115
0 438.291 116
0 441.791 117
0 453.904 118
0 464.815 119
0 465.62 120
0 475.43 121
0 479.432 122
0 480.336 123
0 488.944 124
0 492.247 125
0 497.552 126
0 497.681 127
0 502.955 128
0 507.765 129
0 511.567 130
0 515.672 131
0 524.882 132
0 528.586 133
0 529.486 134
0 545.807 135
0 547.123 136
0 547.209 137
0 551.312 138
0 557.118 139
0 559.426 140
0 561.921 141
0 566.226 142
0 576.438 143
0 586.651 144
0 587.153 145
0 588.956 146
0 589.053 147
0 590.556 148
0 591.355 149
0 592.054 150
0 594.159 151
0 597.864 152
