ID TIME pos
7 5.173 [0.3993795646065191, 0.414699037157059] []
7 10.181 [0.3993795646065191, 0.414699037157059] []
7 20.213 [0.3993795646065191, 0.414699037157059] []
7 25.304 [0.3993795646065191, 0.414699037157059] []
7 30.308 [0.3993795646065191, 0.414699037157059] []
7 35.396 [0.3993795646065191, 0.414699037157059] []
7 40.433 [0.3993795646065191, 0.414699037157059] []
7 45.731 [0.3993795646065191, 0.414699037157059] []
7 50.763 [0.3993795646065191, 0.414699037157059] []
7 55.77 [0.3993795646065191, 0.414699037157059] []
7 60.933 [0.3993795646065191, 0.414699037157059] []
7 65.959 [0.3993795646065191, 0.414699037157059] []
7 71.086 [0.3993795646065191, 0.414699037157059] []
7 76.148 [0.3993795646065191, 0.414699037157059] []
7 81.197 [0.3993795646065191, 0.414699037157059] []
7 86.234 [0.3993795646065191, 0.414699037157059] []
7 91.382 [0.3993795646065191, 0.414699037157059] []
7 96.422 [0.3993795646065191, 0.414699037157059] []
7 101.442 [0.3993795646065191, 0.414699037157059] []
7 106.573 [0.3993795646065191, 0.414699037157059] []
7 111.662 [0.3993795646065191, 0.414699037157059] []
7 116.743 [0.3993795646065191, 0.414699037157059] []
7 121.851 [0.3993795646065191, 0.414699037157059] [(38934, -35876, 1676568896, 0, 8, 80000000000000000000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 36031, -37338), (-41179, -36021, 1676568900, 0, 3, 30000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -41001, -36209), (-40403, 43356, 1676568902, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -40403, 43356), (50912, 41857, 1676568910, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 50912, 41857), (40296, 39544, 1676568922, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 40296, 39544)]
7 165.202 [0.3993795646065191, 0.414699037157059] [(38982, -35793, 1676568896, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 36031, -37338), (-41029, -36427, 1676568900, 0, 7, 70000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -41001, -36209), (-40403, 43356, 1676568902, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -40403, 43356), (50912, 41857, 1676568910, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 50912, 41857), (40296, 39544, 1676568922, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 40296, 39544)]
7 200.705 [0.3993795646065191, 0.414699037157059] [(38982, -35793, 1676568896, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, 36031, -37338), (-41029, -36427, 1676568900, 0, 7, 70000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -41001, -36209), (-40403, 43356, 1676568902, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, -40403, 43356), (50912, 41857, 1676568910, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 50912, 41857), (40296, 39544, 1676568922, 3, 1, 10000000000000000000, 10000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 40296, 39544)]
