ID TIME TPS RAM CPU
0 0.038 26 10.2 62.1
0 0.13 11 10.2 62.1
0 0.208 13 10.2 62.1
0 0.314 9 10.2 62.1
0 0.409 11 10.2 62.1
0 0.622 5 10.2 62.1
0 0.671 20 10.2 62.1
0 0.753 12 10.2 62.1
0 0.837 12 10.2 62.1
0 0.94 10 10.2 62.1
0 1.039 10 10.2 62.1
0 1.138 10 10.2 62.1
0 1.229 11 10.2 62.1
0 1.35 8 10.2 62.1
0 1.43 12 10.2 62.1
0 1.596 6 10.2 62.1
0 1.694 10 10.2 62.1
0 1.736 24 10.2 62.1
0 1.836 10 10.2 62.1
0 1.942 9 10.2 62.1
0 2.033 11 10.2 62.1
0 2.164 8 10.2 62.1
0 2.233 15 10.2 62.1
0 2.331 10 10.2 62.1
0 2.445 9 10.2 62.1
0 2.533 11 10.2 62.1
0 2.656 8 10.2 62.1
0 2.763 9 10.2 62.1
0 2.836 14 10.2 62.1
0 2.943 9 10.2 62.1
0 3.051 9 10.2 62.1
0 3.138 11 10.2 62.1
0 3.342 5 10.2 62.1
0 3.364 45 10.2 62.1
0 3.451 12 10.2 62.1
0 3.565 9 10.2 62.1
0 3.649 12 10.2 62.1
0 3.768 8 10.2 62.1
0 3.856 11 10.2 62.1
0 3.954 10 10.2 62.1
0 4.05 10 10.2 62.1
0 4.15 10 10.2 62.1
0 4.288 7 10.2 62.1
0 4.351 16 10.2 62.1
0 4.458 9 10.2 62.1
0 4.564 9 10.2 62.1
0 4.657 11 10.2 62.1
0 4.877 5 10.2 62.1
0 4.891 69 10.2 62.1
0 4.994 10 10.2 62.1
0 5.092 10 10.2 62.1
0 5.196 10 10.2 62.1
0 5.313 9 10.2 62.1
0 5.388 13 10.2 62.1
0 5.502 9 10.2 62.1
0 5.594 11 10.2 62.1
0 5.694 10 10.2 62.1
0 5.784 11 10.2 62.1
0 5.891 9 10.2 62.1
0 6.005 9 10.2 62.1
0 6.088 12 10.2 62.1
0 6.19 10 10.2 62.1
0 6.31 8 10.2 62.1
0 6.469 6 10.2 62.1
0 6.488 53 10.2 62.1
0 6.614 8 10.2 62.1
0 6.69 13 10.2 62.1
0 6.797 9 10.2 62.1
0 6.886 11 10.2 62.1
0 6.995 9 10.2 62.1
0 7.101 9 10.2 62.1
0 7.195 11 10.2 62.1
0 7.292 10 10.2 62.1
0 7.403 9 10.2 62.1
0 7.495 11 10.2 62.1
0 7.611 9 10.2 62.1
0 7.715 10 10.2 62.1
0 7.797 12 10.2 62.1
0 7.931 7 10.2 62.1
0 8.046 9 10.2 62.1
0 8.092 22 10.2 62.1
0 8.255 6 10.2 62.1
0 8.288 31 10.2 62.1
0 8.422 7 10.2 62.1
0 8.49 15 10.2 62.1
0 8.598 9 10.2 62.1
0 8.709 9 10.2 62.1
0 8.792 12 10.2 62.1
0 8.888 10 10.2 62.1
0 9.008 8 10.2 62.1
0 9.089 12 10.2 62.1
0 9.218 8 10.2 62.1
0 9.313 10 10.2 62.1
0 9.392 13 10.2 62.1
0 9.524 8 10.2 62.1
0 9.61 12 10.2 62.1
0 9.698 11 10.2 62.1
0 9.869 6 10.2 62.1
0 9.891 46 10.2 62.1
0 9.99 10 10.2 62.1
0 10.109 8 15.5 63.0
0 10.193 12 15.5 63.0
0 10.293 10 15.5 63.0
0 10.42 8 15.5 63.0
0 10.49 14 15.5 63.0
0 10.61 8 15.5 63.0
0 10.706 10 15.5 63.0
0 10.796 11 15.5 63.0
0 10.904 9 15.5 63.0
0 11.018 9 15.5 63.0
0 11.091 14 15.5 63.0
0 11.222 8 15.5 63.0
0 11.31 11 15.5 63.0
0 11.392 12 15.5 63.0
0 11.498 9 15.5 63.0
0 11.671 6 15.5 63.0
0 11.692 48 15.5 63.0
0 11.812 8 15.5 63.0
0 11.901 11 15.5 63.0
0 11.992 11 15.5 63.0
0 12.106 9 15.5 63.0
0 12.205 10 15.5 63.0
0 12.301 10 15.5 63.0
0 12.398 10 15.5 63.0
0 12.492 11 15.5 63.0
0 12.594 10 15.5 63.0
0 12.711 9 15.5 63.0
0 12.794 12 15.5 63.0
0 12.958 6 15.5 63.0
0 12.994 28 15.5 63.0
0 13.094 10 15.5 63.0
0 13.193 10 15.5 63.0
0 13.349 6 15.5 63.0
0 13.425 13 15.5 63.0
0 13.496 14 15.5 63.0
0 13.608 9 15.5 63.0
0 13.708 10 15.5 63.0
0 13.807 10 15.5 63.0
0 13.894 11 15.5 63.0
0 13.995 10 15.5 63.0
0 14.109 9 15.5 63.0
0 14.196 12 15.5 63.0
0 14.315 8 15.5 63.0
0 14.402 12 15.5 63.0
0 14.536 7 15.5 63.0
0 14.596 17 15.5 63.0
0 14.698 10 15.5 63.0
0 14.801 10 15.5 63.0
0 14.947 7 15.5 63.0
0 14.994 21 15.5 63.0
0 15.107 9 15.5 63.0
0 15.196 11 15.5 63.0
0 15.295 10 15.5 63.0
0 15.429 7 15.5 63.0
0 15.495 15 15.5 63.0
0 15.614 8 15.5 63.0
0 15.717 10 15.5 63.0
0 15.803 12 15.5 63.0
0 15.895 11 15.5 63.0
0 16.016 8 15.5 63.0
0 16.096 13 15.5 63.0
0 16.237 7 15.5 63.0
0 16.313 13 15.5 63.0
0 16.406 11 15.5 63.0
0 16.496 11 15.5 63.0
0 16.649 7 15.5 63.0
0 16.698 21 15.5 63.0
0 16.816 8 15.5 63.0
0 16.901 12 15.5 63.0
0 17.001 10 15.5 63.0
0 17.127 8 15.5 63.0
0 17.197 14 15.5 63.0
0 17.305 9 15.5 63.0
0 17.421 9 15.5 63.0
0 17.499 13 15.5 63.0
0 17.598 10 15.5 63.0
0 17.722 8 15.5 63.0
0 17.798 13 15.5 63.0
0 17.941 7 15.5 63.0
0 18.02 13 15.5 63.0
0 18.107 11 15.5 63.0
0 18.198 11 15.5 63.0
0 18.355 6 15.5 63.0
0 18.431 13 15.5 63.0
0 18.516 12 15.5 63.0
0 18.606 11 15.5 63.0
0 18.714 9 15.5 63.0
0 18.799 12 15.5 63.0
0 18.928 8 15.5 63.0
0 19.024 10 15.5 63.0
0 19.1 13 15.5 63.0
0 19.211 9 15.5 63.0
0 19.301 11 15.5 63.0
0 19.426 8 15.5 63.0
0 19.521 10 15.5 63.0
0 19.631 9 15.5 63.0
0 19.702 14 15.5 63.0
0 19.818 9 15.5 63.0
0 19.9 12 15.5 63.0
0 20.064 6 15.5 63.0
0 20.101 27 15.5 63.0
0 20.226 8 13.0 63.1
0 20.3 13 13.0 63.1
0 20.403 10 13.0 63.1
0 20.502 10 13.0 63.1
0 20.607 10 13.0 63.1
0 20.718 9 13.0 63.1
0 20.804 12 13.0 63.1
0 20.917 9 13.0 63.1
0 21.016 10 13.0 63.1
0 21.113 10 13.0 63.1
0 21.217 10 13.0 63.1
0 21.362 7 13.0 63.1
0 21.402 25 13.0 63.1
0 21.515 9 13.0 63.1
0 21.661 7 13.0 63.1
0 21.704 23 13.0 63.1
0 21.817 9 13.0 63.1
0 21.932 9 13.0 63.1
0 22.008 13 13.0 63.1
0 22.138 8 13.0 63.1
0 22.204 15 13.0 63.1
0 22.313 9 13.0 63.1
0 22.407 11 13.0 63.1
0 22.511 10 13.0 63.1
0 22.603 11 13.0 63.1
0 22.719 9 13.0 63.1
0 22.823 10 13.0 63.1
0 22.911 11 13.0 63.1
0 23.043 8 13.0 63.1
0 23.13 11 13.0 63.1
0 23.273 7 13.0 63.1
0 23.325 19 13.0 63.1
0 23.418 11 13.0 63.1
0 23.511 11 13.0 63.1
0 23.607 10 13.0 63.1
0 23.704 10 13.0 63.1
0 23.81 9 13.0 63.1
0 23.923 9 13.0 63.1
0 24.007 12 13.0 63.1
0 24.125 8 13.0 63.1
0 24.219 11 13.0 63.1
0 24.322 10 13.0 63.1
0 24.411 11 13.0 63.1
0 24.514 10 13.0 63.1
0 24.641 8 13.0 63.1
0 24.707 15 13.0 63.1
0 24.9 5 13.0 63.1
0 24.906 158 13.0 63.1
0 25.026 8 13.0 63.1
0 25.106 12 13.0 63.1
0 25.212 9 13.0 63.1
0 25.331 8 13.0 63.1
0 25.409 13 13.0 63.1
0 25.525 9 13.0 63.1
0 25.609 12 13.0 63.1
0 25.709 10 13.0 63.1
0 25.839 8 13.0 63.1
0 25.913 14 13.0 63.1
0 26.026 9 13.0 63.1
0 26.13 10 13.0 63.1
0 26.226 10 13.0 63.1
0 26.309 12 13.0 63.1
0 26.489 6 13.0 63.1
0 26.507 58 13.0 63.1
0 26.623 9 13.0 63.1
0 26.707 12 13.0 63.1
0 26.812 10 13.0 63.1
0 26.943 8 13.0 63.1
0 27.01 15 13.0 63.1
0 27.121 9 13.0 63.1
0 27.215 11 13.0 63.1
0 27.31 10 13.0 63.1
0 27.416 9 13.0 63.1
0 27.518 10 13.0 63.1
0 27.628 9 13.0 63.1
0 27.715 11 13.0 63.1
0 27.834 8 13.0 63.1
0 27.93 10 13.0 63.1
0 28.086 6 13.0 63.1
0 28.109 43 13.0 63.1
0 28.228 8 13.0 63.1
0 28.311 12 13.0 63.1
0 28.414 10 13.0 63.1
0 28.534 8 13.0 63.1
0 28.613 13 13.0 63.1
0 28.725 9 13.0 63.1
0 28.826 10 13.0 63.1
0 28.918 11 13.0 63.1
0 29.035 9 13.0 63.1
0 29.148 9 13.0 63.1
0 29.213 16 13.0 63.1
0 29.334 8 13.0 63.1
0 29.455 8 13.0 63.1
0 29.512 17 13.0 63.1
0 29.685 6 13.0 63.1
0 29.711 38 13.0 63.1
0 29.812 10 13.0 63.1
0 29.912 10 13.0 63.1
0 30.018 9 13.0 63.1
0 30.135 9 13.0 63.1
0 30.233 10 12.3 63.2
0 30.327 11 12.3 63.2
0 30.423 10 12.3 63.2
0 30.53 9 12.3 63.2
0 30.612 12 12.3 63.2
0 30.738 8 12.3 63.2
0 30.823 12 12.3 63.2
0 30.919 10 12.3 63.2
0 31.047 8 12.3 63.2
0 31.114 15 12.3 63.2
0 31.228 9 12.3 63.2
0 31.406 6 12.3 63.2
0 31.413 150 12.3 63.2
0 31.531 8 12.3 63.2
0 31.641 9 12.3 63.2
0 31.722 12 12.3 63.2
0 31.814 11 12.3 63.2
0 31.955 7 12.3 63.2
0 32.015 17 12.3 63.2
0 32.127 9 12.3 63.2
0 32.214 12 12.3 63.2
0 32.321 9 12.3 63.2
0 32.434 9 12.3 63.2
0 32.524 11 12.3 63.2
0 32.615 11 12.3 63.2
0 32.742 8 12.3 63.2
0 32.823 12 12.3 63.2
0 32.917 11 12.3 63.2
0 33.092 6 12.3 63.2
0 33.115 43 12.3 63.2
0 33.232 9 12.3 63.2
0 33.318 12 12.3 63.2
0 33.424 9 12.3 63.2
0 33.516 11 12.3 63.2
0 33.629 9 12.3 63.2
0 33.731 10 12.3 63.2
0 33.817 12 12.3 63.2
0 33.945 8 12.3 63.2
0 34.037 11 12.3 63.2
0 34.129 11 12.3 63.2
0 34.219 11 12.3 63.2
0 34.346 8 12.3 63.2
0 34.418 14 12.3 63.2
0 34.546 8 12.3 63.2
0 34.684 7 12.3 63.2
0 34.719 29 12.3 63.2
0 34.849 8 12.3 63.2
0 34.937 11 12.3 63.2
0 35.017 12 12.3 63.2
0 35.156 7 12.3 63.2
0 35.231 13 12.3 63.2
0 35.334 10 12.3 63.2
0 35.418 12 12.3 63.2
0 35.518 10 12.3 63.2
0 35.621 10 12.3 63.2
0 35.728 9 12.3 63.2
0 35.862 7 12.3 63.2
0 35.925 16 12.3 63.2
0 36.045 8 12.3 63.2
0 36.12 13 12.3 63.2
0 36.297 6 12.3 63.2
0 36.32 44 12.3 63.2
0 36.454 7 12.3 63.2
0 36.519 15 12.3 63.2
0 36.626 9 12.3 63.2
0 36.72 11 12.3 63.2
0 36.832 9 12.3 63.2
0 36.938 9 12.3 63.2
0 37.025 11 12.3 63.2
0 37.135 9 12.3 63.2
0 37.223 11 12.3 63.2
0 37.335 9 12.3 63.2
0 37.422 12 12.3 63.2
0 37.538 9 12.3 63.2
0 37.639 10 12.3 63.2
0 37.723 12 12.3 63.2
0 37.904 6 12.3 63.2
0 37.921 60 12.3 63.2
0 38.067 7 12.3 63.2
0 38.121 18 12.3 63.2
0 38.237 9 12.3 63.2
0 38.322 12 12.3 63.2
0 38.436 9 12.3 63.2
0 38.55 9 12.3 63.2
0 38.628 13 12.3 63.2
0 38.722 11 12.3 63.2
0 38.826 10 12.3 63.2
0 38.927 10 12.3 63.2
0 39.038 9 12.3 63.2
0 39.143 10 12.3 63.2
0 39.24 10 12.3 63.2
0 39.331 11 12.3 63.2
0 39.424 11 12.3 63.2
0 39.599 6 12.3 63.2
0 39.623 42 12.3 63.2
0 39.75 8 12.3 63.2
0 39.823 14 12.3 63.2
0 39.933 9 12.3 63.2
0 40.042 9 12.3 63.2
0 40.134 11 12.3 63.2
0 40.284 7 12.0 63.4
0 40.407 8 12.0 63.4
0 40.44 30 12.0 63.4
0 40.53 11 12.0 63.4
0 40.642 9 12.0 63.4
0 40.727 12 12.0 63.4
0 40.848 8 12.0 63.4
0 40.947 10 12.0 63.4
0 41.034 11 12.0 63.4
0 41.151 9 12.0 63.4
0 41.303 7 12.0 63.4
0 41.327 41 12.0 63.4
0 41.443 9 12.0 63.4
0 41.538 11 12.0 63.4
0 41.635 10 12.0 63.4
0 41.805 6 12.0 63.4
0 41.828 43 12.0 63.4
0 41.955 8 12.0 63.4
0 42.05 11 12.0 63.4
0 42.129 13 12.0 63.4
0 42.241 9 12.0 63.4
0 42.457 5 12.0 63.4
0 42.488 33 12.0 63.4
0 42.608 8 12.0 63.4
0 42.676 15 12.0 63.4
0 42.791 9 12.0 63.4
0 42.876 12 12.0 63.4
0 43.08 5 12.0 63.4
0 43.115 29 12.0 63.4
0 43.198 12 12.0 63.4
0 43.348 7 12.0 63.4
0 43.392 23 12.0 63.4
0 43.515 8 12.0 63.4
0 43.603 11 12.0 63.4
0 43.694 11 12.0 63.4
0 43.881 5 12.0 63.4
0 43.895 72 12.0 63.4
0 44.027 8 12.0 63.4
0 44.106 13 12.0 63.4
0 44.192 12 12.0 63.4
0 44.342 7 12.0 63.4
0 44.406 15 12.0 63.4
0 44.643 4 12.0 63.4
0 44.653 96 12.0 63.4
0 44.826 6 12.0 63.4
0 44.867 25 12.0 63.4
0 45.01 7 12.0 63.4
0 45.074 16 12.0 63.4
0 45.221 7 12.0 63.4
0 45.254 30 12.0 63.4
0 45.403 7 12.0 63.4
0 45.455 19 12.0 63.4
0 45.58 8 12.0 63.4
0 45.698 9 12.0 63.4
0 45.779 12 12.0 63.4
0 45.894 9 12.0 63.4
0 46.0 9 12.0 63.4
0 46.055 18 12.0 63.4
0 46.219 6 12.0 63.4
0 46.365 7 12.0 63.4
0 46.388 45 12.0 63.4
0 46.493 9 12.0 63.4
0 46.622 8 12.0 63.4
0 46.686 16 12.0 63.4
0 46.826 7 12.0 63.4
0 46.885 17 12.0 63.4
0 47.025 7 12.0 63.4
0 47.09 15 12.0 63.4
0 47.256 6 12.0 63.4
0 47.277 47 12.0 63.4
0 47.427 7 12.0 63.4
0 47.478 20 12.0 63.4
0 47.623 7 12.0 63.4
0 47.683 17 12.0 63.4
0 47.811 8 12.0 63.4
0 47.891 12 12.0 63.4
0 48.057 6 12.0 63.4
0 48.078 49 12.0 63.4
0 48.189 9 12.0 63.4
0 48.363 6 12.0 63.4
0 48.392 34 12.0 63.4
0 48.538 7 12.0 63.4
0 48.587 20 12.0 63.4
0 48.727 7 12.0 63.4
0 48.796 15 12.0 63.4
0 48.91 9 12.0 63.4
0 48.996 12 12.0 63.4
0 49.126 8 12.0 63.4
0 49.179 19 12.0 63.4
0 49.365 5 12.0 63.4
0 49.378 76 12.0 63.4
0 49.527 7 12.0 63.4
0 49.58 19 12.0 63.4
0 49.747 6 12.0 63.4
0 49.78 30 12.0 63.4
0 49.934 7 12.0 63.4
0 49.981 21 12.0 63.4
0 50.123 7 12.0 63.4
0 50.187 15 12.0 63.4
0 50.311 8 12.8 63.5
0 50.406 11 12.8 63.5
0 50.483 13 12.8 63.5
0 50.896 2 12.8 63.5
0 50.921 39 12.8 63.5
0 51.052 8 12.8 63.5
0 51.128 13 12.8 63.5
0 51.207 13 12.8 63.5
0 51.439 4 12.8 63.5
0 51.472 30 12.8 63.5
0 51.598 8 12.8 63.5
0 51.652 19 12.8 63.5
0 51.804 7 12.8 63.5
0 51.85 22 12.8 63.5
0 52.095 4 12.8 63.5
0 52.106 93 12.8 63.5
0 52.27 6 12.8 63.5
0 52.309 26 12.8 63.5
0 52.483 6 12.8 63.5
0 52.508 39 12.8 63.5
0 52.73 5 12.8 63.5
0 52.761 32 12.8 63.5
0 52.87 9 12.8 63.5
0 52.96 11 12.8 63.5
0 53.061 10 12.8 63.5
0 53.181 8 12.8 63.5
0 53.323 7 12.8 63.5
0 53.442 8 12.8 63.5
0 53.453 93 12.8 63.5
0 53.583 8 12.8 63.5
0 53.661 13 12.8 63.5
0 53.765 10 12.8 63.5
0 53.952 5 12.8 63.5
0 53.975 43 12.8 63.5
0 54.104 8 12.8 63.5
0 54.171 15 12.8 63.5
0 54.277 9 12.8 63.5
0 54.393 9 12.8 63.5
0 54.498 10 12.8 63.5
0 54.579 12 12.8 63.5
0 54.678 10 12.8 63.5
0 54.803 8 12.8 63.5
0 54.886 12 12.8 63.5
0 55.061 6 12.8 63.5
0 55.071 100 12.8 63.5
0 55.254 5 12.8 63.5
0 55.272 54 12.8 63.5
0 55.466 5 12.8 63.5
0 55.477 95 12.8 63.5
0 55.636 6 12.8 63.5
0 55.684 21 12.8 63.5
0 55.78 10 12.8 63.5
0 55.903 8 12.8 63.5
0 56.001 10 12.8 63.5
0 56.107 9 12.8 63.5
0 56.225 8 12.8 63.5
