ID TIME POS
13 0.36 0.0149193i + -0.304449j
13 10.501 0.485515i + 1.4621j
13 20.524 0.563324i + 1.16477j
13 30.613 0.625318i + -0.113928j
13 40.727 0.828295i + 0.341363j
13 50.813 0.283705i + -0.246597j
13 60.814 0.129864i + -0.623153j
13 70.928 -0.0550484i + -0.988854j
13 81.028 -0.154525i + 0.262698j
13 91.106 -0.394366i + 0.421507j
13 101.115 0.0664371i + 0.182559j
13 111.217 -0.201499i + -0.0180088j
13 121.318 -0.56443i + 0.486134j
13 131.414 -0.222919i + 1.25062j
13 141.523 -0.0705428i + 0.324761j
13 151.614 0.731631i + -0.77394j
13 161.618 0.825965i + 0.426228j
13 171.714 1.10916i + 0.339602j
