ID TIME BLOCK BALANCE #RESOURCES
5 6.538 1 21.00 0
5 62.264 4 21.00 1
5 63.297 5 21.00 1
5 65.821 6 21.00 1
5 68.85 7 21.00 1
5 70.87 8 15.00 0
5 71.384 9 15.00 0
5 73.404 10 15.00 0
5 76.429 11 15.00 0
5 78.95 12 15.00 0
5 80.466 13 15.00 0
5 82.487 14 15.00 0
5 84.518 15 15.00 0
5 85.536 16 15.00 0
5 89.06 17 15.00 0
5 107.647 20 15.00 0
5 110.677 21 15.00 0
5 111.694 22 15.00 0
5 114.715 23 15.00 0
5 115.729 24 15.00 0
5 166.421 37 15.00 0
5 168.491 38 15.00 0
5 170.007 39 15.00 0
5 172.025 40 15.00 0
5 175.052 41 15.00 0
5 175.563 42 15.00 0
5 178.087 43 15.00 0
5 179.608 44 15.00 0
5 191.178 45 15.00 0
5 192.196 46 15.00 0
5 195.226 47 15.00 0
5 205.777 48 15.00 0
5 208.799 49 15.00 0
5 219.859 53 15.00 0
5 222.905 54 15.00 0
5 224.926 55 15.00 1
5 226.447 56 15.00 1
5 227.46 57 15.00 0
5 269.654 69 15.00 0
5 271.241 70 15.00 0
5 273.261 71 15.00 1
5 275.797 72 15.00 1
5 277.829 73 15.00 1
5 278.353 74 15.00 1
5 280.388 75 15.00 1
5 282.928 76 15.00 1
5 289.971 77 15.00 1
5 293.007 78 15.00 1
5 294.529 79 15.00 1
5 295.552 80 15.00 1
5 298.583 81 15.00 1
5 309.65 82 15.00 2
5 312.171 83 15.00 2
5 314.198 84 15.00 2
5 341.816 84 15.00 2
5 344.854 85 15.00 4
5 346.882 86 15.00 4
5 348.908 87 15.00 4
5 354.454 88 15.00 4
5 379.099 92 15.00 4
5 379.656 92 15.00 5
5 380.202 93 15.00 5
5 391.263 94 15.00 5
5 401.325 95 15.00 5
5 402.386 96 15.00 5
5 413.456 97 15.00 5
5 414.486 98 15.00 5
5 417.018 99 15.00 5
5 419.545 100 15.00 5
5 421.066 101 15.00 5
5 422.594 102 15.00 5
5 424.627 103 15.00 5
5 426.68 104 15.00 5
5 428.713 105 15.00 5
5 430.753 106 15.00 5
5 433.28 107 15.00 5
5 434.305 108 15.00 5
5 437.337 109 15.00 5
5 439.878 110 15.00 5
5 440.4 111 15.00 5
5 442.927 112 15.00 5
5 444.483 113 15.00 5
5 473.613 115 15.00 5
5 476.647 116 15.00 5
5 478.169 117 15.00 5
5 480.193 118 15.00 5
5 481.712 119 15.00 5
5 520.912 120 15.00 5
5 530.468 122 15.00 5
5 532.511 123 15.00 5
5 533.532 124 15.00 5
5 536.557 125 15.00 5
5 537.579 126 15.00 5
5 540.104 127 15.00 5
5 542.133 128 15.00 5
