ID TIME VOTE
13 135.906 3085106
13 165.025 2985865
13 172.929 2996575
13 212.952 2894736
13 217.979 2847411
13 355.095 2408000
13 369.986 2369631
13 479.913 2340047
13 543.96 2473739
13 825.006 2404580
13 831.037 2410344
13 953.051 2451632
13 1278.042 2394462
13 1374.031 2435681
13 1435.042 2427477
13 1477.094 2386452
13 1557.092 2405888
13 1636.104 2426130
13 1667.089 2443241
13 1685.055 2437716
13 1719.138 2411864
13 1734.064 2398182
13 1754.114 2416943
13 1964.144 2372003
13 2000.139 2343114
13 2034.139 2330665
13 2081.088 2319832
13 2162.201 2273093
13 2169.089 2267613
13 2175.14 2268357
13 2190.23 Value Error
13 2212.124 2276305
13 2307.186 2268157
13 2344.184 2278121
13 2354.207 2268814
13 2451.241 2304696
13 2563.213 2333031
13 2615.169 2331485
13 2650.199 2317714
13 2656.177 2313823
13 2696.166 2320352
13 2752.268 2311340
13 2806.244 Value Error
13 2910.451 2306693
13 2915.255 2302552
13 2938.265 2290099
13 3060.202 2301919
13 3126.353 2264869
13 3135.258 2264133
13 3177.333 2248309
13 3184.215 2248267
13 3319.271 2274636
13 3396.285 2272261
13 3411.27 2276595
13 3420.314 2270797
13 3526.237 2312695
13 3530.273 2310412
13 3544.277 2307377
13 3597.336 2309865
13 3679.304 2340072
13 3715.261 2334219
13 3725.373 2338583
13 3731.359 2341535
13 3748.374 2342419
13 3854.443 2337202
13 3917.296 2362922
13 3982.301 2346551
13 4006.407 2336035
13 4201.309 2383287
13 4243.317 2381701
13 4259.351 2376055
13 4327.378 2384749
13 4332.392 2383215
13 4636.355 2397876
13 4639.441 2396080
13 4681.381 2394880
13 4730.589 2389494
13 4851.45 2378194
13 4857.4 2376834
13 4927.523 2387980
13 4932.574 2384615
13 5014.473 2374653
13 5032.49 2367603
13 5263.478 2347926
13 5285.544 2345564
13 5314.493 2345282
13 5319.512 2342984
13 5350.581 2357428
13 5367.543 2367512
13 5383.5 2375699
13 5387.451 2374166
13 5409.593 2364249
13 5454.444 2371522
13 5486.617 2370976
13 5656.599 2370093
13 5758.517 2367706
13 5870.539 2369226
13 5898.592 2372090
13 5919.491 2371280
13 5980.507 2359185
13 6041.549 2352234
13 6086.509 2359931
13 6091.526 2358580
13 6135.554 2353582
13 6175.633 2349976
13 6244.576 2349347
13 6260.57 2345029
13 6329.651 2351829
13 6339.578 2353834
13 6439.653 2340377
13 6535.563 2329814
13 6539.599 2328565
13 6550.598 2333749
13 6557.562 2334552
13 6678.655 2324104
13 6683.626 2324023
13 6690.571 2323333
13 6717.567 2322673
13 6775.694 2329849
13 6797.627 2323227
13 6915.655 2327542
13 6920.617 2333389
13 6940.677 2332798
13 7086.676 2339183
13 7144.664 2351854
13 7174.631 2357002
13 7201.678 2358137
13 7263.709 2360180
13 7268.662 2361458
13 7282.755 2356326
13 7401.698 2360000
13 7462.759 2368359
13 7507.72 2363075
13 7559.666 2358761
13 7657.742 2363197
13 7670.721 2359400
13 7724.794 2360963
13 7729.808 2361406
13 7767.764 2363766
13 7772.742 2364961
13 7801.822 2355885
13 7820.759 2355083
13 7829.757 2354154
13 7911.693 2349862
13 7920.821 2349692
13 8194.842 2358192
13 8200.808 2357178
13 8212.765 2356288
13 8275.842 2359937
13 8307.875 2354459
13 8314.775 2353461
13 8332.851 2356946
13 8511.808 2354789
13 8544.813 2354297
13 8662.845 2365419
13 8691.914 2365093
13 8702.823 2364047
13 8804.943 2374641
13 8833.86 2379510
13 8920.94 2383479
13 8949.858 2377932
13 8989.856 2377761
13 8994.974 2377017
13 9000.964 2378231
13 9227.009 2385843
13 9237.986 2390282
13 9288.014 2397537
13 9294.912 2398422
13 9316.998 2401698
13 9322.024 2404112
13 9334.905 2402825
13 9758.982 2408761
13 9762.959 2407895
13 9767.905 2408394
13 9848.929 2407330
13 9853.952 2407825
13 9858.036 2406110
13 9863.0 2406440
13 9883.044 2407988
