ID TIME pos
9 0.096 [0, 0] [0.42503425856351007, -0.40989166181097336]
9 5.108 [0, 0] [0.42503425856351007, -0.40989166181097336]
9 10.119 [0, 0] [0.42503425856351007, -0.40989166181097336]
9 15.22 [0, 0] [0.42503425856351007, -0.40989166181097336]
9 20.226 [0, 0] [0.42503425856351007, -0.40989166181097336]
9 25.236 [0, 0] [0.42503425856351007, -0.40989166181097336]
9 30.24 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 35.247 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 40.252 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 45.258 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 50.266 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 55.275 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 60.28 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 65.286 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 70.287 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 75.298 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 80.305 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 85.311 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 90.318 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 95.325 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 100.331 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 105.342 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 110.446 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 115.453 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 120.459 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 125.464 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 130.47 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 135.476 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 140.487 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 145.491 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 150.496 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 155.502 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 160.512 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 165.521 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 170.53 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 175.533 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 180.54 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 185.542 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 190.551 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
9 195.56 [0.789170367270325, -0.5767734892927577] [0.42503425856351007, -0.40989166181097336]
