ID TIME pos
6 0.098 [0, 0] [0.445992151382498, 0.4043407707571747]
6 5.108 [0, 0] [0.445992151382498, 0.4043407707571747]
6 10.111 [0, 0] [0.445992151382498, 0.4043407707571747]
6 15.119 [0, 0] [0.445992151382498, 0.4043407707571747]
6 20.125 [0, 0] [0.445992151382498, 0.4043407707571747]
6 25.133 [0, 0] [0.445992151382498, 0.4043407707571747]
6 30.142 [0, 0] [0.445992151382498, 0.4043407707571747]
6 35.148 [0, 0] [0.445992151382498, 0.4043407707571747]
6 40.155 [0, 0] [0.445992151382498, 0.4043407707571747]
6 45.162 [0, 0] [0.445992151382498, 0.4043407707571747]
6 50.166 [0, 0] [0.445992151382498, 0.4043407707571747]
6 55.174 [0, 0] [0.445992151382498, 0.4043407707571747]
6 60.182 [0, 0] [0.445992151382498, 0.4043407707571747]
6 65.185 [0, 0] [0.445992151382498, 0.4043407707571747]
6 70.192 [0, 0] [0.445992151382498, 0.4043407707571747]
6 75.199 [0, 0] [0.445992151382498, 0.4043407707571747]
6 80.205 [0, 0] [0.445992151382498, 0.4043407707571747]
6 85.213 [0, 0] [0.445992151382498, 0.4043407707571747]
6 90.221 [0, 0] [0.445992151382498, 0.4043407707571747]
6 95.226 [0, 0] [0.445992151382498, 0.4043407707571747]
6 100.231 [0, 0] [0.445992151382498, 0.4043407707571747]
6 105.237 [0, 0] [0.445992151382498, 0.4043407707571747]
6 110.243 [0, 0] [0.445992151382498, 0.4043407707571747]
6 115.25 [0.47531999999999996, 0.4123999999999999] [0.445992151382498, 0.4043407707571747]
6 120.251 [0.47538499999999995, 0.42571499999999984] [0.445992151382498, 0.4043407707571747]
6 125.262 [0.47538499999999995, 0.42571499999999984] [0.445992151382498, 0.4043407707571747]
6 130.27 [0.47538499999999995, 0.42571499999999984] [0.445992151382498, 0.4043407707571747]
6 135.275 [0.49437999999999993, 0.41439499999999996] [0.445992151382498, 0.4043407707571747]
6 140.282 [0.49070500000000006, 0.41696749999999994] [0.445992151382498, 0.4043407707571747]
6 145.29 [0.4902774999999999, 0.41759749999999995] [0.445992151382498, 0.4043407707571747]
6 150.296 [0.48035249999999996, 0.41285249999999996] [0.445992151382498, 0.4043407707571747]
6 155.304 [0.48035249999999996, 0.41285249999999996] [0.445992151382498, 0.4043407707571747]
6 160.313 [0.48035249999999996, 0.41285249999999996] [0.445992151382498, 0.4043407707571747]
6 165.315 [0.48035249999999996, 0.41285249999999996] [0.445992151382498, 0.4043407707571747]
6 170.323 [0.4827683333333333, 0.4080566666666667] [0.445992151382498, 0.4043407707571747]
6 175.327 [0.48432000000000003, 0.40806125] [0.445992151382498, 0.4043407707571747]
6 180.334 [0.4848277777777778, 0.40840666666666664] [0.445992151382498, 0.4043407707571747]
6 185.343 [0.48473111111111106, 0.40812111111111116] [0.445992151382498, 0.4043407707571747]
6 190.347 [0.4778574423906923, 0.40402654541997407] [0.445992151382498, 0.4043407707571747]
6 195.354 [0.4771874423906922, 0.4036465454199741] [0.445992151382498, 0.4043407707571747]
6 200.362 [0.4771384423906923, 0.4036065454199741] [0.445992151382498, 0.4043407707571747]
6 205.369 [0.47725044239069236, 0.4034135454199741] [0.445992151382498, 0.4043407707571747]
6 210.373 [0.4781394930824476, 0.4034932231090674] [0.445992151382498, 0.4043407707571747]
6 215.381 [0.47834403853699303, 0.40361049583634007] [0.445992151382498, 0.4043407707571747]
6 220.386 [0.47948312944608396, 0.40561595038179465] [0.445992151382498, 0.4043407707571747]
6 225.393 [0.47949131126426575, 0.4056268594727037] [0.445992151382498, 0.4043407707571747]
6 230.4 [0.48086203532557686, 0.40983295451664503] [0.445992151382498, 0.4043407707571747]
6 235.403 [0.4716862019922436, 0.4050979545166451] [0.445992151382498, 0.4043407707571747]
6 240.41 [0.47074453532557686, 0.404672954516645] [0.445992151382498, 0.4043407707571747]
6 245.42 [0.4704070353255769, 0.40451545451664495] [0.445992151382498, 0.4043407707571747]
6 250.424 [0.4702903686589102, 0.40446628784997835] [0.445992151382498, 0.4043407707571747]
6 255.433 [0.4705926479928403, 0.40443426570767227] [0.445992151382498, 0.4043407707571747]
6 260.437 [0.4705341864543786, 0.4044281118615185] [0.445992151382498, 0.4043407707571747]
6 265.444 [0.4705341864543786, 0.4044281118615185] [0.445992151382498, 0.4043407707571747]
6 270.451 [0.4705341864543786, 0.4044281118615185] [0.445992151382498, 0.4043407707571747]
