ID TIME pos
3 0.1 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
3 5.11 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
3 10.115 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
3 15.121 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
3 20.127 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
3 25.132 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
3 30.138 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
3 35.146 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
3 40.153 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
3 45.159 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
3 50.166 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
3 55.172 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
3 60.18 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
3 65.185 [0, 0] [-0.0014482807622385608, 0.3194076610939437]
3 70.192 [-0.022580000000000044, 0.8858199999999998] [-0.0014482807622385608, 0.3194076610939437]
3 75.197 [-0.00216666666666665, 0.7322733333333332] [-0.0014482807622385608, 0.3194076610939437]
3 80.205 [0.005088749999999975, 0.73340875] [-0.0014482807622385608, 0.3194076610939437]
3 85.213 [0.006271250000000006, 0.7380937499999999] [-0.0014482807622385608, 0.3194076610939437]
3 90.221 [0.008879999999999999, 0.7325100000000001] [-0.0014482807622385608, 0.3194076610939437]
3 95.227 [0.008341000000000065, 0.734793] [-0.0014482807622385608, 0.3194076610939437]
3 100.231 [0.008143000000000011, 0.7358390000000001] [-0.0014482807622385608, 0.3194076610939437]
3 105.236 [0.008878000000000075, 0.732303] [-0.0014482807622385608, 0.3194076610939437]
3 110.242 [0.011644999999999994, 0.7197070000000002] [-0.0014482807622385608, 0.3194076610939437]
3 115.249 [0.011794000000000037, 0.7190300000000003] [-0.0014482807622385608, 0.3194076610939437]
3 120.255 [0.012144000000000021, 0.7174130000000002] [-0.0014482807622385608, 0.3194076610939437]
3 125.262 [0.012304000000000048, 0.7167090000000002] [-0.0014482807622385608, 0.3194076610939437]
3 130.266 [0.011626363636363662, 0.7201009090909092] [-0.0014482807622385608, 0.3194076610939437]
3 135.273 [0.011741818181818237, 0.7195372727272727] [-0.0014482807622385608, 0.3194076610939437]
3 140.279 [0.011443636363636404, 0.714288181818182] [-0.0014482807622385608, 0.3194076610939437]
3 145.286 [0.011749090909090971, 0.7122945454545456] [-0.0014482807622385608, 0.3194076610939437]
3 150.292 [0.013112500000000008, 0.7106983333333335] [-0.0014482807622385608, 0.3194076610939437]
3 155.3 [0.013238333333333316, 0.7102666666666667] [-0.0014482807622385608, 0.3194076610939437]
3 160.304 [0.021070833333333334, 0.6963766666666668] [-0.0014482807622385608, 0.3194076610939437]
3 165.311 [0.021078333333333348, 0.6963625000000001] [-0.0014482807622385608, 0.3194076610939437]
3 170.318 [0.021078333333333348, 0.6963625000000001] [-0.0014482807622385608, 0.3194076610939437]
3 175.325 [0.021820000000000023, 0.6975966666666666] [-0.0014482807622385608, 0.3194076610939437]
3 180.332 [0.021837500000000027, 0.6978266666666667] [-0.0014482807622385608, 0.3194076610939437]
3 185.338 [0.021845000000000003, 0.69785] [-0.0014482807622385608, 0.3194076610939437]
3 190.345 [0.02192250000000003, 0.6980366666666667] [-0.0014482807622385608, 0.3194076610939437]
3 195.352 [0.02210833333333336, 0.6971808333333334] [-0.0014482807622385608, 0.3194076610939437]
3 200.359 [0.0227366666666667, 0.6919791666666667] [-0.0014482807622385608, 0.3194076610939437]
3 205.365 [0.022902499999999975, 0.6909758333333333] [-0.0014482807622385608, 0.3194076610939437]
3 210.372 [0.02290833333333331, 0.69095] [-0.0014482807622385608, 0.3194076610939437]
3 215.379 [0.022964166666666636, 0.6907608333333334] [-0.0014482807622385608, 0.3194076610939437]
3 220.386 [0.021528333333333316, 0.6885224999999999] [-0.0014482807622385608, 0.3194076610939437]
3 225.394 [0.02201416666666665, 0.6855599999999998] [-0.0014482807622385608, 0.3194076610939437]
3 230.399 [0.019788333333333314, 0.6871274999999999] [-0.0014482807622385608, 0.3194076610939437]
3 235.405 [0.02096833333333331, 0.6815641666666665] [-0.0014482807622385608, 0.3194076610939437]
3 240.411 [0.020986666666666615, 0.6814791666666666] [-0.0014482807622385608, 0.3194076610939437]
3 245.418 [0.021534999999999953, 0.67855] [-0.0014482807622385608, 0.3194076610939437]
3 250.425 [0.021534999999999953, 0.67855] [-0.0014482807622385608, 0.3194076610939437]
3 255.431 [0.021990769230769154, 0.674833846153846] [-0.0014482807622385608, 0.3194076610939437]
3 260.436 [0.02242615384615382, 0.6719138461538461] [-0.0014482807622385608, 0.3194076610939437]
3 265.445 [0.02214999999999998, 0.673023846153846] [-0.0014482807622385608, 0.3194076610939437]
3 270.452 [0.022210769230769162, 0.6729053846153844] [-0.0014482807622385608, 0.3194076610939437]
3 275.457 [0.02239615384615378, 0.6718115384615384] [-0.0014482807622385608, 0.3194076610939437]
3 280.464 [0.02270999999999994, 0.6702623076923075] [-0.0014482807622385608, 0.3194076610939437]
3 285.47 [0.022749230769230726, 0.6685999999999999] [-0.0014482807622385608, 0.3194076610939437]
3 290.479 [0.022749230769230726, 0.6685838461538461] [-0.0014482807622385608, 0.3194076610939437]
3 295.484 [0.026869617837854104, 0.6359795584079823] [-0.0014482807622385608, 0.3194076610939437]
3 300.491 [0.027238903552139825, 0.6338052726936967] [-0.0014482807622385608, 0.3194076610939437]
3 305.499 [0.027239617837854117, 0.6337974155508393] [-0.0014482807622385608, 0.3194076610939437]
3 310.504 [0.027239617837854117, 0.6337974155508393] [-0.0014482807622385608, 0.3194076610939437]
3 315.511 [0.027239617837854117, 0.6337974155508393] [-0.0014482807622385608, 0.3194076610939437]
3 320.518 [0.02757676069499696, 0.6325931298365538] [-0.0014482807622385608, 0.3194076610939437]
3 325.524 [0.02757676069499696, 0.632591701265125] [-0.0014482807622385608, 0.3194076610939437]
3 330.532 [0.02757676069499696, 0.632591701265125] [-0.0014482807622385608, 0.3194076610939437]
3 335.537 [0.02757676069499696, 0.632591701265125] [-0.0014482807622385608, 0.3194076610939437]
3 340.544 [0.027103903552139798, 0.6326167012651249] [-0.0014482807622385608, 0.3194076610939437]
3 345.551 [0.02796176069499698, 0.629430986979411] [-0.0014482807622385608, 0.3194076610939437]
3 350.558 [0.02796818926642553, 0.6294102726936964] [-0.0014482807622385608, 0.3194076610939437]
3 355.562 [0.02796818926642553, 0.6294102726936964] [-0.0014482807622385608, 0.3194076610939437]
3 360.569 [0.028151046409282697, 0.6279959869794107] [-0.0014482807622385608, 0.3194076610939437]
3 365.577 [0.028151046409282697, 0.627993844122268] [-0.0014482807622385608, 0.3194076610939437]
3 370.583 [0.028246760694996976, 0.627753844122268] [-0.0014482807622385608, 0.3194076610939437]
3 375.59 [0.028246760694996976, 0.627753844122268] [-0.0014482807622385608, 0.3194076610939437]
3 380.597 [0.028314617837854116, 0.6274631298365537] [-0.0014482807622385608, 0.3194076610939437]
3 385.601 [0.028314617837854116, 0.6274631298365537] [-0.0014482807622385608, 0.3194076610939437]
3 390.61 [0.028314617837854116, 0.6274631298365537] [-0.0014482807622385608, 0.3194076610939437]
3 395.618 [0.028751643315330522, 0.6278415878474503] [-0.0014482807622385608, 0.3194076610939437]
3 400.624 [0.028751643315330522, 0.6278415878474503] [-0.0014482807622385608, 0.3194076610939437]
3 405.63 [0.028751643315330522, 0.6278415878474503] [-0.0014482807622385608, 0.3194076610939437]
3 410.638 [0.02934697664866385, 0.6267235878474502] [-0.0014482807622385608, 0.3194076610939437]
3 415.644 [0.029273643315330538, 0.6266142545141168] [-0.0014482807622385608, 0.3194076610939437]
3 420.649 [0.029276309981997192, 0.6266035878474502] [-0.0014482807622385608, 0.3194076610939437]
3 425.655 [0.0292463099819972, 0.6266022545141168] [-0.0014482807622385608, 0.3194076610939437]
3 430.662 [0.0292463099819972, 0.6266022545141168] [-0.0014482807622385608, 0.3194076610939437]
3 435.67 [0.02960497664866388, 0.6247802545141169] [-0.0014482807622385608, 0.3194076610939437]
3 440.676 [0.029614309981997215, 0.6247329211807834] [-0.0014482807622385608, 0.3194076610939437]
3 445.684 [0.029778309981997222, 0.62368758784745] [-0.0014482807622385608, 0.3194076610939437]
3 450.69 [0.03079497664866392, 0.6220275878474502] [-0.0014482807622385608, 0.3194076610939437]
3 455.696 [0.030798976648663885, 0.6219969211807833] [-0.0014482807622385608, 0.3194076610939437]
3 460.703 [0.03191164331533056, 0.6186515878474501] [-0.0014482807622385608, 0.3194076610939437]
3 465.71 [0.032013643315330576, 0.6183462545141168] [-0.0014482807622385608, 0.3194076610939437]
3 470.716 [0.032013643315330576, 0.6183462545141168] [-0.0014482807622385608, 0.3194076610939437]
3 475.721 [0.032068309981997244, 0.6179362545141168] [-0.0014482807622385608, 0.3194076610939437]
3 480.728 [0.03213764331533059, 0.6175162545141167] [-0.0014482807622385608, 0.3194076610939437]
3 485.735 [0.03213764331533059, 0.6175162545141167] [-0.0014482807622385608, 0.3194076610939437]
3 490.741 [0.03221497664866393, 0.6166615878474501] [-0.0014482807622385608, 0.3194076610939437]
3 495.747 [0.03275030998199727, 0.6138875878474502] [-0.0014482807622385608, 0.3194076610939437]
3 500.754 [0.03275830998199727, 0.6137649211807835] [-0.0014482807622385608, 0.3194076610939437]
3 505.761 [0.03276830998199724, 0.6135955878474502] [-0.0014482807622385608, 0.3194076610939437]
3 510.767 [0.03276830998199724, 0.6135955878474502] [-0.0014482807622385608, 0.3194076610939437]
3 515.774 [0.03276830998199724, 0.6135955878474502] [-0.0014482807622385608, 0.3194076610939437]
3 520.78 [0.033082309981997224, 0.6127282545141167] [-0.0014482807622385608, 0.3194076610939437]
3 525.786 [0.03337897664866388, 0.6090329211807837] [-0.0014482807622385608, 0.3194076610939437]
3 530.792 [0.03343097664866387, 0.6087182545141168] [-0.0014482807622385608, 0.3194076610939437]
3 535.799 [0.03361430998199719, 0.607418254514117] [-0.0014482807622385608, 0.3194076610939437]
3 540.807 [0.03361897664866388, 0.6073982545141168] [-0.0014482807622385608, 0.3194076610939437]
3 545.813 [0.03365897664866391, 0.6071489211807837] [-0.0014482807622385608, 0.3194076610939437]
3 550.818 [0.0336623099819972, 0.6071189211807836] [-0.0014482807622385608, 0.3194076610939437]
3 555.824 [0.0336623099819972, 0.6071189211807836] [-0.0014482807622385608, 0.3194076610939437]
3 560.83 [0.0336623099819972, 0.6071189211807836] [-0.0014482807622385608, 0.3194076610939437]
3 565.837 [0.03374030998199721, 0.6066015878474502] [-0.0014482807622385608, 0.3194076610939437]
3 570.844 [0.03380364331533055, 0.6062609211807836] [-0.0014482807622385608, 0.3194076610939437]
3 575.851 [0.03380430998199722, 0.6062582545141169] [-0.0014482807622385608, 0.3194076610939437]
3 580.857 [0.035422309981997184, 0.5994309211807834] [-0.0014482807622385608, 0.3194076610939437]
3 585.864 [0.03542297664866386, 0.5994302545141168] [-0.0014482807622385608, 0.3194076610939437]
