ID TIME pos
13 0.095 [0, 0] [0.1884189449382887, -0.17437824141009056]
13 5.106 [0.16079, -0.021039999999999948] [0.1884189449382887, -0.17437824141009056]
13 10.122 [0.16079, -0.021039999999999948] [0.1884189449382887, -0.17437824141009056]
13 15.218 [0.16079, -0.021039999999999948] [0.1884189449382887, -0.17437824141009056]
13 20.323 [0.16079, -0.021039999999999948] [0.1884189449382887, -0.17437824141009056]
13 25.332 [0.19870999999999994, -0.24583] [0.1884189449382887, -0.17437824141009056]
13 30.34 [0.19553333333333342, -0.24300666666666668] [0.1884189449382887, -0.17437824141009056]
13 35.343 [0.19719800000000012, -0.242848] [0.1884189449382887, -0.17437824141009056]
13 40.351 [0.19268800000000005, -0.238578] [0.1884189449382887, -0.17437824141009056]
13 45.354 [0.20620666666666673, -0.224855] [0.1884189449382887, -0.17437824141009056]
13 50.369 [0.1978114285714286, -0.23254142857142854] [0.1884189449382887, -0.17437824141009056]
13 55.468 [0.1978642857142858, -0.2324885714285714] [0.1884189449382887, -0.17437824141009056]
13 60.476 [0.1978642857142858, -0.2324885714285714] [0.1884189449382887, -0.17437824141009056]
13 65.484 [0.14368317559821844, -0.1743231269372035] [0.1884189449382887, -0.17437824141009056]
13 70.487 [0.1490872671984164, -0.17845722394418087] [0.1884189449382887, -0.17437824141009056]
13 75.496 [0.15324854047857478, -0.18297550154976278] [0.1884189449382887, -0.17437824141009056]
13 80.505 [0.15673503679870432, -0.18125227413614797] [0.1884189449382887, -0.17437824141009056]
13 85.517 [0.15657594588961338, -0.1794813650452389] [0.1884189449382887, -0.17437824141009056]
13 90.613 [0.1584287837321456, -0.179131251291469] [0.1884189449382887, -0.17437824141009056]
13 95.621 [0.15951711706547894, -0.18048791795813568] [0.1884189449382887, -0.17437824141009056]
13 100.632 [0.15826795039881228, -0.180976251291469] [0.1884189449382887, -0.17437824141009056]
13 105.638 [0.15805545039881233, -0.180956251291469] [0.1884189449382887, -0.17437824141009056]
13 110.639 [0.158054617065479, -0.180956251291469] [0.1884189449382887, -0.17437824141009056]
13 115.643 [0.158054617065479, -0.180956251291469] [0.1884189449382887, -0.17437824141009056]
13 120.658 [0.158054617065479, -0.180956251291469] [0.1884189449382887, -0.17437824141009056]
13 125.661 [0.158054617065479, -0.180956251291469] [0.1884189449382887, -0.17437824141009056]
13 130.669 [0.1599550311373652, -0.18368653965366372] [0.1884189449382887, -0.17437824141009056]
13 135.769 [0.16000349267582675, -0.18371269349981756] [0.1884189449382887, -0.17437824141009056]
13 140.776 [0.16001656959890365, -0.18374884734597138] [0.1884189449382887, -0.17437824141009056]
13 145.783 [0.16001656959890365, -0.18374884734597138] [0.1884189449382887, -0.17437824141009056]
13 150.79 [0.1597204157527498, -0.18466730888443295] [0.1884189449382887, -0.17437824141009056]
13 155.796 [0.15971580036813443, -0.18467192426904833] [0.1884189449382887, -0.17437824141009056]
13 160.806 [0.15971580036813443, -0.18467192426904833] [0.1884189449382887, -0.17437824141009056]
13 165.811 [0.15971580036813443, -0.18467192426904833] [0.1884189449382887, -0.17437824141009056]
13 170.815 [0.15971580036813443, -0.18467192426904833] [0.1884189449382887, -0.17437824141009056]
13 175.823 [0.15971580036813443, -0.18467192426904833] [0.1884189449382887, -0.17437824141009056]
13 180.827 [0.15971538605612484, -0.18843178682125913] [0.1884189449382887, -0.17437824141009056]
13 185.831 [0.15971538605612484, -0.18846535824983057] [0.1884189449382887, -0.17437824141009056]
13 190.833 [0.15944824319898196, -0.1859182153926877] [0.1884189449382887, -0.17437824141009056]
13 195.847 [0.15932895748469625, -0.1842903582498306] [0.1884189449382887, -0.17437824141009056]
13 200.851 [0.15927895748469625, -0.1843046439641163] [0.1884189449382887, -0.17437824141009056]
13 205.859 [0.15823681462755343, -0.18464464396411628] [0.1884189449382887, -0.17437824141009056]
13 210.866 [0.15887569365238316, -0.1867550010331752] [0.1884189449382887, -0.17437824141009056]
13 215.875 [0.1587636936523832, -0.18732166769984185] [0.1884189449382887, -0.17437824141009056]
13 220.876 [0.15864236031904985, -0.1872983343665085] [0.1884189449382887, -0.17437824141009056]
13 225.883 [0.15864236031904985, -0.1872983343665085] [0.1884189449382887, -0.17437824141009056]
13 230.887 [0.15864236031904985, -0.1872983343665085] [0.1884189449382887, -0.17437824141009056]
13 235.903 [0.15864236031904985, -0.1872983343665085] [0.1884189449382887, -0.17437824141009056]
13 240.904 [0.15864236031904985, -0.1872983343665085] [0.1884189449382887, -0.17437824141009056]
13 245.909 [0.15864236031904985, -0.1872983343665085] [0.1884189449382887, -0.17437824141009056]
13 250.917 [0.15864236031904985, -0.1872983343665085] [0.1884189449382887, -0.17437824141009056]
13 255.923 [0.15864236031904985, -0.1872983343665085] [0.1884189449382887, -0.17437824141009056]
13 260.936 [0.15864236031904985, -0.1872983343665085] [0.1884189449382887, -0.17437824141009056]
13 265.937 [0.15864236031904985, -0.1872983343665085] [0.1884189449382887, -0.17437824141009056]
13 270.944 [0.15864236031904985, -0.1872983343665085] [0.1884189449382887, -0.17437824141009056]
13 275.949 [0.1581783603190499, -0.18769433436650848] [0.1884189449382887, -0.17437824141009056]
13 280.957 [0.1581783603190499, -0.18769566769984183] [0.1884189449382887, -0.17437824141009056]
13 285.966 [0.1581783603190499, -0.18769566769984183] [0.1884189449382887, -0.17437824141009056]
13 290.97 [0.15813702698571655, -0.1877610010331752] [0.1884189449382887, -0.17437824141009056]
13 295.974 [0.1581036936523832, -0.18773500103317517] [0.1884189449382887, -0.17437824141009056]
13 300.984 [0.1581470269857165, -0.18702366769984183] [0.1884189449382887, -0.17437824141009056]
13 305.984 [0.15805902698571653, -0.1872590010331752] [0.1884189449382887, -0.17437824141009056]
13 310.996 [0.15705436031904985, -0.19044900103317522] [0.1884189449382887, -0.17437824141009056]
13 315.999 [0.15682969365238317, -0.19062433436650852] [0.1884189449382887, -0.17437824141009056]
13 321.009 [0.15678036031904982, -0.19066233436650856] [0.1884189449382887, -0.17437824141009056]
13 326.018 [0.15678036031904982, -0.19066233436650856] [0.1884189449382887, -0.17437824141009056]
13 331.025 [0.15678036031904982, -0.19066233436650856] [0.1884189449382887, -0.17437824141009056]
13 336.027 [0.15638702698571647, -0.19091100103317518] [0.1884189449382887, -0.17437824141009056]
13 341.04 [0.15638636031904982, -0.19091166769984189] [0.1884189449382887, -0.17437824141009056]
13 346.041 [0.15638636031904982, -0.19091166769984189] [0.1884189449382887, -0.17437824141009056]
13 351.046 [0.15638636031904982, -0.19091166769984189] [0.1884189449382887, -0.17437824141009056]
13 356.052 [0.15638436031904981, -0.19091300103317524] [0.1884189449382887, -0.17437824141009056]
13 361.061 [0.15638436031904981, -0.19091300103317524] [0.1884189449382887, -0.17437824141009056]
13 366.067 [0.15638436031904981, -0.19091300103317524] [0.1884189449382887, -0.17437824141009056]
13 371.072 [0.15638436031904981, -0.19091300103317524] [0.1884189449382887, -0.17437824141009056]
13 376.073 [0.15635836031904982, -0.1909310010331752] [0.1884189449382887, -0.17437824141009056]
13 381.09 [0.15635836031904982, -0.1909316676998419] [0.1884189449382887, -0.17437824141009056]
13 386.092 [0.15635836031904982, -0.1909316676998419] [0.1884189449382887, -0.17437824141009056]
13 391.095 [0.15635836031904982, -0.1909316676998419] [0.1884189449382887, -0.17437824141009056]
13 396.105 [0.15635836031904982, -0.1909316676998419] [0.1884189449382887, -0.17437824141009056]
13 401.111 [0.15635836031904982, -0.1909316676998419] [0.1884189449382887, -0.17437824141009056]
13 406.122 [0.15635836031904982, -0.1909316676998419] [0.1884189449382887, -0.17437824141009056]
13 411.124 [0.15635836031904982, -0.1909316676998419] [0.1884189449382887, -0.17437824141009056]
13 416.14 [0.15635836031904982, -0.1909316676998419] [0.1884189449382887, -0.17437824141009056]
13 421.241 [0.15635836031904982, -0.1909316676998419] [0.1884189449382887, -0.17437824141009056]
13 426.249 [0.15635836031904982, -0.1909316676998419] [0.1884189449382887, -0.17437824141009056]
13 431.261 [0.15610569365238317, -0.19110633436650853] [0.1884189449382887, -0.17437824141009056]
13 436.264 [0.15609636031904983, -0.19112233436650858] [0.1884189449382887, -0.17437824141009056]
13 441.267 [0.15609636031904983, -0.19112233436650858] [0.1884189449382887, -0.17437824141009056]
13 446.275 [0.15609636031904983, -0.19112233436650858] [0.1884189449382887, -0.17437824141009056]
13 451.281 [0.15609636031904983, -0.19112233436650858] [0.1884189449382887, -0.17437824141009056]
13 456.289 [0.15609636031904983, -0.19112233436650858] [0.1884189449382887, -0.17437824141009056]
13 461.293 [0.15609636031904983, -0.19112233436650858] [0.1884189449382887, -0.17437824141009056]
13 466.303 [0.15609636031904983, -0.19112233436650858] [0.1884189449382887, -0.17437824141009056]
13 471.307 [0.15609636031904983, -0.19112233436650858] [0.1884189449382887, -0.17437824141009056]
13 476.315 [0.15609636031904983, -0.19112233436650858] [0.1884189449382887, -0.17437824141009056]
13 481.318 [0.1559650269857165, -0.19111433436650854] [0.1884189449382887, -0.17437824141009056]
13 486.324 [0.1559650269857165, -0.19111433436650854] [0.1884189449382887, -0.17437824141009056]
13 491.331 [0.1559650269857165, -0.19111433436650854] [0.1884189449382887, -0.17437824141009056]
13 496.338 [0.1559650269857165, -0.19111433436650854] [0.1884189449382887, -0.17437824141009056]
13 501.345 [0.1559650269857165, -0.19111433436650854] [0.1884189449382887, -0.17437824141009056]
13 506.353 [0.1559650269857165, -0.19111433436650854] [0.1884189449382887, -0.17437824141009056]
13 511.362 [0.1559650269857165, -0.19111433436650854] [0.1884189449382887, -0.17437824141009056]
13 516.371 [0.1559650269857165, -0.19111433436650854] [0.1884189449382887, -0.17437824141009056]
13 521.375 [0.1559650269857165, -0.19111433436650854] [0.1884189449382887, -0.17437824141009056]
13 526.377 [0.15539569365238315, -0.19094900103317522] [0.1884189449382887, -0.17437824141009056]
13 531.387 [0.15539569365238315, -0.19094900103317522] [0.1884189449382887, -0.17437824141009056]
13 536.391 [0.15524369365238316, -0.19097433436650854] [0.1884189449382887, -0.17437824141009056]
13 541.402 [0.1547823603190498, -0.19120633436650852] [0.1884189449382887, -0.17437824141009056]
13 546.408 [0.15421902698571655, -0.19136166769984186] [0.1884189449382887, -0.17437824141009056]
13 551.412 [0.1541870269857165, -0.1913650010331752] [0.1884189449382887, -0.17437824141009056]
13 556.423 [0.15416436031904981, -0.19137566769984188] [0.1884189449382887, -0.17437824141009056]
13 561.427 [0.15412502698571653, -0.1913930010331752] [0.1884189449382887, -0.17437824141009056]
13 566.438 [0.1541176936523832, -0.19139633436650855] [0.1884189449382887, -0.17437824141009056]
13 571.545 [0.1538223603190498, -0.19151100103317523] [0.1884189449382887, -0.17437824141009056]
13 576.644 [0.15381769365238315, -0.19151100103317523] [0.1884189449382887, -0.17437824141009056]
13 581.651 [0.15381769365238315, -0.19151100103317523] [0.1884189449382887, -0.17437824141009056]
13 586.658 [0.15381769365238315, -0.19151100103317523] [0.1884189449382887, -0.17437824141009056]
13 591.668 [0.1531843603190498, -0.1918290010331752] [0.1884189449382887, -0.17437824141009056]
13 596.77 [0.15298369365238312, -0.1919236676998419] [0.1884189449382887, -0.17437824141009056]
