ID TIME pos
7 0.098 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 5.105 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 10.113 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 15.118 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 20.125 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 25.132 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 30.135 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 35.147 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 40.153 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 45.161 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 50.167 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 55.172 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 60.181 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 65.189 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 70.194 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 75.202 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 80.207 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 85.214 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 90.221 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 95.226 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 100.234 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 105.241 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 110.243 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 115.249 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 120.258 [0, 0] [0.5040544357065714, 0.14495530061428424]
7 125.263 [0.48482000000000003, 0.2304400000000002] [0.5040544357065714, 0.14495530061428424]
7 130.269 [0.48482000000000003, 0.2304400000000002] [0.5040544357065714, 0.14495530061428424]
7 135.277 [0.4846250000000001, 0.23837999999999981] [0.5040544357065714, 0.14495530061428424]
7 140.286 [0.4861500000000001, 0.2403599999999999] [0.5040544357065714, 0.14495530061428424]
7 145.288 [0.4874100000000001, 0.26384333333333326] [0.5040544357065714, 0.14495530061428424]
7 150.294 [0.49198750000000013, 0.2565124999999999] [0.5040544357065714, 0.14495530061428424]
7 155.301 [0.49168750000000006, 0.25436749999999997] [0.5040544357065714, 0.14495530061428424]
7 160.307 [0.4901479999999999, 0.24944599999999992] [0.5040544357065714, 0.14495530061428424]
7 165.32 [0.4901479999999999, 0.24944599999999992] [0.5040544357065714, 0.14495530061428424]
7 170.322 [0.49051800000000007, 0.24706399999999995] [0.5040544357065714, 0.14495530061428424]
7 175.327 [0.4878225, 0.23688749999999992] [0.5040544357065714, 0.14495530061428424]
7 180.334 [0.48793250000000005, 0.23669250000000003] [0.5040544357065714, 0.14495530061428424]
7 185.344 [0.48793500000000006, 0.2366875] [0.5040544357065714, 0.14495530061428424]
7 190.347 [0.48747750000000006, 0.23585625] [0.5040544357065714, 0.14495530061428424]
7 195.354 [0.4871962500000001, 0.235825] [0.5040544357065714, 0.14495530061428424]
7 200.362 [0.48720888888888897, 0.23588666666666663] [0.5040544357065714, 0.14495530061428424]
7 205.364 [0.48720888888888897, 0.23588666666666663] [0.5040544357065714, 0.14495530061428424]
7 210.374 [0.48720888888888897, 0.23588666666666663] [0.5040544357065714, 0.14495530061428424]
7 215.378 [0.48693100000000006, 0.23446599999999998] [0.5040544357065714, 0.14495530061428424]
7 220.384 [0.48725090909090923, 0.23347181818181814] [0.5040544357065714, 0.14495530061428424]
7 225.39 [0.48725090909090923, 0.23347181818181814] [0.5040544357065714, 0.14495530061428424]
7 230.399 [0.48725090909090923, 0.23347181818181814] [0.5040544357065714, 0.14495530061428424]
7 235.405 [0.4886600000000001, 0.23268454545454542] [0.5040544357065714, 0.14495530061428424]
7 240.41 [0.48865909090909104, 0.23268454545454542] [0.5040544357065714, 0.14495530061428424]
7 245.419 [0.48865909090909104, 0.23268454545454542] [0.5040544357065714, 0.14495530061428424]
7 250.424 [0.48865909090909104, 0.23268454545454542] [0.5040544357065714, 0.14495530061428424]
7 255.431 [0.48865909090909104, 0.23268454545454542] [0.5040544357065714, 0.14495530061428424]
7 260.438 [0.48865909090909104, 0.23268454545454542] [0.5040544357065714, 0.14495530061428424]
7 265.445 [0.48865909090909104, 0.23268454545454542] [0.5040544357065714, 0.14495530061428424]
7 270.451 [0.48865909090909104, 0.23268454545454542] [0.5040544357065714, 0.14495530061428424]
7 275.457 [0.48865909090909104, 0.23268454545454542] [0.5040544357065714, 0.14495530061428424]
7 280.464 [0.48865909090909104, 0.23268454545454542] [0.5040544357065714, 0.14495530061428424]
7 285.471 [0.48592000000000013, 0.22933166666666663] [0.5040544357065714, 0.14495530061428424]
7 290.478 [0.4866683333333334, 0.2298025] [0.5040544357065714, 0.14495530061428424]
7 295.484 [0.4876146153846156, 0.22945846153846153] [0.5040544357065714, 0.14495530061428424]
7 300.491 [0.4878738461538462, 0.2292323076923077] [0.5040544357065714, 0.14495530061428424]
7 305.498 [0.4884869230769232, 0.22937846153846156] [0.5040544357065714, 0.14495530061428424]
7 310.504 [0.4884876923076924, 0.2293769230769231] [0.5040544357065714, 0.14495530061428424]
7 315.511 [0.48823692307692323, 0.2290446153846154] [0.5040544357065714, 0.14495530061428424]
7 320.518 [0.48795538461538474, 0.22565999999999997] [0.5040544357065714, 0.14495530061428424]
7 325.525 [0.4879530769230769, 0.22560692307692304] [0.5040544357065714, 0.14495530061428424]
7 330.531 [0.4879623076923077, 0.22555769230769226] [0.5040544357065714, 0.14495530061428424]
7 335.544 [0.4877223076923078, 0.22418] [0.5040544357065714, 0.14495530061428424]
7 340.545 [0.48793769230769246, 0.22345230769230767] [0.5040544357065714, 0.14495530061428424]
7 345.554 [0.48793384615384616, 0.22340461538461537] [0.5040544357065714, 0.14495530061428424]
7 350.556 [0.48793461538461547, 0.2234023076923077] [0.5040544357065714, 0.14495530061428424]
7 355.564 [0.48791076923076926, 0.22326384615384615] [0.5040544357065714, 0.14495530061428424]
7 360.569 [0.48788153846153853, 0.2231107692307692] [0.5040544357065714, 0.14495530061428424]
7 365.575 [0.48788153846153853, 0.2231107692307692] [0.5040544357065714, 0.14495530061428424]
7 370.583 [0.4879176923076924, 0.22310923076923073] [0.5040544357065714, 0.14495530061428424]
7 375.592 [0.4879176923076924, 0.2230630769230769] [0.5040544357065714, 0.14495530061428424]
7 380.598 [0.4879176923076924, 0.2230630769230769] [0.5040544357065714, 0.14495530061428424]
7 385.605 [0.4879276923076923, 0.2227061538461538] [0.5040544357065714, 0.14495530061428424]
7 390.61 [0.488033076923077, 0.22265461538461534] [0.5040544357065714, 0.14495530061428424]
7 395.619 [0.488033076923077, 0.22266384615384613] [0.5040544357065714, 0.14495530061428424]
7 400.625 [0.48886307692307684, 0.22121461538461537] [0.5040544357065714, 0.14495530061428424]
7 405.629 [0.4891676923076923, 0.2210476923076923] [0.5040544357065714, 0.14495530061428424]
7 410.638 [0.48934153846153855, 0.22094153846153844] [0.5040544357065714, 0.14495530061428424]
7 415.641 [0.496754559989404, 0.20356281906589] [0.5040544357065714, 0.14495530061428424]
7 420.647 [0.49683813141797545, 0.2035963904944614] [0.5040544357065714, 0.14495530061428424]
7 425.656 [0.49683813141797545, 0.2035963904944614] [0.5040544357065714, 0.14495530061428424]
7 430.66 [0.49683813141797545, 0.2035963904944614] [0.5040544357065714, 0.14495530061428424]
7 435.669 [0.49683813141797545, 0.2035963904944614] [0.5040544357065714, 0.14495530061428424]
7 440.676 [0.49683813141797545, 0.2035963904944614] [0.5040544357065714, 0.14495530061428424]
7 445.686 [0.49683813141797545, 0.2035963904944614] [0.5040544357065714, 0.14495530061428424]
7 450.69 [0.49683813141797545, 0.2035963904944614] [0.5040544357065714, 0.14495530061428424]
7 455.697 [0.497029559989404, 0.20347567620874712] [0.5040544357065714, 0.14495530061428424]
7 460.702 [0.4971374171322611, 0.20325924763731856] [0.5040544357065714, 0.14495530061428424]
7 465.71 [0.4972302742751182, 0.20281781906589] [0.5040544357065714, 0.14495530061428424]
7 470.715 [0.4968115893234436, 0.203618631128164] [0.5040544357065714, 0.14495530061428424]
7 475.726 [0.4968115893234436, 0.20361796446149732] [0.5040544357065714, 0.14495530061428424]
7 480.729 [0.49685292265677705, 0.20306196446149732] [0.5040544357065714, 0.14495530061428424]
7 485.737 [0.49686025599011036, 0.20303996446149736] [0.5040544357065714, 0.14495530061428424]
7 490.743 [0.49686092265677695, 0.20303929779483068] [0.5040544357065714, 0.14495530061428424]
7 495.751 [0.49686092265677695, 0.20303729779483068] [0.5040544357065714, 0.14495530061428424]
7 500.76 [0.49686092265677695, 0.20303729779483068] [0.5040544357065714, 0.14495530061428424]
7 505.766 [0.49686092265677695, 0.20303729779483068] [0.5040544357065714, 0.14495530061428424]
7 510.772 [0.49686092265677695, 0.20303729779483068] [0.5040544357065714, 0.14495530061428424]
7 515.776 [0.4970522559901104, 0.20289063112816402] [0.5040544357065714, 0.14495530061428424]
7 520.777 [0.4971002559901104, 0.20278396446149735] [0.5040544357065714, 0.14495530061428424]
7 525.787 [0.4971095893234437, 0.20273196446149735] [0.5040544357065714, 0.14495530061428424]
7 530.794 [0.4971095893234437, 0.20273196446149735] [0.5040544357065714, 0.14495530061428424]
7 535.804 [0.4971095893234437, 0.20273196446149735] [0.5040544357065714, 0.14495530061428424]
7 540.809 [0.4971095893234437, 0.20273196446149735] [0.5040544357065714, 0.14495530061428424]
7 545.815 [0.4971095893234437, 0.20273196446149735] [0.5040544357065714, 0.14495530061428424]
7 550.825 [0.49726225599011037, 0.20245263112816403] [0.5040544357065714, 0.14495530061428424]
7 555.832 [0.49726225599011037, 0.20245263112816403] [0.5040544357065714, 0.14495530061428424]
7 560.838 [0.49726225599011037, 0.20245263112816403] [0.5040544357065714, 0.14495530061428424]
7 565.844 [0.497262922656777, 0.20245129779483068] [0.5040544357065714, 0.14495530061428424]
7 570.849 [0.497262922656777, 0.20245129779483068] [0.5040544357065714, 0.14495530061428424]
7 575.855 [0.4977282559901104, 0.201972631128164] [0.5040544357065714, 0.14495530061428424]
7 580.864 [0.49773825599011035, 0.20195196446149735] [0.5040544357065714, 0.14495530061428424]
7 585.87 [0.49773825599011035, 0.20195196446149735] [0.5040544357065714, 0.14495530061428424]
7 590.875 [0.497960922656777, 0.201382631128164] [0.5040544357065714, 0.14495530061428424]
7 595.884 [0.497960922656777, 0.2013812977948307] [0.5040544357065714, 0.14495530061428424]
