ID TIME pos
9 0.096 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 5.105 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 10.111 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 15.117 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 20.126 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 25.132 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 30.14 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 35.145 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 40.153 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 45.156 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 50.166 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 55.171 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 60.178 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 65.187 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 70.193 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 75.202 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 80.206 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 85.215 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 90.218 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 95.227 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 100.233 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 105.241 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 110.337 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 115.354 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 120.357 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 125.362 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 130.371 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 135.377 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 140.382 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 145.389 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 150.393 [0, 0] [0.2351847657052092, -0.39404647341442467]
9 155.401 [0.31766000000000005, 0.07425000000000015] [0.2351847657052092, -0.39404647341442467]
9 160.412 [0.29133084297453526, -0.2697587499828782] [0.2351847657052092, -0.39404647341442467]
9 165.413 [0.29133084297453526, -0.2697587499828782] [0.2351847657052092, -0.39404647341442467]
9 170.42 [0.29133084297453526, -0.2697587499828782] [0.2351847657052092, -0.39404647341442467]
9 175.427 [0.29133084297453526, -0.2697587499828782] [0.2351847657052092, -0.39404647341442467]
9 180.435 [0.29133084297453526, -0.2697587499828782] [0.2351847657052092, -0.39404647341442467]
9 185.44 [0.29133084297453526, -0.2697587499828782] [0.2351847657052092, -0.39404647341442467]
9 190.446 [0.29133084297453526, -0.2697587499828782] [0.2351847657052092, -0.39404647341442467]
9 195.452 [0.29133084297453526, -0.2697587499828782] [0.2351847657052092, -0.39404647341442467]
9 200.459 [0.29133084297453526, -0.2697587499828782] [0.2351847657052092, -0.39404647341442467]
