ID TIME pos
11 0.095 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 5.109 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 10.218 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 15.223 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 20.229 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 25.232 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 30.241 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 35.244 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 40.255 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 45.264 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 50.267 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 55.272 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 60.285 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 65.286 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 70.296 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 75.302 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 80.304 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 85.311 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 90.317 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 95.325 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 100.331 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 105.341 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 110.345 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 115.349 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 120.359 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 125.363 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 130.375 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 135.376 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 140.382 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 145.392 [0, 0] [-0.5489664982619349, -0.40786683238381183]
11 150.398 [-0.38653000000000004, -0.38456] [-0.5489664982619349, -0.40786683238381183]
11 155.4 [-0.38531000000000004, -0.40174] [-0.5489664982619349, -0.40786683238381183]
11 160.408 [-0.38918200000000003, -0.403632] [-0.5489664982619349, -0.40786683238381183]
11 165.417 [-0.38952, -0.40367999999999993] [-0.5489664982619349, -0.40786683238381183]
11 170.422 [-0.389, -0.4073033333333333] [-0.5489664982619349, -0.40786683238381183]
11 175.427 [-0.39172142857142866, -0.40469] [-0.5489664982619349, -0.40786683238381183]
11 180.439 [-0.3923357142857143, -0.4043314285714286] [-0.5489664982619349, -0.40786683238381183]
11 185.441 [-0.4579730954743263, -0.3748425840173283] [-0.5489664982619349, -0.40786683238381183]
11 190.448 [-0.4587797621409929, -0.3742092506839949] [-0.5489664982619349, -0.40786683238381183]
11 195.454 [-0.4590486510298818, -0.3741314729062172] [-0.5489664982619349, -0.40786683238381183]
11 200.465 [-0.4566857859268937, -0.37570932561559545] [-0.5489664982619349, -0.40786683238381183]
11 205.56 [-0.45696978592689363, -0.37559532561559544] [-0.5489664982619349, -0.40786683238381183]
11 210.576 [-0.4570997859268937, -0.3755633256155954] [-0.5489664982619349, -0.40786683238381183]
