ID TIME pos
7 0.098 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 5.109 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 10.118 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 15.223 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 20.229 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 25.233 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 30.242 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 35.249 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 40.252 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 45.259 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 50.271 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 55.274 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 60.283 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 65.287 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 70.293 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 75.3 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 80.307 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 85.316 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 90.318 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 95.326 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 100.434 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 105.439 [-0.33575, -0.46446999999999994] [-0.3627042145495745, -0.3886294839370129]
7 110.44 [-0.34162750000000003, -0.4622925] [-0.3627042145495745, -0.3886294839370129]
7 115.452 [-0.3672190573008452, -0.4494689600912301] [-0.3627042145495745, -0.3886294839370129]
7 120.458 [-0.36657204911501023, -0.4423462515067687] [-0.3627042145495745, -0.3886294839370129]
7 125.458 [-0.3692892929756339, -0.4419329700684226] [-0.3627042145495745, -0.3886294839370129]
7 130.467 [-0.3664038159783412, -0.44161041783859784] [-0.3627042145495745, -0.3886294839370129]
7 135.474 [-0.3664927048672302, -0.44152041783859786] [-0.3627042145495745, -0.3886294839370129]
7 140.485 [-0.36651381597834126, -0.44125041783859786] [-0.3627042145495745, -0.3886294839370129]
7 145.488 [-0.3647564343805072, -0.4417163760547382] [-0.3627042145495745, -0.3886294839370129]
7 150.493 [-0.36751130398227916, -0.44376034186794383] [-0.3627042145495745, -0.3886294839370129]
7 155.498 [-0.36696948580046096, -0.4435657964133983] [-0.3627042145495745, -0.3886294839370129]
7 160.506 [-0.3651586953170893, -0.4411736467122817] [-0.3627042145495745, -0.3886294839370129]
7 165.512 [-0.36489119531708925, -0.4407686467122818] [-0.3627042145495745, -0.3886294839370129]
7 170.515 [-0.36518452865042256, -0.4407144800456151] [-0.3627042145495745, -0.3886294839370129]
7 175.526 [-0.3651828619837559, -0.4407144800456151] [-0.3627042145495745, -0.3886294839370129]
7 180.53 [-0.3651828619837559, -0.4407144800456151] [-0.3627042145495745, -0.3886294839370129]
7 185.537 [-0.36518202865042254, -0.4407144800456151] [-0.3627042145495745, -0.3886294839370129]
7 190.546 [-0.36518202865042254, -0.4407144800456151] [-0.3627042145495745, -0.3886294839370129]
7 195.552 [-0.36517036198375585, -0.4407136467122818] [-0.3627042145495745, -0.3886294839370129]
7 200.553 [-0.36517036198375585, -0.4407136467122818] [-0.3627042145495745, -0.3886294839370129]
7 205.564 [-0.36380264183115923, -0.4411695200421063] [-0.3627042145495745, -0.3886294839370129]
7 210.569 [-0.3637987956773131, -0.44116567388826] [-0.3627042145495745, -0.3886294839370129]
7 215.58 [-0.3633638817003622, -0.4412566971819558] [-0.3627042145495745, -0.3886294839370129]
7 220.584 [-0.3639338817003622, -0.44047526861052727] [-0.3627042145495745, -0.3886294839370129]
7 225.59 [-0.36400173884321935, -0.4404102686105272] [-0.3627042145495745, -0.3886294839370129]
7 230.599 [-0.3639967388432193, -0.44040741146767004] [-0.3627042145495745, -0.3886294839370129]
7 235.602 [-0.3639967388432193, -0.44040741146767004] [-0.3627042145495745, -0.3886294839370129]
7 240.613 [-0.3634588817003622, -0.4406588400390987] [-0.3627042145495745, -0.3886294839370129]
7 245.62 [-0.3635981674146479, -0.4404609828962416] [-0.3627042145495745, -0.3886294839370129]
7 250.626 [-0.3636017388432194, -0.4404545543248129] [-0.3627042145495745, -0.3886294839370129]
7 255.629 [-0.36034495625367136, -0.441803584036492] [-0.3627042145495745, -0.3886294839370129]
7 260.635 [-0.36043362292033804, -0.4416135840364921] [-0.3627042145495745, -0.3886294839370129]
7 265.641 [-0.3604356229203381, -0.4415969173698253] [-0.3627042145495745, -0.3886294839370129]
7 270.653 [-0.3606402895870048, -0.4411315840364921] [-0.3627042145495745, -0.3886294839370129]
7 275.656 [-0.3606442895870048, -0.4411242507031587] [-0.3627042145495745, -0.3886294839370129]
7 280.66 [-0.36064828958700473, -0.44111891736982545] [-0.3627042145495745, -0.3886294839370129]
7 285.666 [-0.3607596229203381, -0.4408009173698254] [-0.3627042145495745, -0.3886294839370129]
7 290.674 [-0.3607596229203381, -0.4408009173698254] [-0.3627042145495745, -0.3886294839370129]
7 295.681 [-0.3607596229203381, -0.4408009173698254] [-0.3627042145495745, -0.3886294839370129]
7 300.689 [-0.3607596229203381, -0.4408009173698254] [-0.3627042145495745, -0.3886294839370129]
7 305.692 [-0.3607596229203381, -0.4408009173698254] [-0.3627042145495745, -0.3886294839370129]
7 310.7 [-0.3607596229203381, -0.4408009173698254] [-0.3627042145495745, -0.3886294839370129]
7 315.707 [-0.3608762895870047, -0.4406289173698254] [-0.3627042145495745, -0.3886294839370129]
7 320.713 [-0.3608649562536714, -0.44057558403649205] [-0.3627042145495745, -0.3886294839370129]
7 325.718 [-0.3608649562536714, -0.44057558403649205] [-0.3627042145495745, -0.3886294839370129]
7 330.725 [-0.3608649562536714, -0.44057558403649205] [-0.3627042145495745, -0.3886294839370129]
