ID TIME pos
5 0.099 [0, 0] [-0.0946325159395221, -0.19019933647153905]
5 5.108 [0.0022600000000001508, -0.1536599999999999] [-0.0946325159395221, -0.19019933647153905]
5 10.114 [0.00045000000000006146, -0.07396000000000003] [-0.0946325159395221, -0.19019933647153905]
5 15.121 [0.0004250000000001197, -0.07277] [-0.0946325159395221, -0.19019933647153905]
5 20.128 [0.0004250000000001197, -0.07277] [-0.0946325159395221, -0.19019933647153905]
5 25.133 [0.008480000000000043, -0.041139999999999954] [-0.0946325159395221, -0.19019933647153905]
5 30.139 [-0.0011749999999999816, -0.05037249999999999] [-0.0946325159395221, -0.19019933647153905]
5 35.146 [-0.0012199999999999989, -0.05038750000000003] [-0.0946325159395221, -0.19019933647153905]
5 40.153 [-0.0012199999999999989, -0.05038750000000003] [-0.0946325159395221, -0.19019933647153905]
5 45.161 [-0.0012199999999999989, -0.05038750000000003] [-0.0946325159395221, -0.19019933647153905]
5 50.168 [-0.0048666666666666485, -0.048088333333333365] [-0.0946325159395221, -0.19019933647153905]
5 55.175 [-0.004858333333333335, -0.04810666666666671] [-0.0946325159395221, -0.19019933647153905]
5 60.179 [-0.006319999999999992, -0.04625500000000002] [-0.0946325159395221, -0.19019933647153905]
5 65.185 [-0.00696250000000001, -0.046377500000000016] [-0.0946325159395221, -0.19019933647153905]
5 70.195 [-0.011482727272727285, -0.05004818181818183] [-0.0946325159395221, -0.19019933647153905]
5 75.199 [-0.011946363636363618, -0.05033909090909094] [-0.0946325159395221, -0.19019933647153905]
5 80.204 [-0.011956363636363624, -0.050287272727272736] [-0.0946325159395221, -0.19019933647153905]
5 85.212 [-0.012645454545454526, -0.0514327272727273] [-0.0946325159395221, -0.19019933647153905]
5 90.219 [-0.012706363636363611, -0.051331818181818194] [-0.0946325159395221, -0.19019933647153905]
5 95.225 [-0.01270090909090907, -0.05134454545454547] [-0.0946325159395221, -0.19019933647153905]
5 100.232 [-0.01270090909090907, -0.05134454545454547] [-0.0946325159395221, -0.19019933647153905]
5 105.238 [-0.01270090909090907, -0.05134454545454547] [-0.0946325159395221, -0.19019933647153905]
5 110.243 [-0.01270090909090907, -0.05134454545454547] [-0.0946325159395221, -0.19019933647153905]
