ID TIME pos
13 0.095 [0, 0] [-0.2251434990567176, -0.0021543592253753015]
13 5.106 [-0.17808000000000002, 0.10069999999999979] [-0.2251434990567176, -0.0021543592253753015]
13 10.118 [-0.17167, 0.04815000000000014] [-0.2251434990567176, -0.0021543592253753015]
13 15.124 [-0.2770264921827379, 0.0481171482361707] [-0.2251434990567176, -0.0021543592253753015]
13 20.129 [-0.26321736913705346, 0.03365786117712804] [-0.2251434990567176, -0.0021543592253753015]
13 25.132 [-0.26313236913705346, 0.03356286117712808] [-0.2251434990567176, -0.0021543592253753015]
13 30.14 [-0.26294486913705345, 0.03340286117712803] [-0.2251434990567176, -0.0021543592253753015]
13 35.146 [-0.2614748691370535, 0.03208786117712802] [-0.2251434990567176, -0.0021543592253753015]
13 40.155 [-0.2465449127580356, 0.024761907451418666] [-0.2251434990567176, -0.0021543592253753015]
13 45.159 [-0.24652991275803562, 0.024746907451418717] [-0.2251434990567176, -0.0021543592253753015]
13 50.172 [-0.24652991275803562, 0.024746907451418717] [-0.2251434990567176, -0.0021543592253753015]
13 55.174 [-0.24652991275803562, 0.024746907451418717] [-0.2251434990567176, -0.0021543592253753015]
13 60.175 [-0.24774491275803565, 0.02329524078475205] [-0.2251434990567176, -0.0021543592253753015]
13 65.187 [-0.24170849664974486, 0.01584592067264464] [-0.2251434990567176, -0.0021543592253753015]
13 70.197 [-0.24028618456852674, 0.014341430588564071] [-0.2251434990567176, -0.0021543592253753015]
13 75.298 [-0.24028618456852674, 0.014341430588564071] [-0.2251434990567176, -0.0021543592253753015]
13 80.302 [-0.24028618456852674, 0.014341430588564071] [-0.2251434990567176, -0.0021543592253753015]
13 85.308 [-0.24028618456852674, 0.014341430588564071] [-0.2251434990567176, -0.0021543592253753015]
13 90.317 [-0.24028618456852674, 0.014341430588564071] [-0.2251434990567176, -0.0021543592253753015]
13 95.321 [-0.24033243456852674, 0.014687680588564064] [-0.2251434990567176, -0.0021543592253753015]
13 100.327 [-0.23785438628313488, 0.013717938300945805] [-0.2251434990567176, -0.0021543592253753015]
13 105.334 [-0.2377688307275793, 0.013683493856501382] [-0.2251434990567176, -0.0021543592253753015]
13 110.336 [-0.2426666085053571, 0.01070238274539028] [-0.2251434990567176, -0.0021543592253753015]
13 115.343 [-0.2418710529498015, 0.01029238274539026] [-0.2251434990567176, -0.0021543592253753015]
13 120.351 [-0.24299438628313486, 0.012703493856501328] [-0.2251434990567176, -0.0021543592253753015]
13 125.355 [-0.24314660850535708, 0.013033493856501417] [-0.2251434990567176, -0.0021543592253753015]
13 130.366 [-0.24144094765482133, 0.010679144470851207] [-0.2251434990567176, -0.0021543592253753015]
13 135.37 [-0.24140494765482137, 0.010656144470851234] [-0.2251434990567176, -0.0021543592253753015]
