ID TIME POS
7 0.251 0.434612i + 0.281074j
7 10.362 -0.106794i + 0.509638j
7 20.516 0.0280008i + 0.488533j
7 30.607 -0.0628547i + 0.486469j
7 40.681 -1.013i + -0.125509j
7 50.718 -0.73392i + 0.242549j
7 60.734 -1.21716i + 0.244561j
7 70.765 -1.04925i + 0.184701j
7 80.806 -0.64809i + 0.431364j
7 90.903 -0.690691i + 1.28757j
7 100.979 -0.0910734i + 0.982345j
7 110.99 -0.357188i + 0.834293j
7 121.038 0.0792922i + 1.10532j
7 131.172 0.0126014i + 0.520592j
7 141.423 0.486916i + 0.502503j
7 151.518 0.281183i + 0.471639j
7 161.568 -0.10729i + 0.0420828j
7 171.589 0.122825i + 0.0494396j
7 181.651 0.205359i + 0.0945095j
7 191.67 -0.179592i + -0.00876733j
7 201.835 0.508637i + -0.224301j
7 211.893 0.472546i + -0.56033j
7 221.993 0.675389i + -0.197015j
7 232.015 0.10843i + -0.235158j
7 242.061 0.424196i + -0.0182285j
7 252.418 0.414051i + 0.342925j
7 262.489 -0.23712i + 0.457895j
7 272.569 0.377215i + 0.340833j
7 282.637 0.0656186i + 0.489615j
7 292.715 0.100675i + -0.072338j
7 302.942 -0.0807199i + -0.340848j
7 313.007 -0.383795i + -0.0956561j
7 323.101 -0.352166i + 0.225902j
7 333.148 -0.184905i + 0.322719j
7 343.228 0.409533i + 0.576055j
7 353.327 0.00301303i + 0.737974j
7 363.328 0.261799i + 0.400224j
7 373.539 0.0310924i + 0.43496j
7 383.599 -0.0110634i + -0.0700191j
7 393.64 -0.108623i + 0.379822j
7 403.641 -0.0270957i + 0.605734j
7 413.706 -0.311008i + 0.517791j
7 423.887 0.414802i + 0.65799j
7 434.202 0.25805i + 0.685207j
7 444.505 0.0621711i + 0.356829j
7 454.574 -0.349997i + 0.470809j
7 465.027 0.147488i + 0.203904j
7 475.248 -0.0877362i + 0.302564j
7 485.294 -0.133436i + 0.0886983j
7 495.393 0.400663i + -0.468866j
7 505.454 0.303907i + -0.481423j
7 515.67 0.512542i + -0.650189j
7 525.983 0.569413i + -0.071265j
7 536.052 0.232306i + -0.285546j
7 546.106 0.0109877i + -0.148299j
7 556.148 -0.265271i + 0.381915j
7 566.153 -0.683412i + 0.454974j
7 576.222 -0.751583i + 0.406988j
7 586.32 -0.806742i + 0.503862j
7 596.404 -0.406197i + 0.223814j
7 606.642 -0.255997i + 0.235239j
7 616.772 -0.203318i + -0.0119331j
7 626.866 0.149788i + -0.0051313j
7 637.034 0.0149107i + -0.294618j
7 647.1 0.509244i + -0.330033j
7 657.225 0.1157i + -0.495652j
