ID TIME pos
4 5.107 [-0.3846982528803191, -0.34550522994791333] []
4 10.174 [-0.3846982528803191, -0.34550522994791333] []
4 15.183 [-0.3846982528803191, -0.34550522994791333] []
4 20.225 [-0.3846982528803191, -0.34550522994791333] []
4 25.229 [-0.3846982528803191, -0.34550522994791333] []
4 30.295 [-0.3846982528803191, -0.34550522994791333] []
4 35.331 [-0.3846982528803191, -0.34550522994791333] [(-17082, -22736, 1674645358, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -17082, -22736)]
4 58.069 [-0.3846982528803191, -0.34550522994791333] [(-21902, -32425, 1674645371, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -21902, -32425), (-49274, -27291, 1674645381, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -49274, -27291)]
4 95.188 [-0.3846982528803191, -0.34550522994791333] [(-19346, -27697, 1674645371, 0, 8, 80000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-43464, -29508, 1674645381, 0, 5, 45000000000000000000, 30000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -40380, -29285)]
4 100.207 [-0.3846982528803191, -0.34550522994791333] [(-19346, -27697, 1674645371, 0, 8, 80000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-43256, -29319, 1674645381, 0, 7, 55000000000000000000, 30000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -40380, -29285)]
4 105.219 [-0.3846982528803191, -0.34550522994791333] [(-19346, -27697, 1674645371, 0, 8, 80000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-43418, -28893, 1674645381, 0, 8, 60000000000000000000, 30000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -40380, -29285)]
4 110.232 [-0.3846982528803191, -0.34550522994791333] [(-19346, -27697, 1674645371, 0, 8, 80000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-43400, -28292, 1674645381, 0, 9, 70000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -41109, -28135)]
4 115.363 [-0.3846982528803191, -0.34550522994791333] [(-18941, -26893, 1674645371, 0, 10, 95000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-43400, -28292, 1674645381, 0, 9, 70000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -41109, -28135)]
4 121.819 [-0.3846982528803191, -0.34550522994791333] [(-18941, -26893, 1674645371, 0, 10, 95000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-43400, -28292, 1674645381, 0, 9, 70000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -41109, -28135)]
4 157.517 [-0.3846982528803191, -0.34550522994791333] [(-18817, -26844, 1674645371, 0, 12, 105000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-43350, -28212, 1674645381, 0, 10, 75000000000000000000, 40000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -41109, -28135)]
4 176.78 [-0.3846982528803191, -0.34550522994791333] [(-18706, -26808, 1674645371, 0, 14, 115000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42354, -27707, 1674645381, 0, 13, 95000000000000000000, 55000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -40266, -27319)]
4 217.21 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-41900, -27875, 1674645381, 0, 14, 100000000000000000000, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631)]
4 227.259 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 1, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631)]
4 252.365 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37965, -32033, 1674645559, 0, 3, 37060439560439560438, 37060439560439560438, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37965, -32033)]
4 257.377 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37868, -32127, 1674645559, 0, 4, 39560439560439560438, 37060439560439560438, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37965, -32033)]
4 262.411 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37868, -32127, 1674645559, 0, 4, 39560439560439560438, 37060439560439560438, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37965, -32033)]
4 267.546 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37442, -32843, 1674645559, 0, 6, 62225274725274725272, 37060439560439560438, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37965, -32033)]
4 272.588 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37834, -34042, 1674645559, 0, 7, 70494505494505494502, 59725274725274725272, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -38140, -33975)]
4 277.633 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37454, -34299, 1674645559, 0, 8, 84890109890109890106, 59725274725274725272, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -38140, -33975)]
4 282.699 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37398, -34220, 1674645559, 0, 9, 99285714285714285710, 59725274725274725272, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -38140, -33975)]
4 292.719 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37444, -34238, 1674645559, 0, 10, 105054945054945054940, 59725274725274725272, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -38140, -33975)]
4 297.801 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37384, -34336, 1674645559, 0, 11, 119450549450549450544, 74120879120879120876, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37909, -34184)]
4 307.871 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37422, -34597, 1674645559, 0, 12, 133846153846153846148, 88516483516483516480, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37882, -34603)]
4 312.937 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37422, -34597, 1674645559, 0, 12, 133846153846153846148, 88516483516483516480, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37882, -34603)]
4 318.004 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37422, -34597, 1674645559, 0, 12, 133846153846153846148, 88516483516483516480, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37882, -34603)]
4 323.084 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37422, -34597, 1674645559, 0, 12, 133846153846153846148, 88516483516483516480, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37882, -34603)]
4 328.087 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37422, -34597, 1674645559, 0, 12, 133846153846153846148, 88516483516483516480, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37882, -34603)]
4 333.109 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37422, -34597, 1674645559, 0, 12, 133846153846153846148, 88516483516483516480, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37882, -34603)]
4 338.168 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37422, -34597, 1674645559, 0, 12, 133846153846153846148, 88516483516483516480, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37882, -34603)]
4 343.178 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37422, -34597, 1674645559, 0, 12, 133846153846153846148, 88516483516483516480, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37882, -34603)]
4 348.193 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37422, -34597, 1674645559, 0, 12, 133846153846153846148, 88516483516483516480, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37882, -34603)]
4 353.277 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37422, -34597, 1674645559, 0, 12, 133846153846153846148, 88516483516483516480, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37882, -34603)]
4 358.346 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37258, -34527, 1674645559, 0, 14, 144615384615384615378, 88516483516483516480, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37882, -34603)]
4 363.422 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37258, -34527, 1674645559, 0, 14, 144615384615384615378, 88516483516483516480, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37882, -34603)]
4 368.444 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37258, -34527, 1674645559, 0, 14, 144615384615384615378, 88516483516483516480, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37882, -34603)]
4 373.5 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37258, -34527, 1674645559, 0, 14, 144615384615384615378, 88516483516483516480, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37882, -34603)]
4 378.51 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37258, -34527, 1674645559, 0, 14, 144615384615384615378, 88516483516483516480, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37882, -34603)]
4 383.548 [-0.3846982528803191, -0.34550522994791333] [(-18711, -26729, 1674645371, 2, 15, 120000000000000000000, 20000000000000000000, 1, '0x3662FA93E6C3bcB04B95e5dD7B1266AD9e8A9965', 0, -19492, -27580), (-42156, -27851, 1674645547, 2, 15, 110769230769230769230, 60000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, -39683, -27631), (-37258, -34527, 1674645559, 0, 14, 144615384615384615378, 88516483516483516480, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, -37882, -34603)]
