ID TIME #RESOURCES
0 42.889 1
0 45.067 2
0 45.167 3
0 60.185 4
0 60.884 5
0 61.39 6
0 64.092 7
0 70.912 8
0 72.301 9
0 80.915 10
0 81.816 11
0 84.419 12
0 87.119 13
0 88.625 14
0 96.231 15
0 97.432 16
0 103.147 17
0 104.041 18
0 104.941 19
0 106.544 20
0 107.145 21
0 110.552 22
0 111.963 23
0 121.068 24
0 122.366 25
0 122.369 26
0 123.966 27
0 125.767 28
0 131.875 29
0 132.675 30
0 133.275 31
0 136.28 32
0 138.786 33
0 145.188 34
0 155.105 35
0 163.909 36
0 171.225 37
0 172.227 38
0 175.73 39
0 176.129 40
0 181.035 41
0 182.436 42
0 182.535 43
0 184.038 44
0 184.368 45
0 199.856 46
0 200.856 47
0 202.66 48
0 203.188 49
0 210.165 50
0 212.868 51
0 216.389 52
0 219.772 53
0 220.288 54
0 220.676 55
0 222.375 56
0 223.975 57
0 231.986 58
0 237.792 59
0 238.601 60
0 239.395 61
0 240.493 62
0 244.816 63
0 247.702 64
0 253.308 65
0 254.208 66
0 254.808 67
0 254.924 68
0 258.811 69
0 259.711 70
0 264.117 71
0 272.827 72
0 274.328 73
0 274.925 74
0 275.726 75
0 276.346 76
0 276.83 77
0 277.129 78
0 281.131 79
0 291.541 80
0 291.644 81
0 294.049 82
0 296.744 83
0 297.346 84
0 306.656 85
0 309.08 86
0 319.669 87
0 322.269 88
0 322.37 89
0 323.573 90
0 324.881 91
0 331.186 92
0 331.979 93
0 334.291 94
0 334.814 95
0 335.6 96
0 341.593 97
0 342.993 98
0 343.691 99
0 344.291 100
0 345.294 101
0 348.904 102
0 349.9 103
0 354.008 104
0 354.809 105
0 359.332 106
0 362.617 107
0 363.619 108
0 364.023 109
0 365.425 110
0 374.731 111
0 382.436 112
0 383.74 113
0 387.946 114
0 389.943 115
0 396.252 116
0 397.256 117
0 403.958 118
0 406.463 119
0 411.669 120
0 412.576 121
0 414.071 122
0 414.392 123
0 417.572 124
0 420.279 125
0 425.981 126
0 426.285 127
0 426.98 128
0 427.883 129
0 428.992 130
0 430.687 131
0 430.692 132
0 431.887 133
0 440.696 134
0 444.804 135
0 448.335 136
0 448.605 137
0 449.005 138
0 452.412 139
0 456.414 140
0 462.931 141
0 463.323 142
0 463.731 143
0 466.226 144
0 466.325 145
0 467.423 146
0 467.625 147
0 467.825 148
0 469.547 149
0 474.138 150
0 475.639 151
0 484.644 152
0 491.051 153
0 492.56 154
0 497.759 155
0 497.955 156
0 498.458 157
0 498.656 158
0 499.362 159
0 500.758 160
0 503.459 161
0 505.063 162
0 511.577 163
0 513.382 164
0 513.385 165
0 515.772 166
0 517.17 167
0 518.771 168
0 522.075 169
0 535.092 170
0 538.994 171
0 541.695 172
0 543.121 173
0 545.997 174
0 555.706 175
0 560.039 176
0 564.317 177
0 568.419 178
0 569.723 179
0 570.219 180
0 570.623 181
0 571.922 182
0 580.031 183
0 587.144 184
0 591.045 185
0 594.447 186
0 596.25 187
0 599.954 188
