ID TIME pos
2 5.063 [0.3019989530025341, -0.4101108368971562] []
2 10.127 [0.3019989530025341, -0.4101108368971562] []
2 15.144 [0.3019989530025341, -0.4101108368971562] []
2 20.163 [0.3019989530025341, -0.4101108368971562] []
2 25.211 [0.3019989530025341, -0.4101108368971562] [(24918, -43848, 1674779258, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 24918, -43848)]
2 46.838 [0.3019989530025341, -0.4101108368971562] [(24530, -41221, 1674779258, 0, 2, 20000000000000000000, 20000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 24530, -41221)]
2 82.268 [0.3019989530025341, -0.4101108368971562] [(26547, -43384, 1674779258, 0, 7, 70000000000000000000, 50000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 27264, -43218)]
2 87.417 [0.3019989530025341, -0.4101108368971562] [(27783, -42903, 1674779258, 0, 9, 90000000000000000000, 60000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28692, -42629)]
2 92.509 [0.3019989530025341, -0.4101108368971562] [(27376, -42464, 1674779258, 0, 10, 100000000000000000000, 70000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 27981, -42041)]
2 97.666 [0.3019989530025341, -0.4101108368971562] [(27376, -42464, 1674779258, 0, 10, 100000000000000000000, 70000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 27981, -42041)]
2 102.835 [0.3019989530025341, -0.4101108368971562] [(27376, -42464, 1674779258, 0, 10, 100000000000000000000, 70000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 27981, -42041)]
2 107.924 [0.3019989530025341, -0.4101108368971562] [(27384, -41978, 1674779258, 0, 12, 120000000000000000000, 80000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28317, -41261)]
2 112.94 [0.3019989530025341, -0.4101108368971562] [(27384, -41978, 1674779258, 0, 12, 120000000000000000000, 80000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28317, -41261)]
2 118.005 [0.3019989530025341, -0.4101108368971562] [(27754, -42134, 1674779258, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
2 127.492 [0.3019989530025341, -0.4101108368971562] [(27754, -42134, 1674779258, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
2 132.587 [0.3019989530025341, -0.4101108368971562] [(27754, -42134, 1674779258, 0, 13, 130000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
2 137.642 [0.3019989530025341, -0.4101108368971562] [(27514, -42358, 1674779258, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
2 142.707 [0.3019989530025341, -0.4101108368971562] [(27514, -42358, 1674779258, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
2 147.764 [0.3019989530025341, -0.4101108368971562] [(27514, -42358, 1674779258, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
2 152.802 [0.3019989530025341, -0.4101108368971562] [(27514, -42358, 1674779258, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
2 157.893 [0.3019989530025341, -0.4101108368971562] [(27514, -42358, 1674779258, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
2 162.934 [0.3019989530025341, -0.4101108368971562] [(27514, -42358, 1674779258, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
2 167.992 [0.3019989530025341, -0.4101108368971562] [(27514, -42358, 1674779258, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
2 178.035 [0.3019989530025341, -0.4101108368971562] [(27514, -42358, 1674779258, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
2 183.036 [0.3019989530025341, -0.4101108368971562] [(27514, -42358, 1674779258, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
2 192.481 [0.3019989530025341, -0.4101108368971562] [(27514, -42358, 1674779258, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
2 197.491 [0.3019989530025341, -0.4101108368971562] [(27514, -42358, 1674779258, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
2 202.502 [0.3019989530025341, -0.4101108368971562] [(27514, -42358, 1674779258, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
2 207.513 [0.3019989530025341, -0.4101108368971562] [(27514, -42358, 1674779258, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
2 212.539 [0.3019989530025341, -0.4101108368971562] [(27514, -42358, 1674779258, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
2 217.585 [0.3019989530025341, -0.4101108368971562] [(27514, -42358, 1674779258, 0, 14, 140000000000000000000, 90000000000000000000, 1, '0xd4aEDD30d11907e10B6353e59685BB7Efc14F55D', 0, 28748, -41566)]
