ID TIME pos
7 0.097 [0, 0] [0.0625990228316881, -0.3801812478121904]
7 5.114 [0.10320000000000018, -0.25540000000000007] [0.0625990228316881, -0.3801812478121904]
7 10.211 [0.10197500000000015, -0.22607500000000003] [0.0625990228316881, -0.3801812478121904]
7 15.216 [0.08955666666666673, -0.24177000000000004] [0.0625990228316881, -0.3801812478121904]
7 20.223 [0.08922666666666679, -0.24253] [0.0625990228316881, -0.3801812478121904]
7 25.23 [0.10083200000000012, -0.23215399999999997] [0.0625990228316881, -0.3801812478121904]
7 30.237 [0.10084400000000011, -0.23209199999999996] [0.0625990228316881, -0.3801812478121904]
7 35.244 [0.10084400000000011, -0.23209199999999996] [0.0625990228316881, -0.3801812478121904]
7 40.249 [0.10084400000000011, -0.23209199999999996] [0.0625990228316881, -0.3801812478121904]
7 45.255 [0.10063800000000009, -0.232172] [0.0625990228316881, -0.3801812478121904]
7 50.263 [0.09809600000000004, -0.23399399999999998] [0.0625990228316881, -0.3801812478121904]
7 55.264 [0.09944000000000006, -0.22771399999999992] [0.0625990228316881, -0.3801812478121904]
7 60.274 [0.10173285714285722, -0.22493571428571424] [0.0625990228316881, -0.3801812478121904]
7 65.277 [0.09327260558656067, -0.23210505247024318] [0.0625990228316881, -0.3801812478121904]
7 70.289 [0.08908482780878295, -0.23714616358135432] [0.0625990228316881, -0.3801812478121904]
7 75.295 [0.08827593891989403, -0.23806171913690985] [0.0625990228316881, -0.3801812478121904]
7 80.303 [0.08831927225322736, -0.238012830248021] [0.0625990228316881, -0.3801812478121904]
7 85.312 [0.0881503833643385, -0.23801727469246542] [0.0625990228316881, -0.3801812478121904]
7 90.316 [0.08812482780878292, -0.23803949691468762] [0.0625990228316881, -0.3801812478121904]
7 95.323 [0.08812482780878292, -0.23803949691468762] [0.0625990228316881, -0.3801812478121904]
7 100.326 [0.08812482780878292, -0.23803949691468762] [0.0625990228316881, -0.3801812478121904]
7 105.334 [0.08812482780878292, -0.23803949691468762] [0.0625990228316881, -0.3801812478121904]
7 110.432 [0.08905234502790463, -0.2372335472232189] [0.0625990228316881, -0.3801812478121904]
7 115.444 [0.08905234502790463, -0.2372335472232189] [0.0625990228316881, -0.3801812478121904]
7 120.449 [0.08905234502790463, -0.2372335472232189] [0.0625990228316881, -0.3801812478121904]
7 125.454 [0.08905234502790463, -0.2372335472232189] [0.0625990228316881, -0.3801812478121904]
7 130.465 [0.08905234502790463, -0.2372335472232189] [0.0625990228316881, -0.3801812478121904]
7 135.469 [0.08905234502790463, -0.2372335472232189] [0.0625990228316881, -0.3801812478121904]
7 140.476 [0.08986034502790463, -0.23803254722321884] [0.0625990228316881, -0.3801812478121904]
7 145.478 [0.0914413450279046, -0.23588254722321889] [0.0625990228316881, -0.3801812478121904]
7 150.489 [0.09170534502790459, -0.2354715472232189] [0.0625990228316881, -0.3801812478121904]
7 155.493 [0.09164834502790462, -0.2355465472232189] [0.0625990228316881, -0.3801812478121904]
7 160.501 [0.09072234502790459, -0.2364895472232189] [0.0625990228316881, -0.3801812478121904]
7 165.506 [0.09072234502790459, -0.2364895472232189] [0.0625990228316881, -0.3801812478121904]
7 170.516 [0.09072234502790459, -0.2364895472232189] [0.0625990228316881, -0.3801812478121904]
7 175.523 [0.09072234502790459, -0.2364895472232189] [0.0625990228316881, -0.3801812478121904]
7 180.524 [0.09072234502790459, -0.2364895472232189] [0.0625990228316881, -0.3801812478121904]
7 185.532 [0.09072234502790459, -0.2364895472232189] [0.0625990228316881, -0.3801812478121904]
7 190.54 [0.09072234502790459, -0.2364895472232189] [0.0625990228316881, -0.3801812478121904]
7 195.544 [0.09072234502790459, -0.2364895472232189] [0.0625990228316881, -0.3801812478121904]
7 200.556 [0.08832034502790458, -0.23966254722321886] [0.0625990228316881, -0.3801812478121904]
7 205.562 [0.08803304093445873, -0.24041504293019902] [0.0625990228316881, -0.3801812478121904]
7 210.565 [0.08779612085658715, -0.2406904560193491] [0.0625990228316881, -0.3801812478121904]
7 215.572 [0.08779612085658715, -0.2406904560193491] [0.0625990228316881, -0.3801812478121904]
7 220.578 [0.08779612085658715, -0.2406904560193491] [0.0625990228316881, -0.3801812478121904]
