ID TIME pos
2 0.101 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 5.106 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 10.113 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 15.12 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 20.126 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 25.133 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 30.14 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 35.147 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 40.155 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 45.162 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 50.167 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 55.174 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 60.179 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 65.186 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 70.192 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 75.198 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 80.205 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 85.211 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 90.218 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 95.224 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 100.231 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 105.237 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 110.243 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 115.248 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 120.255 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 125.262 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 130.267 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 135.276 [0, 0] [-0.033969473470753186, 0.1486399968156147]
2 140.283 [-0.11373999999999995, 0.25825999999999993] [-0.033969473470753186, 0.1486399968156147]
2 145.288 [-0.11373999999999995, 0.25825999999999993] [-0.033969473470753186, 0.1486399968156147]
2 150.294 [-0.11373999999999995, 0.25825999999999993] [-0.033969473470753186, 0.1486399968156147]
2 155.301 [-0.13221666666666665, 0.2925166666666666] [-0.033969473470753186, 0.1486399968156147]
2 160.307 [-0.13221666666666665, 0.29250333333333334] [-0.033969473470753186, 0.1486399968156147]
2 165.313 [-0.13216666666666668, 0.2924366666666667] [-0.033969473470753186, 0.1486399968156147]
2 170.319 [-0.13206333333333334, 0.2924966666666668] [-0.033969473470753186, 0.1486399968156147]
2 175.326 [-0.13128333333333334, 0.2907133333333333] [-0.033969473470753186, 0.1486399968156147]
2 180.333 [-0.13157000000000005, 0.2916] [-0.033969473470753186, 0.1486399968156147]
2 185.339 [-0.13268333333333335, 0.2969033333333333] [-0.033969473470753186, 0.1486399968156147]
2 190.346 [-0.13362400000000002, 0.30281] [-0.033969473470753186, 0.1486399968156147]
2 195.352 [-0.1320366666666667, 0.3018783333333334] [-0.033969473470753186, 0.1486399968156147]
