ID TIME pos
7 1.209 [0, 0] [0.4499659947372581, 0.2183260269804834] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
7 6.216 [0, 0] [0.4499659947372581, 0.2183260269804834] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41042999999999985, -0.41622000000000003], [0, 0], [0, 0], [0, 0]]
7 11.224 [0, 0] [0.4499659947372581, 0.2183260269804834] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41042999999999985, -0.41622000000000003], [0, 0], [0, 0], [0, 0]]
7 16.231 [0, 0] [0.4499659947372581, 0.2183260269804834] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41042999999999985, -0.41622000000000003], [0, 0], [0, 0], [0, 0]]
7 21.239 [0, 0] [0.4499659947372581, 0.2183260269804834] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41042999999999985, -0.41622000000000003], [0, 0], [0, 0], [0, 0]]
7 26.246 [0, 0] [0.4499659947372581, 0.2183260269804834] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41042999999999985, -0.41622000000000003], [0, 0], [0, 0], [0, 0]]
7 31.254 [0.3835718365642905, 0.4082258523896771] [0.4499659947372581, 0.2183260269804834] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41042999999999985, -0.41622000000000003], [0, 0], [0, 0], [0, 0]]
7 36.262 [0.3835718365642905, 0.4082258523896771] [0.4499659947372581, 0.2183260269804834] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41042999999999985, -0.41622000000000003], [0, 0], [0, 0], [0, 0]]
7 41.27 [0.3835718365642905, 0.4082258523896771] [0.4499659947372581, 0.2183260269804834] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41042999999999985, -0.41622000000000003], [0, 0], [0, 0], [0, 0]]
7 46.278 [0.3835718365642905, 0.4082258523896771] [0.4499659947372581, 0.2183260269804834] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41042999999999985, -0.41622000000000003], [0, 0], [0, 0], [0, 0]]
7 51.285 [0.3835718365642905, 0.4082258523896771] [0.4499659947372581, 0.2183260269804834] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41042999999999985, -0.41622000000000003], [0, 0], [0, 0], [0, 0]]
7 56.293 [0.3835718365642905, 0.4082258523896771] [0.4499659947372581, 0.2183260269804834] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41042999999999985, -0.41622000000000003], [0, 0], [0, 0], [0, 0]]
7 61.301 [0.3835718365642905, 0.4082258523896771] [0.4499659947372581, 0.2183260269804834] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41042999999999985, -0.41622000000000003], [0, 0], [0, 0], [0, 0]]
7 66.308 [0.3835718365642905, 0.4082258523896771] [0.4499659947372581, 0.2183260269804834] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4596, 0.16338000000000008], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41042999999999985, -0.41622000000000003], [0, 0], [0, 0], [0, 0]]
7 71.317 [0.3835718365642905, 0.4082258523896771] [0.4499659947372581, 0.2183260269804834] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4596, 0.16338000000000008], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41042999999999985, -0.41622000000000003], [0, 0], [0, 0], [0, 0]]
7 76.324 [0.3835718365642905, 0.4082258523896771] [0.4499659947372581, 0.2183260269804834] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.4596, 0.16338000000000008], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.41042999999999985, -0.41622000000000003], [0, 0], [0, 0], [0, 0]]
