ID TIME pos
11 5.211 [0.41759971812067126, -0.29439907201664367] []
11 10.256 [0.41759971812067126, -0.29439907201664367] []
11 15.261 [0.41759971812067126, -0.29439907201664367] []
11 20.429 [0.41759971812067126, -0.29439907201664367] []
11 25.503 [0.41759971812067126, -0.29439907201664367] []
11 30.64 [0.41759971812067126, -0.29439907201664367] []
11 35.699 [0.41759971812067126, -0.29439907201664367] []
11 40.729 [0.41759971812067126, -0.29439907201664367] []
11 45.817 [0.41759971812067126, -0.29439907201664367] [(44918, -25958, 1674675511, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 44918, -25958)]
11 81.712 [0.41759971812067126, -0.29439907201664367] [(41454, -27398, 1674675511, 0, 4, 40000000000000000000, 30000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40120, -27567)]
11 107.061 [0.41759971812067126, -0.29439907201664367] [(41629, -28971, 1674675511, 0, 10, 100000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40752, -29511)]
11 112.149 [0.41759971812067126, -0.29439907201664367] [(41967, -28606, 1674675511, 0, 11, 110000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40752, -29511)]
11 117.225 [0.41759971812067126, -0.29439907201664367] [(41967, -28606, 1674675511, 0, 11, 110000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40752, -29511)]
11 122.236 [0.41759971812067126, -0.29439907201664367] [(41967, -28606, 1674675511, 0, 11, 110000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40752, -29511)]
11 127.28 [0.41759971812067126, -0.29439907201664367] [(41967, -28606, 1674675511, 0, 11, 110000000000000000000, 80000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40752, -29511)]
11 132.375 [0.41759971812067126, -0.29439907201664367] [(42200, -27981, 1674675511, 0, 12, 120000000000000000000, 90000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41198, -28577)]
11 137.427 [0.41759971812067126, -0.29439907201664367] [(41788, -27494, 1674675511, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40762, -27885)]
11 147.498 [0.41759971812067126, -0.29439907201664367] [(41788, -27494, 1674675511, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40762, -27885)]
11 152.554 [0.41759971812067126, -0.29439907201664367] [(41788, -27494, 1674675511, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40762, -27885)]
11 157.644 [0.41759971812067126, -0.29439907201664367] [(41788, -27494, 1674675511, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40762, -27885)]
11 162.7 [0.41759971812067126, -0.29439907201664367] [(41788, -27494, 1674675511, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40762, -27885)]
11 172.796 [0.41759971812067126, -0.29439907201664367] [(41788, -27494, 1674675511, 0, 13, 130000000000000000000, 100000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 40762, -27885)]
11 177.872 [0.41759971812067126, -0.29439907201664367] [(41975, -27694, 1674675511, 0, 14, 140000000000000000000, 110000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41093, -28104)]
11 243.615 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (15078, -37592, 1674675695, 0, 2, 16250000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592)]
11 248.641 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (15078, -37592, 1674675695, 0, 2, 16250000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (43916, -12841, 1674675721, 0, 1, 11250000000000000000, 11250000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 43916, -12841)]
11 290.18 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (2207, -36651, 1674675695, 0, 9, 88750000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (43916, -12841, 1674675721, 0, 1, 11250000000000000000, 11250000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 43916, -12841)]
11 326.176 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1688, -36475, 1674675695, 0, 12, 116875000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (45077, -14945, 1674675721, 0, 3, 19375000000000000000, 16875000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45430, -15284)]
11 368.558 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44322, -15231, 1674675721, 0, 7, 41875000000000000000, 22500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45214, -17267)]
11 419.351 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44228, -15345, 1674675721, 0, 11, 70000000000000000000, 28125000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45585, -18133)]
11 440.204 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44228, -15345, 1674675721, 0, 11, 70000000000000000000, 28125000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45585, -18133)]
11 480.575 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44059, -15170, 1674675721, 0, 13, 78125000000000000000, 30625000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45259, -18011)]
11 485.637 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44059, -15170, 1674675721, 0, 13, 78125000000000000000, 30625000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45259, -18011)]
11 490.682 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44059, -15170, 1674675721, 0, 13, 78125000000000000000, 30625000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45259, -18011)]
11 495.773 [0.41759971812067126, -0.29439907201664367] [(42265, -27920, 1674675652, 2, 15, 150000000000000000000, 120000000000000000000, 1, '0x5c5f829C4c3E8C4AB97390cb053a456616c27Ea3', 0, 41529, -28352), (1797, -36631, 1674675695, 0, 13, 128125000000000000000, 16250000000000000000, 0, '0xA4b1B07974bF67f04EC51bEcABF4aD62106B1Dd0', 0, 15078, -37592), (44059, -15170, 1674675721, 0, 13, 78125000000000000000, 30625000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45259, -18011)]
