ID TIME ETH
2 0.342 21
2 5.393 21
2 10.487 21
2 15.59 21
2 20.689 21
2 25.792 21
2 30.891 21
2 35.971 21
2 41.092 21
2 46.192 21
2 51.286 21
2 56.391 21
2 61.491 21
2 66.592 21
2 71.685 21
2 76.787 21
2 81.892 21
2 86.971 21
2 92.091 21
2 97.188 21
2 102.291 21
2 107.372 21
2 112.471 21
2 117.592 21
2 122.691 21
2 127.79 21
2 132.888 21
2 137.991 21
2 143.092 21
2 148.19 21
2 153.273 21
2 158.387 21
2 163.49 21
2 168.575 21
2 173.689 21
2 178.793 21
2 183.888 21
2 188.991 21
2 194.073 21
2 199.191 21
2 204.292 21
2 209.39 21
2 214.493 21
2 219.592 21
2 224.69 21
2 229.792 21
2 234.885 21
2 239.972 21
2 245.09 21
2 250.191 21
2 255.293 21
2 260.389 21
2 265.49 21
2 270.593 21
2 275.683 21
2 280.789 21
2 285.874 21
2 290.99 21
2 296.071 21
2 301.191 21
2 306.292 21
2 311.392 21
2 316.487 21
2 321.591 21
2 326.69 21
2 331.786 21
2 336.882 21
2 341.994 21
2 347.089 21
2 352.174 21
2 357.287 21
2 362.388 21
2 367.487 21
2 372.573 21
2 377.691 21
2 382.79 21
2 387.892 21
2 392.99 21
2 398.089 21
2 403.19 21
2 408.288 21
2 413.378 21
2 418.493 21
2 423.589 21
2 428.681 21
2 433.791 21
2 438.892 21
2 443.991 21
2 449.091 21
2 454.174 21
2 459.291 21
