ID TIME pos
12 0.095 [0, 0] [0.2351847657052092, -0.39404647341442467]
12 5.104 [0, 0] [0.2351847657052092, -0.39404647341442467]
12 10.112 [0, 0] [0.2351847657052092, -0.39404647341442467]
12 15.116 [0, 0] [0.2351847657052092, -0.39404647341442467]
12 20.125 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 25.131 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 30.14 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 35.146 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 40.155 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 45.155 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 50.166 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 55.174 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 60.177 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 65.187 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 70.193 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 75.202 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 80.207 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 85.219 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 90.322 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 95.329 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 100.337 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 105.345 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 110.44 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 115.448 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 120.455 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 125.462 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 130.467 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 135.481 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 140.488 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 145.59 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 150.592 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 155.596 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 160.604 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 165.626 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 170.722 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 175.729 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 180.735 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 185.744 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 190.75 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 195.754 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 200.763 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 205.768 [0.39799000000000007, 0.57857] [0.2351847657052092, -0.39404647341442467]
12 210.772 [0.35343499999999994, 0.26907500000000006] [0.2351847657052092, -0.39404647341442467]
12 215.779 [0.35343499999999994, 0.26907500000000006] [0.2351847657052092, -0.39404647341442467]
12 220.783 [0.35343499999999994, 0.26907500000000006] [0.2351847657052092, -0.39404647341442467]
12 225.791 [0.35343499999999994, 0.26907500000000006] [0.2351847657052092, -0.39404647341442467]
12 230.798 [0.35343499999999994, 0.26907500000000006] [0.2351847657052092, -0.39404647341442467]
12 235.805 [0.35343499999999994, 0.26907500000000006] [0.2351847657052092, -0.39404647341442467]
12 240.811 [0.35343499999999994, 0.26907500000000006] [0.2351847657052092, -0.39404647341442467]
12 245.814 [0.35343499999999994, 0.26907500000000006] [0.2351847657052092, -0.39404647341442467]
12 250.828 [0.35343499999999994, 0.26907500000000006] [0.2351847657052092, -0.39404647341442467]
