ID TIME #BLOCKS
11 4.005 1
11 16.989 1
11 44.003 1
11 86.011 1
11 91.019 1
11 115.018 1
11 166.996 4
11 179.021 1
11 183.007 1
11 264.02 4
11 436.009 4
11 457.001 2
11 538.029 3
11 546.003 1
11 560.034 1
11 622.064 1
11 675.117 3
11 710.07 4
11 839.052 1
11 862.056 7
11 891.055 1
11 926.098 1
11 1088.081 4
11 1200.114 5
11 1209.104 1
11 1233.114 4
11 1240.121 1
11 1316.116 3
11 1444.127 5
11 1451.169 1
11 1508.168 2
11 1540.154 1
11 1549.154 1
11 1597.126 2
11 1632.176 3
11 1640.187 1
11 1672.163 1
11 1760.147 3
11 1769.438 1
11 1800.153 1
11 1809.188 1
11 1840.17 1
11 1861.173 1
11 1971.169 3
11 1985.188 1
11 2026.188 1
11 2058.12 2
11 2187.206 6
11 2195.211 1
11 2209.221 1
11 2262.193 2
11 2268.219 1
11 2286.24 1
11 2336.189 2
11 2342.254 1
11 2368.252 1
11 2530.265 4
11 2556.281 1
11 2573.253 1
11 2609.28 3
11 2650.252 3
11 2661.248 1
11 2717.285 2
11 2771.307 2
11 2783.274 1
11 2922.306 2
11 2934.314 3
11 2940.312 1
11 2975.29 1
11 2986.306 1
11 2998.318 1
11 3067.326 1
11 3089.288 1
11 3127.486 2
11 3132.33 1
11 3144.334 2
11 3151.299 1
11 3166.309 1
11 3253.357 3
11 3281.341 1
11 3385.348 2
11 3422.371 5
11 3495.311 2
11 3508.309 1
11 3570.327 2
11 3580.366 1
11 3627.413 3
11 3676.363 1
11 3734.333 1
11 3768.403 4
11 3796.346 2
11 3844.407 1
11 3890.404 3
11 3928.372 1
11 3933.322 1
11 3948.416 1
11 3966.44 2
11 3994.401 1
11 4043.406 1
11 4048.4 1
11 4052.409 2
11 4058.563 1
11 4104.403 1
11 4126.373 1
11 4142.374 2
11 4154.398 1
11 4237.414 3
11 4296.4 2
11 4334.414 3
11 4418.474 3
11 4424.43 1
11 4467.472 1
11 4676.458 9
11 4688.439 1
11 4738.515 2
11 4747.485 1
11 4792.493 1
11 4851.474 3
11 4883.513 2
11 4895.492 1
11 5022.525 5
11 5030.514 1
11 5099.487 1
11 5135.497 1
11 5156.484 1
11 5196.599 1
11 5261.544 2
11 5357.537 4
11 5430.517 7
11 5443.547 1
11 5480.626 1
11 5638.639 5
11 5646.579 1
11 5683.69 1
11 5734.635 1
11 5790.574 1
11 5825.579 1
11 5836.583 2
11 5903.586 1
11 5974.579 3
11 5981.72 1
11 6075.611 2
11 6089.621 3
11 6129.614 3
11 6191.646 2
11 6243.664 4
11 6251.647 1
11 6401.665 8
11 6413.671 1
11 6477.676 1
11 6519.678 1
11 6534.645 2
11 6617.687 1
11 6633.684 1
11 6687.692 3
11 6721.72 3
11 6745.733 3
11 6751.725 1
11 6820.716 1
11 6827.735 1
11 6853.704 2
11 6874.69 1
11 6878.709 1
11 6966.722 1
11 6994.734 4
11 7023.731 1
11 7049.717 1
11 7120.74 2
11 7151.734 2
11 7204.792 2
11 7216.769 1
11 7261.744 2
11 7267.752 1
11 7299.758 1
11 7367.76 1
11 7371.756 1
11 7411.77 2
11 7464.776 2
11 7537.789 4
11 7578.788 2
11 7595.785 1
11 7740.809 7
11 7806.811 2
11 7841.824 1
11 7851.825 2
11 7896.896 1
11 7951.823 1
11 8048.825 5
11 8107.842 3
11 8113.869 1
11 8173.826 2
11 8184.814 1
11 8253.851 2
11 8275.853 2
11 8326.866 2
11 8399.869 3
11 8406.887 1
11 8457.889 2
11 8472.896 1
11 8525.884 1
11 8616.926 2
11 8637.93 3
11 8673.917 2
11 8738.938 2
11 8755.915 1
11 8769.907 1
11 8780.912 1
11 8851.958 2
11 8863.93 1
11 8867.957 1
11 8928.064 4
11 8990.968 2
11 9049.931 2
11 9063.944 1
11 9087.959 1
11 9110.924 1
11 9209.926 4
11 9227.02 1
11 9276.942 1
11 9304.015 1
11 9339.056 1
11 9347.962 1
11 9399.984 3
11 9436.018 1
11 9480.095 3
11 9495.962 1
11 9541.996 1
11 9573.914 2
11 9594.993 1
11 9718.015 2
11 9729.981 2
11 9750.012 3
11 9786.005 1
11 9791.096 1
11 9850.012 2
11 9872.001 2
11 9881.027 1
11 9915.025 2
11 9922.008 1
11 9981.035 1
11 9987.042 2
