ID TIME pos
1 0.101 [0, 0] [-0.06394182225691399, 0.298642391502719]
1 5.106 [-0.1600999999999999, 0.57098] [-0.06394182225691399, 0.298642391502719]
1 10.113 [-0.1600999999999999, 0.57098] [-0.06394182225691399, 0.298642391502719]
1 15.12 [-0.1600999999999999, 0.57098] [-0.06394182225691399, 0.298642391502719]
1 20.126 [-0.1600999999999999, 0.57098] [-0.06394182225691399, 0.298642391502719]
1 25.133 [-0.1600999999999999, 0.57098] [-0.06394182225691399, 0.298642391502719]
1 30.139 [-0.1600999999999999, 0.57098] [-0.06394182225691399, 0.298642391502719]
1 35.146 [-0.1600999999999999, 0.57098] [-0.06394182225691399, 0.298642391502719]
1 40.153 [-0.1600999999999999, 0.57098] [-0.06394182225691399, 0.298642391502719]
1 45.159 [-0.1600999999999999, 0.57098] [-0.06394182225691399, 0.298642391502719]
1 50.166 [-0.18796999999999997, 0.607275] [-0.06394182225691399, 0.298642391502719]
1 55.173 [-0.18796999999999997, 0.607275] [-0.06394182225691399, 0.298642391502719]
1 60.179 [-0.19215499999999996, 0.6379349999999999] [-0.06394182225691399, 0.298642391502719]
1 65.186 [-0.19215499999999996, 0.6379349999999999] [-0.06394182225691399, 0.298642391502719]
1 70.192 [-0.18371999999999997, 0.6435666666666666] [-0.06394182225691399, 0.298642391502719]
1 75.199 [-0.18090714285714288, 0.6498671428571429] [-0.06394182225691399, 0.298642391502719]
1 80.206 [-0.18112750000000002, 0.6498412500000001] [-0.06394182225691399, 0.298642391502719]
1 85.212 [-0.17892454545454542, 0.6505881818181819] [-0.06394182225691399, 0.298642391502719]
1 90.219 [-0.17713727272727273, 0.6518263636363635] [-0.06394182225691399, 0.298642391502719]
1 95.225 [-0.17723818181818182, 0.6519400000000001] [-0.06394182225691399, 0.298642391502719]
1 100.232 [-0.1767469230769231, 0.6435638461538461] [-0.06394182225691399, 0.298642391502719]
1 105.238 [-0.17698384615384616, 0.6432323076923077] [-0.06394182225691399, 0.298642391502719]
1 110.243 [-0.1769492307692308, 0.6424515384615385] [-0.06394182225691399, 0.298642391502719]
1 115.249 [-0.1769769230769231, 0.642289230769231] [-0.06394182225691399, 0.298642391502719]
1 120.255 [-0.1764423076923077, 0.6418600000000001] [-0.06394182225691399, 0.298642391502719]
1 125.261 [-0.17569923076923077, 0.63958] [-0.06394182225691399, 0.298642391502719]
1 130.267 [-0.1752876923076923, 0.63821] [-0.06394182225691399, 0.298642391502719]
1 135.274 [-0.17518461538461538, 0.6375661538461538] [-0.06394182225691399, 0.298642391502719]
1 140.281 [-0.17513384615384617, 0.6372130769230769] [-0.06394182225691399, 0.298642391502719]
1 145.287 [-0.17516000000000004, 0.6371523076923077] [-0.06394182225691399, 0.298642391502719]
1 150.294 [-0.1711946153846154, 0.6361484615384616] [-0.06394182225691399, 0.298642391502719]
1 155.3 [-0.17120461538461543, 0.6360415384615384] [-0.06394182225691399, 0.298642391502719]
1 160.307 [-0.17114846153846158, 0.6357084615384617] [-0.06394182225691399, 0.298642391502719]
1 165.313 [-0.17027538461538463, 0.6328276923076922] [-0.06394182225691399, 0.298642391502719]
1 170.319 [-0.17027538461538463, 0.6328276923076922] [-0.06394182225691399, 0.298642391502719]
1 175.326 [-0.1702261538461539, 0.6327392307692308] [-0.06394182225691399, 0.298642391502719]
1 180.332 [-0.17021230769230772, 0.6326992307692308] [-0.06394182225691399, 0.298642391502719]
1 185.339 [-0.17000692307692308, 0.6323076923076923] [-0.06394182225691399, 0.298642391502719]
1 190.344 [-0.1699938461538462, 0.6322907692307692] [-0.06394182225691399, 0.298642391502719]
1 195.35 [-0.16993846153846154, 0.6322015384615386] [-0.06394182225691399, 0.298642391502719]
1 200.357 [-0.16962461538461546, 0.6321046153846155] [-0.06394182225691399, 0.298642391502719]
1 205.364 [-0.16933230769230775, 0.6316546153846153] [-0.06394182225691399, 0.298642391502719]
1 210.37 [-0.16935846153846157, 0.631626923076923] [-0.06394182225691399, 0.298642391502719]
1 215.377 [-0.16936076923076923, 0.6316246153846153] [-0.06394182225691399, 0.298642391502719]
1 220.383 [-0.16936076923076923, 0.6316246153846153] [-0.06394182225691399, 0.298642391502719]
1 225.39 [-0.1693615384615385, 0.6316246153846153] [-0.06394182225691399, 0.298642391502719]
1 230.396 [-0.1693615384615385, 0.6316238461538461] [-0.06394182225691399, 0.298642391502719]
1 235.402 [-0.16835230769230775, 0.6310707692307692] [-0.06394182225691399, 0.298642391502719]
1 240.408 [-0.16731769230769233, 0.6292776923076923] [-0.06394182225691399, 0.298642391502719]
1 245.414 [-0.16720384615384618, 0.6291130769230769] [-0.06394182225691399, 0.298642391502719]
1 250.421 [-0.16699923076923076, 0.628476923076923] [-0.06394182225691399, 0.298642391502719]
1 255.427 [-0.16599153846153847, 0.62768] [-0.06394182225691399, 0.298642391502719]
