ID TIME pos
10 0.096 [0, 0] [-0.06394182225691399, 0.298642391502719]
10 5.11 [0, 0] [-0.06394182225691399, 0.298642391502719]
10 10.117 [0, 0] [-0.06394182225691399, 0.298642391502719]
10 15.121 [-0.1770400000000001, 0.6950799999999999] [-0.06394182225691399, 0.298642391502719]
10 20.13 [-0.1770400000000001, 0.6950799999999999] [-0.06394182225691399, 0.298642391502719]
10 25.133 [-0.1770400000000001, 0.6950799999999999] [-0.06394182225691399, 0.298642391502719]
10 30.139 [-0.1770400000000001, 0.6950799999999999] [-0.06394182225691399, 0.298642391502719]
10 35.151 [-0.1770400000000001, 0.6950799999999999] [-0.06394182225691399, 0.298642391502719]
10 40.154 [-0.172755, 0.6636899999999999] [-0.06394182225691399, 0.298642391502719]
10 45.159 [-0.172755, 0.6636899999999999] [-0.06394182225691399, 0.298642391502719]
10 50.169 [-0.18711666666666668, 0.6569833333333333] [-0.06394182225691399, 0.298642391502719]
10 55.173 [-0.18711666666666668, 0.6569833333333333] [-0.06394182225691399, 0.298642391502719]
10 60.179 [-0.18711666666666668, 0.6569833333333333] [-0.06394182225691399, 0.298642391502719]
10 65.185 [-0.18711666666666668, 0.6569833333333333] [-0.06394182225691399, 0.298642391502719]
10 70.196 [-0.18711666666666668, 0.6569833333333333] [-0.06394182225691399, 0.298642391502719]
10 75.199 [-0.18711666666666668, 0.6569833333333333] [-0.06394182225691399, 0.298642391502719]
10 80.209 [-0.18711666666666668, 0.6569833333333333] [-0.06394182225691399, 0.298642391502719]
10 85.214 [-0.17678000000000002, 0.6546175] [-0.06394182225691399, 0.298642391502719]
10 90.22 [-0.17695222222222223, 0.6546777777777778] [-0.06394182225691399, 0.298642391502719]
10 95.226 [-0.17763309783442982, 0.5979610189184225] [-0.06394182225691399, 0.298642391502719]
10 100.231 [-0.17706917984948164, 0.598399108107657] [-0.06394182225691399, 0.298642391502719]
10 105.242 [-0.17706917984948164, 0.598399108107657] [-0.06394182225691399, 0.298642391502719]
10 110.338 [-0.17706917984948164, 0.598399108107657] [-0.06394182225691399, 0.298642391502719]
10 115.353 [-0.17706917984948164, 0.598399108107657] [-0.06394182225691399, 0.298642391502719]
10 120.357 [-0.17706917984948164, 0.598399108107657] [-0.06394182225691399, 0.298642391502719]
10 125.364 [-0.17706917984948164, 0.598399108107657] [-0.06394182225691399, 0.298642391502719]
10 130.368 [-0.17706917984948164, 0.598399108107657] [-0.06394182225691399, 0.298642391502719]
10 135.374 [-0.17706917984948164, 0.598399108107657] [-0.06394182225691399, 0.298642391502719]
10 140.379 [-0.17706917984948164, 0.598399108107657] [-0.06394182225691399, 0.298642391502719]
10 145.388 [-0.17706917984948164, 0.598399108107657] [-0.06394182225691399, 0.298642391502719]
10 150.393 [-0.17706917984948164, 0.598399108107657] [-0.06394182225691399, 0.298642391502719]
10 155.398 [-0.17706917984948164, 0.598399108107657] [-0.06394182225691399, 0.298642391502719]
10 160.406 [-0.17706917984948164, 0.598399108107657] [-0.06394182225691399, 0.298642391502719]
10 165.411 [-0.17706917984948164, 0.598399108107657] [-0.06394182225691399, 0.298642391502719]
10 170.418 [-0.17706917984948164, 0.598399108107657] [-0.06394182225691399, 0.298642391502719]
10 175.431 [-0.17254372530402712, 0.5957191081076568] [-0.06394182225691399, 0.298642391502719]
10 180.432 [-0.17254372530402712, 0.5957181990167478] [-0.06394182225691399, 0.298642391502719]
10 185.442 [-0.17254372530402712, 0.5957181990167478] [-0.06394182225691399, 0.298642391502719]
10 190.549 [-0.17108099803129984, 0.5918645626531115] [-0.06394182225691399, 0.298642391502719]
10 195.55 [-0.17092463439493621, 0.5914927444712933] [-0.06394182225691399, 0.298642391502719]
10 200.556 [-0.17092463439493621, 0.5914927444712933] [-0.06394182225691399, 0.298642391502719]
10 205.569 [-0.17092463439493621, 0.5914927444712933] [-0.06394182225691399, 0.298642391502719]
10 210.57 [-0.17092463439493621, 0.5914927444712933] [-0.06394182225691399, 0.298642391502719]
10 215.578 [-0.17092463439493621, 0.5914927444712933] [-0.06394182225691399, 0.298642391502719]
10 220.585 [-0.17092463439493621, 0.5914927444712933] [-0.06394182225691399, 0.298642391502719]
10 225.589 [-0.17092463439493621, 0.5914927444712933] [-0.06394182225691399, 0.298642391502719]
10 230.596 [-0.17042091486202485, 0.5953383490986855] [-0.06394182225691399, 0.298642391502719]
10 235.605 [-0.17042174819535819, 0.5953358490986856] [-0.06394182225691399, 0.298642391502719]
10 240.609 [-0.17042174819535819, 0.5953358490986856] [-0.06394182225691399, 0.298642391502719]
10 245.618 [-0.17042174819535819, 0.5953358490986856] [-0.06394182225691399, 0.298642391502719]
10 250.724 [-0.16672084448802293, 0.596333860706479] [-0.06394182225691399, 0.298642391502719]
10 255.729 [-0.1648200752572537, 0.5931530914757097] [-0.06394182225691399, 0.298642391502719]
10 260.739 [-0.16481392141109985, 0.5931461683987865] [-0.06394182225691399, 0.298642391502719]
10 265.741 [-0.16481392141109985, 0.5931461683987865] [-0.06394182225691399, 0.298642391502719]
10 270.751 [-0.16481392141109985, 0.5931461683987865] [-0.06394182225691399, 0.298642391502719]
10 275.757 [-0.16481392141109985, 0.5931461683987865] [-0.06394182225691399, 0.298642391502719]
10 280.759 [-0.16472853679571525, 0.5929638607064789] [-0.06394182225691399, 0.298642391502719]
10 285.768 [-0.16432392141109986, 0.5927261683987867] [-0.06394182225691399, 0.298642391502719]
10 290.773 [-0.16432392141109986, 0.5927253991680174] [-0.06394182225691399, 0.298642391502719]
10 295.773 [-0.16432392141109986, 0.5927253991680174] [-0.06394182225691399, 0.298642391502719]
10 300.783 [-0.16230315218033065, 0.5904992453218636] [-0.06394182225691399, 0.298642391502719]
10 305.796 [-0.16201699833417676, 0.5899430914757098] [-0.06394182225691399, 0.298642391502719]
10 310.802 [-0.15955392141109986, 0.5838415530141712] [-0.06394182225691399, 0.298642391502719]
10 315.81 [-0.15953622910340753, 0.5837969376295559] [-0.06394182225691399, 0.298642391502719]
10 320.812 [-0.1595200752572537, 0.5837092453218635] [-0.06394182225691399, 0.298642391502719]
10 325.818 [-0.15951853679571523, 0.583700783783402] [-0.06394182225691399, 0.298642391502719]
10 330.827 [-0.15951853679571523, 0.583700783783402] [-0.06394182225691399, 0.298642391502719]
10 335.831 [-0.159517767564946, 0.5836992453218635] [-0.06394182225691399, 0.298642391502719]
10 340.84 [-0.159517767564946, 0.5836992453218635] [-0.06394182225691399, 0.298642391502719]
10 345.843 [-0.159517767564946, 0.5836992453218635] [-0.06394182225691399, 0.298642391502719]
10 350.849 [-0.159517767564946, 0.5836992453218635] [-0.06394182225691399, 0.298642391502719]
10 355.853 [-0.15880161371879217, 0.5815607837834018] [-0.06394182225691399, 0.298642391502719]
10 360.865 [-0.15889721273887844, 0.5810814420845876] [-0.06394182225691399, 0.298642391502719]
10 365.869 [-0.1588429270245927, 0.5807142992274447] [-0.06394182225691399, 0.298642391502719]
10 370.877 [-0.15847935559602128, 0.580155013513159] [-0.06394182225691399, 0.298642391502719]
10 375.884 [-0.15847721273887844, 0.5801514420845875] [-0.06394182225691399, 0.298642391502719]
10 380.889 [-0.15826649845316412, 0.5798435849417303] [-0.06394182225691399, 0.298642391502719]
10 385.894 [-0.15821649845316416, 0.5797664420845876] [-0.06394182225691399, 0.298642391502719]
