ID TIME pos
12 0.094 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 5.105 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 10.117 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 15.118 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 20.123 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 25.13 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 30.144 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 35.144 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 40.148 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 45.158 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 50.172 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 55.273 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 60.281 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 65.283 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 70.291 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 75.297 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 80.304 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 85.314 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 90.321 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 95.328 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 100.334 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 105.341 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 110.442 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 115.45 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 120.458 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 125.461 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 130.471 [0, 0] [-0.02561075381089324, -0.37442629993105103]
12 135.483 [-0.020540000000000003, -0.37403999999999993] [-0.02561075381089324, -0.37442629993105103]
12 140.483 [-0.01854, -0.37416000000000005] [-0.02561075381089324, -0.37442629993105103]
12 145.49 [-0.13769999999999993, -0.412405] [-0.02561075381089324, -0.37442629993105103]
12 150.494 [-0.08679656454887621, -0.40794365557637896] [-0.02561075381089324, -0.37442629993105103]
12 155.502 [-0.07950227883459052, -0.4042307984335218] [-0.02561075381089324, -0.37442629993105103]
12 160.509 [-0.07925513597744763, -0.40393079843352186] [-0.02561075381089324, -0.37442629993105103]
12 165.52 [-0.07837513597744764, -0.40365508414780754] [-0.02561075381089324, -0.37442629993105103]
12 170.523 [-0.07859370740601908, -0.40338508414780755] [-0.02561075381089324, -0.37442629993105103]
12 175.527 [-0.07898513597744763, -0.4037679412906647] [-0.02561075381089324, -0.37442629993105103]
12 180.536 [-0.0820582439802667, -0.4035056986293316] [-0.02561075381089324, -0.37442629993105103]
12 185.543 [-0.09203781380383033, -0.4050241444576957] [-0.02561075381089324, -0.37442629993105103]
12 190.549 [-0.09328235925837579, -0.40494232627587756] [-0.02561075381089324, -0.37442629993105103]
12 195.557 [-0.09006235925837579, -0.4050805080940593] [-0.02561075381089324, -0.37442629993105103]
12 200.558 [-0.08647966265351113, -0.4059329657528877] [-0.02561075381089324, -0.37442629993105103]
12 205.574 [-0.0850738293201778, -0.40618463241955444] [-0.02561075381089324, -0.37442629993105103]
12 210.578 [-0.08717966265351114, -0.4050004657528877] [-0.02561075381089324, -0.37442629993105103]
12 215.581 [-0.08701382932017782, -0.4051821324195544] [-0.02561075381089324, -0.37442629993105103]
12 220.589 [-0.08696966265351115, -0.40488213241955434] [-0.02561075381089324, -0.37442629993105103]
12 225.6 [-0.08813716265351117, -0.4049187990862209] [-0.02561075381089324, -0.37442629993105103]
12 230.602 [-0.08812966265351117, -0.4049296324195543] [-0.02561075381089324, -0.37442629993105103]
12 235.61 [-0.08806132932017784, -0.4049304657528876] [-0.02561075381089324, -0.37442629993105103]
12 240.618 [-0.08806466265351116, -0.40493213241955434] [-0.02561075381089324, -0.37442629993105103]
12 245.718 [-0.086712765526318, -0.4038535068488194] [-0.02561075381089324, -0.37442629993105103]
12 250.722 [-0.08690584244939493, -0.40426504531035784] [-0.02561075381089324, -0.37442629993105103]
12 255.726 [-0.08690584244939493, -0.4042696606949732] [-0.02561075381089324, -0.37442629993105103]
12 260.737 [-0.08530968860324109, -0.4038619683872809] [-0.02561075381089324, -0.37442629993105103]
12 265.743 [-0.08529815014170262, -0.40385966069497325] [-0.02561075381089324, -0.37442629993105103]
12 270.752 [-0.08529815014170262, -0.40385966069497325] [-0.02561075381089324, -0.37442629993105103]
12 275.762 [-0.08535045783401031, -0.403851968387281] [-0.02561075381089324, -0.37442629993105103]
12 280.763 [-0.08535430398785647, -0.4038427376180502] [-0.02561075381089324, -0.37442629993105103]
12 285.774 [-0.08535430398785647, -0.4038427376180502] [-0.02561075381089324, -0.37442629993105103]
12 290.775 [-0.08539738091093341, -0.40386504531035783] [-0.02561075381089324, -0.37442629993105103]
12 295.781 [-0.0854173809109334, -0.4038911991565117] [-0.02561075381089324, -0.37442629993105103]
12 300.783 [-0.0854173809109334, -0.4038911991565117] [-0.02561075381089324, -0.37442629993105103]
12 305.8 [-0.0854173809109334, -0.4038911991565117] [-0.02561075381089324, -0.37442629993105103]
12 310.801 [-0.0854173809109334, -0.4038911991565117] [-0.02561075381089324, -0.37442629993105103]
12 315.811 [-0.0854173809109334, -0.4038911991565117] [-0.02561075381089324, -0.37442629993105103]
12 320.815 [-0.08547661168016418, -0.4044935068488194] [-0.02561075381089324, -0.37442629993105103]
12 325.824 [-0.08547661168016418, -0.4044935068488194] [-0.02561075381089324, -0.37442629993105103]
12 330.826 [-0.08547661168016418, -0.4044935068488194] [-0.02561075381089324, -0.37442629993105103]
12 335.834 [-0.08547661168016418, -0.4044935068488194] [-0.02561075381089324, -0.37442629993105103]
12 340.847 [-0.08547661168016418, -0.4044935068488194] [-0.02561075381089324, -0.37442629993105103]
12 345.848 [-0.08514507321862572, -0.4050111991565117] [-0.02561075381089324, -0.37442629993105103]
12 350.859 [-0.08514507321862572, -0.4050111991565117] [-0.02561075381089324, -0.37442629993105103]
12 355.861 [-0.08441584244939494, -0.404711968387281] [-0.02561075381089324, -0.37442629993105103]
12 360.874 [-0.08494430398785649, -0.40511196838728103] [-0.02561075381089324, -0.37442629993105103]
12 365.883 [-0.0849419962955488, -0.405118891464204] [-0.02561075381089324, -0.37442629993105103]
12 370.889 [-0.0856461394172953, -0.40586397064533236] [-0.02561075381089324, -0.37442629993105103]
12 375.892 [-0.0856461394172953, -0.40586397064533236] [-0.02561075381089324, -0.37442629993105103]
12 380.898 [-0.08597328227443816, -0.4058439706453324] [-0.02561075381089324, -0.37442629993105103]
12 385.9 [-0.08597328227443816, -0.4058439706453324] [-0.02561075381089324, -0.37442629993105103]
12 390.905 [-0.08532899656015246, -0.4061318277881895] [-0.02561075381089324, -0.37442629993105103]
12 395.907 [-0.085740425131581, -0.4063932563596181] [-0.02561075381089324, -0.37442629993105103]
12 400.924 [-0.08575399656015245, -0.40640254207390386] [-0.02561075381089324, -0.37442629993105103]
12 405.928 [-0.08575471084586672, -0.40640254207390386] [-0.02561075381089324, -0.37442629993105103]
12 410.935 [-0.08575042513158102, -0.40643539921676103] [-0.02561075381089324, -0.37442629993105103]
12 415.941 [-0.08575042513158102, -0.40643611350247527] [-0.02561075381089324, -0.37442629993105103]
12 420.957 [-0.08575042513158102, -0.4064368277881895] [-0.02561075381089324, -0.37442629993105103]
12 425.957 [-0.08574971084586672, -0.4064396849310467] [-0.02561075381089324, -0.37442629993105103]
12 430.964 [-0.08574971084586672, -0.40644325635961814] [-0.02561075381089324, -0.37442629993105103]
12 435.973 [-0.08574971084586672, -0.40644325635961814] [-0.02561075381089324, -0.37442629993105103]
12 440.98 [-0.08570685370300958, -0.40644039921676095] [-0.02561075381089324, -0.37442629993105103]
12 445.985 [-0.0838361394172953, -0.4098675420739038] [-0.02561075381089324, -0.37442629993105103]
12 450.992 [-0.083810425131581, -0.4098796849310467] [-0.02561075381089324, -0.37442629993105103]
12 455.996 [-0.08372899656015244, -0.4099603992167609] [-0.02561075381089324, -0.37442629993105103]
12 461.004 [-0.084115425131581, -0.4103589706453324] [-0.02561075381089324, -0.37442629993105103]
12 466.018 [-0.08403399656015244, -0.4102939706453324] [-0.02561075381089324, -0.37442629993105103]
12 471.019 [-0.08398828227443814, -0.41082111350247524] [-0.02561075381089324, -0.37442629993105103]
12 476.023 [-0.08513706345614228, -0.41072303926897685] [-0.02561075381089324, -0.37442629993105103]
12 481.034 [-0.08505573012280894, -0.41073037260231016] [-0.02561075381089324, -0.37442629993105103]
12 486.038 [-0.0848883967894756, -0.41126103926897684] [-0.02561075381089324, -0.37442629993105103]
12 491.047 [-0.08479373012280894, -0.41126637260231025] [-0.02561075381089324, -0.37442629993105103]
12 496.155 [-0.08444439678947559, -0.4112537059356435] [-0.02561075381089324, -0.37442629993105103]
12 501.158 [-0.0844423967894756, -0.4112537059356435] [-0.02561075381089324, -0.37442629993105103]
12 506.164 [-0.08406706345614225, -0.41200970593564357] [-0.02561075381089324, -0.37442629993105103]
12 511.17 [-0.08406639678947557, -0.41200970593564357] [-0.02561075381089324, -0.37442629993105103]
12 516.18 [-0.08406639678947557, -0.41200970593564357] [-0.02561075381089324, -0.37442629993105103]
12 521.28 [-0.0838397301228089, -0.4127130392689769] [-0.02561075381089324, -0.37442629993105103]
12 526.287 [-0.08382439678947558, -0.41275437260231024] [-0.02561075381089324, -0.37442629993105103]
12 531.298 [-0.0838397301228089, -0.41282970593564355] [-0.02561075381089324, -0.37442629993105103]
12 536.299 [-0.0838257301228089, -0.4129510392689768] [-0.02561075381089324, -0.37442629993105103]
12 541.306 [-0.08382439678947558, -0.4129637059356436] [-0.02561075381089324, -0.37442629993105103]
12 546.311 [-0.08382239678947558, -0.4129710392689769] [-0.02561075381089324, -0.37442629993105103]
12 551.322 [-0.08382239678947558, -0.4129710392689769] [-0.02561075381089324, -0.37442629993105103]
12 556.325 [-0.08381839678947559, -0.4129723726023101] [-0.02561075381089324, -0.37442629993105103]
