ID TIME TPS RAM CPU
0 0.358 3 7.0 24.7
0 0.783 2 7.0 24.7
0 0.806 43 7.0 24.7
0 0.885 13 7.0 24.7
0 0.962 13 7.0 24.7
0 1.057 10 7.0 24.7
0 1.155 10 7.0 24.7
0 1.256 10 7.0 24.7
0 1.351 11 7.0 24.7
0 1.459 9 7.0 24.7
0 1.552 11 7.0 24.7
0 1.653 10 7.0 24.7
0 1.753 10 7.0 24.7
0 1.853 10 7.0 24.7
0 1.953 10 7.0 24.7
0 2.082 8 7.0 24.7
0 2.162 12 7.0 24.7
0 2.262 10 7.0 24.7
0 2.36 10 7.0 24.7
0 2.459 10 7.0 24.7
0 2.563 10 7.0 24.7
0 2.674 9 7.0 24.7
0 2.762 11 7.0 24.7
0 2.853 11 7.0 24.7
0 2.954 10 7.0 24.7
0 3.057 10 7.0 24.7
0 3.163 10 7.0 24.7
0 3.276 9 7.0 24.7
0 3.363 11 7.0 24.7
0 3.462 10 7.0 24.7
0 3.562 10 7.0 24.7
0 3.663 10 7.0 24.7
0 3.776 9 7.0 24.7
0 3.861 12 7.0 24.7
0 3.963 10 7.0 24.7
0 4.063 10 7.0 24.7
0 4.165 10 7.0 24.7
0 4.262 10 7.0 24.7
0 4.376 9 7.0 24.7
0 4.462 12 7.0 24.7
0 4.563 10 7.0 24.7
0 4.662 10 7.0 24.7
0 4.765 10 7.0 24.7
0 4.876 9 7.0 24.7
0 4.958 12 7.0 24.7
0 5.063 10 7.0 24.7
0 5.162 10 7.0 24.7
0 5.265 10 7.0 24.7
0 5.359 11 7.0 24.7
0 5.476 9 7.0 24.7
0 5.557 12 7.0 24.7
0 5.662 10 7.0 24.7
0 5.926 4 7.0 24.7
0 5.951 41 7.0 24.7
0 5.969 54 7.0 24.7
0 6.068 10 7.0 24.7
0 6.163 11 7.0 24.7
0 6.262 10 7.0 24.7
0 6.365 10 7.0 24.7
0 6.463 10 7.0 24.7
0 6.577 9 7.0 24.7
0 6.662 12 7.0 24.7
0 6.762 10 7.0 24.7
0 6.863 10 7.0 24.7
0 6.965 10 7.0 24.7
0 7.068 10 7.0 24.7
0 7.172 10 7.0 24.7
0 7.252 12 7.0 24.7
0 7.363 9 7.0 24.7
0 7.465 10 7.0 24.7
0 7.563 10 7.0 24.7
0 7.675 9 7.0 24.7
0 7.763 11 7.0 24.7
0 7.861 10 7.0 24.7
0 7.962 10 7.0 24.7
0 8.066 10 7.0 24.7
0 8.164 10 7.0 24.7
0 8.273 9 7.0 24.7
0 8.363 11 7.0 24.7
0 8.462 10 7.0 24.7
0 8.564 10 7.0 24.7
0 8.663 10 7.0 24.7
0 8.764 10 7.0 24.7
0 8.872 9 7.0 24.7
0 8.963 11 7.0 24.7
0 9.062 10 7.0 24.7
0 9.167 10 7.0 24.7
0 9.266 10 7.0 24.7
0 9.365 10 7.0 24.7
0 9.468 10 7.0 24.7
0 9.563 11 7.0 24.7
0 9.664 10 7.0 24.7
0 9.77 9 7.0 24.7
0 9.862 11 7.0 24.7
0 9.968 9 7.0 24.7
0 10.063 11 4.4 24.2
0 10.164 10 4.4 24.2
0 10.261 10 4.4 24.2
0 10.37 9 4.4 24.2
0 10.471 10 4.4 24.2
0 10.562 11 4.4 24.2
0 10.663 10 4.4 24.2
0 10.764 10 4.4 24.2
0 11.041 4 4.4 24.2
0 11.067 39 4.4 24.2
0 11.171 10 4.4 24.2
0 11.266 11 4.4 24.2
0 11.361 11 4.4 24.2
0 11.469 9 4.4 24.2
0 11.571 10 4.4 24.2
0 11.664 11 4.4 24.2
0 11.762 10 4.4 24.2
0 11.862 10 4.4 24.2
0 11.97 9 4.4 24.2
0 12.063 11 4.4 24.2
0 12.17 9 4.4 24.2
0 12.253 12 4.4 24.2
0 12.363 9 4.4 24.2
0 12.462 10 4.4 24.2
0 12.57 9 4.4 24.2
0 12.661 11 4.4 24.2
0 12.77 9 4.4 24.2
0 12.861 11 4.4 24.2
0 12.962 10 4.4 24.2
