ID TIME TPS RAM CPU
0 0.021 48 6.8 18.4
0 0.107 12 6.8 18.4
0 0.207 10 6.8 18.4
0 0.306 10 6.8 18.4
0 0.406 10 6.8 18.4
0 0.518 9 6.8 18.4
0 0.61 11 6.8 18.4
0 0.709 10 6.8 18.4
0 0.805 10 6.8 18.4
0 0.91 10 6.8 18.4
0 1.005 10 6.8 18.4
0 1.115 9 6.8 18.4
0 1.298 5 6.8 18.4
0 1.308 108 6.8 18.4
0 1.408 10 6.8 18.4
0 1.513 10 6.8 18.4
0 1.631 8 6.8 18.4
0 1.712 12 6.8 18.4
0 1.812 10 6.8 18.4
0 1.911 10 6.8 18.4
0 2.012 10 6.8 18.4
0 2.113 10 6.8 18.4
0 2.226 9 6.8 18.4
0 2.313 11 6.8 18.4
0 2.414 10 6.8 18.4
0 2.514 10 6.8 18.4
0 2.617 10 6.8 18.4
0 2.727 9 6.8 18.4
0 2.814 12 6.8 18.4
0 2.915 10 6.8 18.4
0 3.015 10 6.8 18.4
0 3.115 10 6.8 18.4
0 3.233 9 6.8 18.4
0 3.376 7 6.8 18.4
0 3.416 25 6.8 18.4
0 3.515 10 6.8 18.4
0 3.619 10 6.8 18.4
0 3.715 10 6.8 18.4
0 3.832 9 6.8 18.4
0 3.918 12 6.8 18.4
0 4.016 10 6.8 18.4
0 4.119 10 6.8 18.4
0 4.218 10 6.8 18.4
0 4.433 5 6.8 18.4
0 4.445 89 6.8 18.4
0 4.544 10 6.8 18.4
0 4.648 10 6.8 18.4
0 4.744 10 6.8 18.4
0 4.847 10 6.8 18.4
0 4.954 9 6.8 18.4
0 5.488 2 6.8 18.4
0 5.571 12 6.8 18.4
0 5.601 33 6.8 18.4
0 5.701 10 6.8 18.4
0 5.802 10 6.8 18.4
0 5.904 10 6.8 18.4
0 6.01 9 6.8 18.4
0 6.111 10 6.8 18.4
0 6.2 11 6.8 18.4
0 6.3 10 6.8 18.4
0 6.402 10 6.8 18.4
0 6.568 6 6.8 18.4
0 6.612 23 6.8 18.4
0 6.705 11 6.8 18.4
0 6.804 10 6.8 18.4
0 6.904 10 6.8 18.4
0 7.004 10 6.8 18.4
0 7.116 9 6.8 18.4
0 7.206 11 6.8 18.4
0 7.304 10 6.8 18.4
0 7.463 6 6.8 18.4
0 7.566 10 6.8 18.4
0 7.68 9 6.8 18.4
0 7.705 40 6.8 18.4
0 7.806 10 6.8 18.4
0 7.906 10 6.8 18.4
0 8.007 10 6.8 18.4
0 8.114 9 6.8 18.4
0 8.213 10 6.8 18.4
0 8.307 11 6.8 18.4
0 8.406 10 6.8 18.4
0 8.508 10 6.8 18.4
0 8.667 6 6.8 18.4
0 8.718 19 6.8 18.4
0 8.81 11 6.8 18.4
0 8.908 10 6.8 18.4
0 9.008 10 6.8 18.4
0 9.11 10 6.8 18.4
0 9.22 9 6.8 18.4
0 9.308 11 6.8 18.4
0 9.584 4 6.8 18.4
0 9.601 59 6.8 18.4
0 9.769 6 6.8 18.4
0 9.804 28 6.8 18.4
0 9.9 10 6.8 18.4
0 9.999 10 6.8 18.4
0 10.219 5 3.5 17.8
0 10.246 37 3.5 17.8
0 10.402 6 3.5 17.8
0 10.45 21 3.5 17.8
0 10.571 8 3.5 17.8
0 10.705 7 3.5 17.8
0 10.752 21 3.5 17.8
0 10.859 9 3.5 17.8
0 10.953 11 3.5 17.8
0 11.05 10 3.5 17.8
0 11.149 10 3.5 17.8
0 11.251 10 3.5 17.8
0 11.36 9 3.5 17.8
0 11.507 7 3.5 17.8
0 11.611 10 3.5 17.8
0 11.65 26 3.5 17.8
0 11.799 7 3.5 17.8
0 11.857 17 3.5 17.8
0 11.952 11 3.5 17.8
0 12.055 10 3.5 17.8
0 12.153 10 3.5 17.8
0 12.252 10 3.5 17.8
0 12.358 9 3.5 17.8
0 12.461 10 3.5 17.8
0 12.558 10 3.5 17.8
0 12.716 6 3.5 17.8
0 12.753 27 3.5 17.8
0 12.854 10 3.5 17.8
0 12.958 10 3.5 17.8
0 13.056 10 3.5 17.8
0 13.154 10 3.5 17.8
