ID TIME pos
14 0.093 [0, 0] [0.4612953267791399, 0.48784784885369537]
14 5.105 [0, 0] [0.4612953267791399, 0.48784784885369537]
14 10.118 [0, 0] [0.4612953267791399, 0.48784784885369537]
14 15.216 [0, 0] [0.4612953267791399, 0.48784784885369537]
14 20.228 [0, 0] [0.4612953267791399, 0.48784784885369537]
14 25.232 [0, 0] [0.4612953267791399, 0.48784784885369537]
14 30.235 [0, 0] [0.4612953267791399, 0.48784784885369537]
14 35.244 [0, 0] [0.4612953267791399, 0.48784784885369537]
14 40.251 [0, 0] [0.4612953267791399, 0.48784784885369537]
14 45.357 [0.4971399999999999, 0.5512100000000002] [0.4612953267791399, 0.48784784885369537]
14 50.367 [0.49749, 0.5521099999999999] [0.4612953267791399, 0.48784784885369537]
14 55.37 [0.4365500000000002, 0.5333300000000001] [0.4612953267791399, 0.48784784885369537]
14 60.383 [0.5342933333333333, 0.45598666666666654] [0.4612953267791399, 0.48784784885369537]
14 65.388 [0.5947559883408001, 0.3994743667885819] [0.4612953267791399, 0.48784784885369537]
14 70.394 [0.5983559883408002, 0.3958060334552486] [0.4612953267791399, 0.48784784885369537]
14 75.401 [0.5982209883408002, 0.39589103345524856] [0.4612953267791399, 0.48784784885369537]
14 80.404 [0.5982193216741335, 0.39589103345524856] [0.4612953267791399, 0.48784784885369537]
14 85.408 [0.5982193216741335, 0.39589103345524856] [0.4612953267791399, 0.48784784885369537]
14 90.417 [0.5982193216741335, 0.39589103345524856] [0.4612953267791399, 0.48784784885369537]
14 95.43 [0.5982193216741335, 0.39589103345524856] [0.4612953267791399, 0.48784784885369537]
14 100.434 [0.5982193216741335, 0.39589103345524856] [0.4612953267791399, 0.48784784885369537]
14 105.44 [0.6011993216741335, 0.3922377001219152] [0.4612953267791399, 0.48784784885369537]
14 110.446 [0.6014293216741334, 0.3921110334552485] [0.4612953267791399, 0.48784784885369537]
14 115.454 [0.6011926550074668, 0.3927427001219152] [0.4612953267791399, 0.48784784885369537]
14 120.459 [0.6012808471492573, 0.39266374296164164] [0.4612953267791399, 0.48784784885369537]
14 125.459 [0.59418159300448, 0.39742062007314916] [0.4612953267791399, 0.48784784885369537]
14 130.469 [0.5945875930044802, 0.3971746200731491] [0.4612953267791399, 0.48784784885369537]
14 135.483 [0.5950615930044801, 0.3959036200731491] [0.4612953267791399, 0.48784784885369537]
14 140.581 [0.596951448185891, 0.399152381884681] [0.4612953267791399, 0.48784784885369537]
14 145.591 [0.5963232663677093, 0.39915329097559016] [0.4612953267791399, 0.48784784885369537]
14 150.594 [0.5936189950032, 0.40015615719510655] [0.4612953267791399, 0.48784784885369537]
14 155.608 [0.5928968521460573, 0.4006968714808208] [0.4612953267791399, 0.48784784885369537]
14 160.711 [0.5929232807174858, 0.400704728623678] [0.4612953267791399, 0.48784784885369537]
14 165.719 [0.5929232807174858, 0.400704728623678] [0.4612953267791399, 0.48784784885369537]
14 170.827 [0.5929232807174858, 0.400704728623678] [0.4612953267791399, 0.48784784885369537]
14 175.832 [0.5929232807174858, 0.400704728623678] [0.4612953267791399, 0.48784784885369537]
14 180.834 [0.5929232807174858, 0.400704728623678] [0.4612953267791399, 0.48784784885369537]
14 185.846 [0.5929232807174858, 0.400704728623678] [0.4612953267791399, 0.48784784885369537]
14 190.847 [0.5929232807174858, 0.400704728623678] [0.4612953267791399, 0.48784784885369537]
14 195.852 [0.5929232807174858, 0.400704728623678] [0.4612953267791399, 0.48784784885369537]
14 200.855 [0.5929232807174858, 0.400704728623678] [0.4612953267791399, 0.48784784885369537]
14 205.87 [0.5928047092889145, 0.40079615719510653] [0.4612953267791399, 0.48784784885369537]
14 210.878 [0.5928047092889145, 0.40079615719510653] [0.4612953267791399, 0.48784784885369537]
14 215.888 [0.5928047092889145, 0.40079615719510653] [0.4612953267791399, 0.48784784885369537]
14 220.983 [0.5917904235746286, 0.4016368714808208] [0.4612953267791399, 0.48784784885369537]
14 225.995 [0.5917904235746286, 0.4016368714808208] [0.4612953267791399, 0.48784784885369537]
14 230.999 [0.5917625664317716, 0.4016175857665351] [0.4612953267791399, 0.48784784885369537]
14 236.004 [0.5889968521460572, 0.4024668714808208] [0.4612953267791399, 0.48784784885369537]
14 241.01 [0.5889747092889144, 0.40247758576653514] [0.4612953267791399, 0.48784784885369537]
14 246.021 [0.5889747092889144, 0.40247758576653514] [0.4612953267791399, 0.48784784885369537]
14 251.027 [0.5889747092889144, 0.40247758576653514] [0.4612953267791399, 0.48784784885369537]
14 256.035 [0.5889747092889144, 0.40247758576653514] [0.4612953267791399, 0.48784784885369537]
14 261.041 [0.5889747092889144, 0.40247758576653514] [0.4612953267791399, 0.48784784885369537]
14 266.145 [0.5889747092889144, 0.40247758576653514] [0.4612953267791399, 0.48784784885369537]
14 271.148 [0.5889747092889144, 0.40247758576653514] [0.4612953267791399, 0.48784784885369537]
14 276.158 [0.5889747092889144, 0.40247758576653514] [0.4612953267791399, 0.48784784885369537]
14 281.169 [0.5889747092889144, 0.40247758576653514] [0.4612953267791399, 0.48784784885369537]
14 286.17 [0.5885354235746287, 0.40269615719510654] [0.4612953267791399, 0.48784784885369537]
14 291.276 [0.5850511378603429, 0.40380830005224944] [0.4612953267791399, 0.48784784885369537]
14 296.277 [0.5801961378603429, 0.406579728623678] [0.4612953267791399, 0.48784784885369537]
