ID TIME pos
1 1.201 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
1 6.209 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
1 11.215 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
1 16.222 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
1 21.229 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
1 26.235 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
1 31.341 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
1 36.347 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
1 41.354 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
1 46.361 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
1 51.368 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
1 56.375 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
1 61.382 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
1 66.389 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
1 71.495 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
1 76.499 [0, 0] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
1 81.507 [-0.38496749999999996, -0.5850025000000001] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [-0.3846400000000001, -0.58443], [0, 0], [0, 0], [0, 0], [-0.3850499999999999, -0.5852200000000001], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.38513, -0.58497], [-0.3850499999999999, -0.5853900000000001], [0, 0]]
1 86.513 [-0.38503999999999994, -0.5850820000000001] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [-0.3846400000000001, -0.58443], [0, 0], [0, 0], [0, 0], [-0.38513, -0.58534], [0, 0], [0, 0], [-0.3852199999999999, -0.58525], [0, 0], [0, 0], [0, 0], [-0.38515999999999995, -0.585], [-0.3850499999999999, -0.5853900000000001], [0, 0]]
1 91.519 [-0.3851477638108457, -0.5848954974390208] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [-0.3846400000000001, -0.58443], [0, 0], [0, 0], [0, 0], [-0.38513, -0.58534], [0, 0], [-0.38538000000000006, -0.58527], [-0.38549999999999995, -0.5840700000000001], [0, 0], [0, 0], [0, 0], [-0.38515999999999995, -0.585], [-0.3850499999999999, -0.5853900000000001], [0, 0]]
1 96.526 [-0.3851797136766711, -0.584927110459775] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [-0.3846400000000001, -0.58443], [0, 0], [0, 0], [0, 0], [-0.38513, -0.58534], [0, 0], [-0.38537, -0.58534], [-0.38549999999999995, -0.5840700000000001], [0, 0], [0, 0], [0, 0], [-0.38515999999999995, -0.585], [-0.38528000000000007, -0.58538], [0, 0]]
1 101.532 [-0.3870746874885872, -0.5828095247572728] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [-0.3846400000000001, -0.58443], [0, 0], [0, 0], [0, 0], [-0.38513, -0.58534], [0, 0], [-0.39008, -0.57975], [-0.38713, -0.5829599999999999], [-0.38854999999999995, -0.5810500000000001], [0, 0], [0, 0], [-0.38515999999999995, -0.585], [-0.38752999999999993, -0.5826899999999999], [0, 0]]
1 106.538 [-0.38613323225975005, -0.5839247967384265] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [-0.3846400000000001, -0.58443], [0, 0], [0, 0], [0, 0], [-0.38513, -0.58534], [0, 0], [-0.38985000000000003, -0.58002], [-0.3861300000000001, -0.5841400000000001], [-0.38639, -0.5835999999999999], [0, 0], [0, 0], [-0.38515999999999995, -0.585], [-0.38561, -0.58497], [0, 0]]
1 111.641 [-0.3886284554213025, -0.5803771700134245] [-0.48349351506034294, -0.4509051872567456] [[0, 0], [-0.3846400000000001, -0.58443], [0, 0], [0, 0], [0, 0], [-0.38513, -0.58534], [-0.3956299999999999, -0.57063], [-0.39437999999999995, -0.5734300000000001], [-0.38564, -0.58473], [-0.38921000000000006, -0.5795999999999999], [0, 0], [0, 0], [-0.38515999999999995, -0.585], [-0.38646, -0.58385], [0, 0]]
