ID TIME pos
11 0.096 [0, 0] [-0.20813220552153133, -0.06793708205002977]
11 5.105 [0.26912347072054166, 0.14583310596640242] [-0.20813220552153133, -0.06793708205002977]
11 10.108 [0.10210173536027078, 0.07358655298320116] [-0.20813220552153133, -0.06793708205002977]
11 15.117 [0.024011156906847225, 0.04186103532213411] [-0.20813220552153133, -0.06793708205002977]
11 20.124 [0.024011156906847225, 0.04186103532213411] [-0.20813220552153133, -0.06793708205002977]
11 25.132 [0.024011156906847225, 0.04186103532213411] [-0.20813220552153133, -0.06793708205002977]
11 30.14 [0.024011156906847225, 0.04186103532213411] [-0.20813220552153133, -0.06793708205002977]
11 35.144 [0.024011156906847225, 0.04186103532213411] [-0.20813220552153133, -0.06793708205002977]
11 40.151 [0.024011156906847225, 0.04186103532213411] [-0.20813220552153133, -0.06793708205002977]
11 45.165 [0.024011156906847225, 0.04186103532213411] [-0.20813220552153133, -0.06793708205002977]
11 50.262 [-0.01579330585589167, 0.028066621193280426] [-0.20813220552153133, -0.06793708205002977]
11 55.269 [-0.016047305855891647, 0.027950621193280466] [-0.20813220552153133, -0.06793708205002977]
11 60.281 [-0.016047305855891647, 0.027950621193280466] [-0.20813220552153133, -0.06793708205002977]
11 65.286 [-0.016047305855891647, 0.027950621193280466] [-0.20813220552153133, -0.06793708205002977]
11 70.29 [-0.016047305855891647, 0.027950621193280466] [-0.20813220552153133, -0.06793708205002977]
11 75.293 [-0.016047305855891647, 0.027950621193280466] [-0.20813220552153133, -0.06793708205002977]
11 80.305 [-0.016047305855891647, 0.027950621193280466] [-0.20813220552153133, -0.06793708205002977]
11 85.306 [-0.014927754879909716, 0.021255517661067074] [-0.20813220552153133, -0.06793708205002977]
11 90.313 [-0.014901088213243022, 0.021092184327733705] [-0.20813220552153133, -0.06793708205002977]
11 95.325 [-0.011534421546576357, 0.02488885099440034] [-0.20813220552153133, -0.06793708205002977]
11 100.334 [-0.008599421546576372, 0.029725517661067086] [-0.20813220552153133, -0.06793708205002977]
11 105.435 [-0.01552442154657637, 0.0356971843277338] [-0.20813220552153133, -0.06793708205002977]
11 110.445 [-0.016724421546576385, 0.03619385099440046] [-0.20813220552153133, -0.06793708205002977]
11 115.549 [-0.016724421546576385, 0.03619385099440046] [-0.20813220552153133, -0.06793708205002977]
11 120.553 [-0.016724421546576385, 0.03619385099440046] [-0.20813220552153133, -0.06793708205002977]
11 125.56 [-0.016724421546576385, 0.03619385099440046] [-0.20813220552153133, -0.06793708205002977]
11 130.567 [-0.016724421546576385, 0.03619385099440046] [-0.20813220552153133, -0.06793708205002977]
11 135.571 [-0.016724421546576385, 0.03619385099440046] [-0.20813220552153133, -0.06793708205002977]
11 140.58 [-0.016724421546576385, 0.03619385099440046] [-0.20813220552153133, -0.06793708205002977]
11 145.687 [-0.015411088213243032, 0.03670385099440047] [-0.20813220552153133, -0.06793708205002977]
11 150.691 [-0.015407754879909715, 0.0367205176610671] [-0.20813220552153133, -0.06793708205002977]
11 155.699 [-0.015407754879909715, 0.0367205176610671] [-0.20813220552153133, -0.06793708205002977]
11 160.705 [-0.015407754879909715, 0.0367205176610671] [-0.20813220552153133, -0.06793708205002977]
11 165.712 [-0.022600932754208332, 0.03795187228091464] [-0.20813220552153133, -0.06793708205002977]
11 170.724 [-0.022033789897065472, 0.037854729423771785] [-0.20813220552153133, -0.06793708205002977]
11 175.728 [-0.022033789897065472, 0.037854729423771785] [-0.20813220552153133, -0.06793708205002977]
11 180.732 [-0.022033789897065472, 0.037854729423771785] [-0.20813220552153133, -0.06793708205002977]
11 185.737 [-0.022089504182779742, 0.03763187228091464] [-0.20813220552153133, -0.06793708205002977]
11 190.751 [-0.027312066159932286, 0.03629913824580036] [-0.20813220552153133, -0.06793708205002977]
11 195.754 [-0.026997066159932276, 0.036392888245800364] [-0.20813220552153133, -0.06793708205002977]
11 200.759 [-0.026997066159932276, 0.036392888245800364] [-0.20813220552153133, -0.06793708205002977]
11 205.766 [-0.026997066159932276, 0.036392888245800364] [-0.20813220552153133, -0.06793708205002977]
11 210.778 [-0.026997066159932276, 0.036392888245800364] [-0.20813220552153133, -0.06793708205002977]
11 215.879 [-0.026997066159932276, 0.036392888245800364] [-0.20813220552153133, -0.06793708205002977]
11 220.892 [-0.026997066159932276, 0.036392888245800364] [-0.20813220552153133, -0.06793708205002977]
11 225.893 [-0.02724456615993226, 0.036177888245800344] [-0.20813220552153133, -0.06793708205002977]
11 230.899 [-0.02724456615993226, 0.036177888245800344] [-0.20813220552153133, -0.06793708205002977]
11 235.906 [-0.030778503253273123, 0.034842567329600324] [-0.20813220552153133, -0.06793708205002977]
11 240.916 [-0.030774058808828678, 0.03484367844071144] [-0.20813220552153133, -0.06793708205002977]
11 245.924 [-0.030774058808828678, 0.03484367844071144] [-0.20813220552153133, -0.06793708205002977]
11 250.925 [-0.030774058808828678, 0.03484367844071144] [-0.20813220552153133, -0.06793708205002977]
11 255.933 [-0.03057961436438424, 0.03502923399626698] [-0.20813220552153133, -0.06793708205002977]
11 260.941 [-0.03057961436438424, 0.03502923399626698] [-0.20813220552153133, -0.06793708205002977]
11 265.947 [-0.03057961436438424, 0.03502923399626698] [-0.20813220552153133, -0.06793708205002977]
11 270.952 [-0.036086652927945814, 0.033272310596640264] [-0.20813220552153133, -0.06793708205002977]
11 275.959 [-0.03867877538904165, 0.032877555087854775] [-0.20813220552153133, -0.06793708205002977]
11 280.966 [-0.04113887743995485, 0.03182525883053353] [-0.20813220552153133, -0.06793708205002977]
11 285.972 [-0.041168044106621525, 0.03181275883053353] [-0.20813220552153133, -0.06793708205002977]
11 290.979 [-0.041168044106621525, 0.03181275883053353] [-0.20813220552153133, -0.06793708205002977]
11 295.984 [-0.04117137743995486, 0.03181275883053353] [-0.20813220552153133, -0.06793708205002977]
11 300.992 [-0.04117137743995486, 0.03181275883053353] [-0.20813220552153133, -0.06793708205002977]
11 306.0 [-0.04117137743995486, 0.03181275883053353] [-0.20813220552153133, -0.06793708205002977]
11 311.008 [-0.040915544106621536, 0.03203192549720019] [-0.20813220552153133, -0.06793708205002977]
11 316.01 [-0.04122471077328819, 0.032023592163866875] [-0.20813220552153133, -0.06793708205002977]
11 321.011 [-0.04124221077328819, 0.0320219254972002] [-0.20813220552153133, -0.06793708205002977]
11 326.023 [-0.04124221077328819, 0.0320219254972002] [-0.20813220552153133, -0.06793708205002977]
11 331.032 [-0.04435054410662154, 0.033491092163866885] [-0.20813220552153133, -0.06793708205002977]
11 336.039 [-0.044941377439954876, 0.03338192549720017] [-0.20813220552153133, -0.06793708205002977]
11 341.046 [-0.04477971077328822, 0.03329442549720015] [-0.20813220552153133, -0.06793708205002977]
11 346.052 [-0.047081271483035265, 0.032171777382030906] [-0.20813220552153133, -0.06793708205002977]
11 351.057 [-0.04727665609841988, 0.03209870045895398] [-0.20813220552153133, -0.06793708205002977]
11 356.066 [-0.047334348406112184, 0.03207331584356933] [-0.20813220552153133, -0.06793708205002977]
11 361.072 [-0.04937975209138988, 0.031602364711885836] [-0.20813220552153133, -0.06793708205002977]
11 366.078 [-0.04969118066281846, 0.03150022185474301] [-0.20813220552153133, -0.06793708205002977]
11 371.088 [-0.04979760923424703, 0.030861650426171585] [-0.20813220552153133, -0.06793708205002977]
11 376.091 [-0.050761101951963906, 0.030308873731093477] [-0.20813220552153133, -0.06793708205002977]
11 381.098 [-0.05076243528529723, 0.030308207064426808] [-0.20813220552153133, -0.06793708205002977]
11 386.104 [-0.05076243528529723, 0.030308207064426808] [-0.20813220552153133, -0.06793708205002977]
11 391.11 [-0.05153510195196391, 0.03021420706442681] [-0.20813220552153133, -0.06793708205002977]
11 396.118 [-0.05157176861863057, 0.030180873731093467] [-0.20813220552153133, -0.06793708205002977]
11 401.123 [-0.05157176861863057, 0.030180873731093467] [-0.20813220552153133, -0.06793708205002977]
11 406.133 [-0.051955101951963914, 0.030025540397760155] [-0.20813220552153133, -0.06793708205002977]
11 411.139 [-0.05205043528529723, 0.03000087373109347] [-0.20813220552153133, -0.06793708205002977]
11 416.143 [-0.05232910195196389, 0.02991354039776016] [-0.20813220552153133, -0.06793708205002977]
11 421.15 [-0.05232910195196389, 0.02991354039776016] [-0.20813220552153133, -0.06793708205002977]
11 426.157 [-0.05232910195196389, 0.02991354039776016] [-0.20813220552153133, -0.06793708205002977]
11 431.165 [-0.05232910195196389, 0.02991354039776016] [-0.20813220552153133, -0.06793708205002977]
11 436.17 [-0.05232910195196389, 0.02991354039776016] [-0.20813220552153133, -0.06793708205002977]
11 441.177 [-0.05277243528529722, 0.029649540397760146] [-0.20813220552153133, -0.06793708205002977]
11 446.185 [-0.052821101951963885, 0.02959754039776016] [-0.20813220552153133, -0.06793708205002977]
