ID TIME pos
8 0.096 [0, 0] [-0.2504154552744804, 0.2554483443332354]
8 5.106 [0, 0] [-0.2504154552744804, 0.2554483443332354]
8 10.114 [0, 0] [-0.2504154552744804, 0.2554483443332354]
8 15.119 [0, 0] [-0.2504154552744804, 0.2554483443332354]
8 20.127 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
8 25.131 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
8 30.142 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
8 35.145 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
8 40.153 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
8 45.159 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
8 50.169 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
8 55.176 [0.005189999999999806, 0.3898999999999999] [-0.2504154552744804, 0.2554483443332354]
8 60.18 [0.0511299999999999, 0.4206399999999999] [-0.2504154552744804, 0.2554483443332354]
8 65.186 [0.0511299999999999, 0.4206399999999999] [-0.2504154552744804, 0.2554483443332354]
8 70.193 [0.0511299999999999, 0.4206399999999999] [-0.2504154552744804, 0.2554483443332354]
8 75.2 [0.0511299999999999, 0.4206399999999999] [-0.2504154552744804, 0.2554483443332354]
8 80.21 [0.0511299999999999, 0.4206399999999999] [-0.2504154552744804, 0.2554483443332354]
8 85.218 [0.0511299999999999, 0.4206399999999999] [-0.2504154552744804, 0.2554483443332354]
8 90.22 [0.0511299999999999, 0.4206399999999999] [-0.2504154552744804, 0.2554483443332354]
8 95.226 [0.0511299999999999, 0.4206399999999999] [-0.2504154552744804, 0.2554483443332354]
8 100.236 [0.0511299999999999, 0.4206399999999999] [-0.2504154552744804, 0.2554483443332354]
8 105.241 [0.0511299999999999, 0.4206399999999999] [-0.2504154552744804, 0.2554483443332354]
8 110.345 [0.0511299999999999, 0.4206399999999999] [-0.2504154552744804, 0.2554483443332354]
8 115.352 [0.011436666666666614, 0.42438666666666663] [-0.2504154552744804, 0.2554483443332354]
8 120.358 [0.011436666666666614, 0.42438666666666663] [-0.2504154552744804, 0.2554483443332354]
8 125.363 [0.011436666666666614, 0.42438666666666663] [-0.2504154552744804, 0.2554483443332354]
8 130.371 [0.011436666666666614, 0.42438666666666663] [-0.2504154552744804, 0.2554483443332354]
8 135.378 [0.011436666666666614, 0.42438666666666663] [-0.2504154552744804, 0.2554483443332354]
8 140.386 [0.011436666666666614, 0.42438666666666663] [-0.2504154552744804, 0.2554483443332354]
8 145.39 [0.011436666666666614, 0.42438666666666663] [-0.2504154552744804, 0.2554483443332354]
8 150.397 [0.011436666666666614, 0.42438666666666663] [-0.2504154552744804, 0.2554483443332354]
8 155.403 [0.0031224999999999725, 0.42245999999999995] [-0.2504154552744804, 0.2554483443332354]
8 160.411 [0.0031224999999999725, 0.42245999999999995] [-0.2504154552744804, 0.2554483443332354]
8 165.418 [0.0031224999999999725, 0.42245999999999995] [-0.2504154552744804, 0.2554483443332354]
8 170.423 [0.0031224999999999725, 0.42245999999999995] [-0.2504154552744804, 0.2554483443332354]
8 175.431 [0.0024166666666666594, 0.4191783333333334] [-0.2504154552744804, 0.2554483443332354]
8 180.434 [0.004848571428571409, 0.41737428571428575] [-0.2504154552744804, 0.2554483443332354]
8 185.44 [0.005504285714285707, 0.4173171428571429] [-0.2504154552744804, 0.2554483443332354]
8 190.447 [0.003346249999999995, 0.41607625000000004] [-0.2504154552744804, 0.2554483443332354]
8 195.46 [0.003049999999999997, 0.41626500000000005] [-0.2504154552744804, 0.2554483443332354]
8 200.462 [0.0025633333333333497, 0.4169166666666667] [-0.2504154552744804, 0.2554483443332354]
8 205.468 [0.0025633333333333497, 0.4169166666666667] [-0.2504154552744804, 0.2554483443332354]
8 210.469 [0.0023811111111111177, 0.41679444444444447] [-0.2504154552744804, 0.2554483443332354]
8 215.482 [0.0023811111111111177, 0.41679444444444447] [-0.2504154552744804, 0.2554483443332354]
8 220.491 [0.0023811111111111177, 0.41679444444444447] [-0.2504154552744804, 0.2554483443332354]
8 225.498 [-0.00023100000000000342, 0.41575000000000006] [-0.2504154552744804, 0.2554483443332354]
8 230.502 [-0.0011380000000000168, 0.414972] [-0.2504154552744804, 0.2554483443332354]
8 235.51 [-0.002750909090909107, 0.4144918181818182] [-0.2504154552744804, 0.2554483443332354]
8 240.517 [-0.0027518181818182038, 0.4144918181818182] [-0.2504154552744804, 0.2554483443332354]
8 245.522 [-0.0027518181818182038, 0.4144918181818182] [-0.2504154552744804, 0.2554483443332354]
8 250.528 [-0.011556363636363687, 0.41099727272727277] [-0.2504154552744804, 0.2554483443332354]
8 255.533 [-0.011741818181818216, 0.4108327272727274] [-0.2504154552744804, 0.2554483443332354]
8 260.541 [-0.012310000000000022, 0.4107072727272728] [-0.2504154552744804, 0.2554483443332354]
8 265.55 [-0.012460000000000037, 0.4105972727272728] [-0.2504154552744804, 0.2554483443332354]
8 270.554 [-0.01376250000000001, 0.4102683333333333] [-0.2504154552744804, 0.2554483443332354]
8 275.56 [-0.01377250000000002, 0.4102658333333334] [-0.2504154552744804, 0.2554483443332354]
8 280.565 [-0.013769166666666721, 0.41021416666666677] [-0.2504154552744804, 0.2554483443332354]
8 285.572 [-0.016850000000000014, 0.40924076923076924] [-0.2504154552744804, 0.2554483443332354]
