ID TIME ETH
10 0.38 21
10 5.469 21
10 10.561 21
10 15.664 21
10 20.763 21
10 25.845 21
10 30.966 21
10 36.014 21
10 41.121 21
10 46.264 21
10 51.359 21
10 56.403 21
10 61.555 21
10 66.651 21
10 71.751 21
10 76.804 21
10 81.965 21
10 87.062 21
10 92.167 21
10 97.25 21
10 102.342 21
10 107.402 21
10 112.498 21
10 117.625 21
10 122.731 21
10 127.85 21
10 132.957 21
10 138.056 21
10 143.163 21
10 148.265 21
10 153.362 21
10 158.453 21
10 163.541 21
10 168.656 21
10 173.757 21
10 178.831 21
10 183.966 21
10 189.045 21
10 194.14 21
10 199.254 21
10 204.338 21
