ID TIME pos
8 1.21 [0, 0] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0]]
8 6.216 [0, 0] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [0, 0], [0.3437000000000001, -0.4251799999999999]]
8 11.224 [0, 0] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [0, 0], [0.3437000000000001, -0.4251799999999999]]
8 16.232 [0, 0] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [0, 0], [0.3437000000000001, -0.4251799999999999]]
8 21.239 [0, 0] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [0, 0], [0.3437000000000001, -0.4251799999999999]]
8 26.248 [0, 0] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [0, 0], [0.3437000000000001, -0.4251799999999999]]
8 31.354 [0, 0] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [0, 0], [0.3437000000000001, -0.4251799999999999]]
8 36.363 [0, 0] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [0, 0], [0.3437000000000001, -0.4251799999999999]]
8 41.371 [0, 0] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [0, 0], [0.3437000000000001, -0.4251799999999999]]
8 46.378 [0, 0] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [0, 0], [0.3437000000000001, -0.4251799999999999]]
8 51.386 [0, 0] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [0, 0], [0.3437000000000001, -0.4251799999999999]]
8 56.394 [0, 0] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [0, 0], [0.3437000000000001, -0.4251799999999999]]
8 61.402 [0, 0] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [0, 0], [0.3437000000000001, -0.4251799999999999]]
8 66.41 [0, 0] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.3671199999999999, -0.25722], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [0, 0], [0.3437000000000001, -0.4251799999999999]]
8 71.418 [0, 0] [-0.3152513761451852, -0.4258831609575413] [[0, 0], [0, 0], [0, 0], [0, 0], [0, 0], [-0.19616999999999996, -0.25217], [0, 0], [0, 0], [0, 0], [-0.3671199999999999, -0.25722], [0, 0], [0, 0], [0.3529, -0.4086700000000001], [0, 0], [0.3437000000000001, -0.4251799999999999]]
