ID TIME pos
12 5.251 [0.4243755065563897, -0.2664957567861189] []
12 10.278 [0.4243755065563897, -0.2664957567861189] []
12 15.356 [0.4243755065563897, -0.2664957567861189] []
12 20.385 [0.4243755065563897, -0.2664957567861189] [(42504, -27242, 1676588767, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 42504, -27242)]
12 37.091 [0.4243755065563897, -0.2664957567861189] [(42504, -27242, 1676588767, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 42504, -27242)]
12 77.139 [0.4243755065563897, -0.2664957567861189] [(44896, -28653, 1676588821, 1, 10, 100000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 45078, -28663), (-41236, 43213, 1676588785, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -41236, 43213), (33319, 41543, 1676588789, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33319, 41543)]
12 82.173 [0.4243755065563897, -0.2664957567861189] [(44896, -28653, 1676588829, 1, 10, 100000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 45078, -28663), (-41236, 43213, 1676588785, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -41236, 43213), (33319, 41543, 1676588789, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33319, 41543), (48745, -17655, 1676588829, 0, 1, 10000000000000000000, 10000000000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 48745, -17655)]
12 87.22 [0.4243755065563897, -0.2664957567861189] [(44896, -28653, 1676588833, 1, 10, 100000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 45078, -28663), (-41236, 43213, 1676588785, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -41236, 43213), (33319, 41543, 1676588789, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33319, 41543), (46286, -25957, 1676588829, 0, 3, 30000000000000000000, 20000000000000000000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 48033, -25405)]
12 136.116 [0.4243755065563897, -0.2664957567861189] [(44896, -28653, 1676588883, 1, 10, 100000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 45078, -28663), (-41431, 43172, 1676588785, 0, 5, 51666666666666665000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -41236, 43213), (33319, 41543, 1676588789, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33319, 41543), (43852, -27780, 1676588829, 0, 5, 50555555555555555000, 40555555555555555000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 44113, -27958)]
12 152.141 [0.4243755065563897, -0.2664957567861189] [(44896, -28653, 1676588899, 1, 10, 100000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 45078, -28663), (-41418, 43057, 1676588785, 0, 7, 72777777777777775000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -41236, 43213), (33319, 41543, 1676588789, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33319, 41543), (43852, -27780, 1676588829, 0, 5, 50555555555555555000, 40555555555555555000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 44113, -27958)]
12 193.194 [0.4243755065563897, -0.2664957567861189] [(44896, -28653, 1676588933, 1, 10, 100000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 45078, -28663), (-41209, 43016, 1676588785, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -41236, 43213), (33319, 41543, 1676588789, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33319, 41543), (42839, -29039, 1676588829, 0, 5, 50555555555555555000, 40555555555555555000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42848, -29431)]
12 198.312 [0.4243755065563897, -0.2664957567861189] [(44896, -28653, 1676588933, 1, 10, 100000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 45078, -28663), (-41209, 43016, 1676588785, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -41236, 43213), (33319, 41543, 1676588789, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33319, 41543), (42839, -29039, 1676588829, 0, 5, 50555555555555555000, 40555555555555555000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42848, -29431)]
12 203.349 [0.4243755065563897, -0.2664957567861189] [(44896, -28653, 1676588949, 1, 10, 100000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 45078, -28663), (-41209, 43016, 1676588785, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -41236, 43213), (33319, 41543, 1676588789, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33319, 41543), (43143, -29355, 1676588829, 0, 6, 61666666666666665000, 51666666666666665000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 43209, -29724)]
12 208.463 [0.4243755065563897, -0.2664957567861189] [(44896, -28653, 1676588949, 1, 10, 100000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 45078, -28663), (-41209, 43016, 1676588785, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -41236, 43213), (33319, 41543, 1676588789, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33319, 41543), (43143, -29355, 1676588829, 0, 6, 61666666666666665000, 51666666666666665000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 43209, -29724)]
12 213.493 [0.4243755065563897, -0.2664957567861189] [(44896, -28653, 1676588959, 1, 10, 100000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 45078, -28663), (-41209, 43016, 1676588785, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -41236, 43213), (33319, 41543, 1676588789, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33319, 41543), (43149, -28938, 1676588829, 0, 7, 72777777777777775000, 62777777777777775000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 43205, -29176)]
12 218.641 [0.4243755065563897, -0.2664957567861189] [(44896, -28653, 1676588965, 1, 10, 100000000000000000000, 90000000000000000000, 1, '0xc72B1b70e69D270544369132d53529e37Be87742', 0, 45078, -28663), (-41209, 43016, 1676588785, 2, 10, 98888888888888885000, 10000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -41236, 43213), (33319, 41543, 1676588789, 3, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, 33319, 41543), (42608, -29894, 1676588829, 0, 8, 83888888888888885000, 73888888888888885000, 1, '0xc8529dE5603FF9D6FE9A77d43c27D3e7085B4E43', 1, 42583, -30226)]
