ID TIME pos
7 0.097 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 5.101 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 10.112 [0, 0] [-0.3627042145495745, -0.3886294839370129]
7 15.12 [0.1161500000000002, -0.44737000000000005] [-0.3627042145495745, -0.3886294839370129]
7 20.129 [0.1161500000000002, -0.44737000000000005] [-0.3627042145495745, -0.3886294839370129]
7 25.132 [0.1161500000000002, -0.44737000000000005] [-0.3627042145495745, -0.3886294839370129]
7 30.142 [0.1161500000000002, -0.44737000000000005] [-0.3627042145495745, -0.3886294839370129]
7 35.145 [0.1161500000000002, -0.44737000000000005] [-0.3627042145495745, -0.3886294839370129]
7 40.151 [0.1161500000000002, -0.44737000000000005] [-0.3627042145495745, -0.3886294839370129]
7 45.157 [0.1161500000000002, -0.44737000000000005] [-0.3627042145495745, -0.3886294839370129]
7 50.164 [-0.05007000000000006, -0.4284699999999999] [-0.3627042145495745, -0.3886294839370129]
7 55.17 [-0.05007000000000006, -0.4284699999999999] [-0.3627042145495745, -0.3886294839370129]
7 60.176 [-0.05010000000000003, -0.4284699999999999] [-0.3627042145495745, -0.3886294839370129]
7 65.189 [-0.0501100000000001, -0.4284699999999999] [-0.3627042145495745, -0.3886294839370129]
7 70.195 [-0.1399800000000001, -0.41425499999999993] [-0.3627042145495745, -0.3886294839370129]
7 75.197 [-0.1411, -0.41408] [-0.3627042145495745, -0.3886294839370129]
7 80.208 [-0.1411, -0.41408] [-0.3627042145495745, -0.3886294839370129]
7 85.213 [-0.15217, -0.4242383333333333] [-0.3627042145495745, -0.3886294839370129]
7 90.219 [-0.15271714285714283, -0.41627285714285717] [-0.3627042145495745, -0.3886294839370129]
7 95.225 [-0.1579425, -0.414025] [-0.3627042145495745, -0.3886294839370129]
7 100.232 [-0.1660615556221283, -0.40571694311282547] [-0.3627042145495745, -0.3886294839370129]
7 105.236 [-0.16770882834940104, -0.4053596703855527] [-0.3627042145495745, -0.3886294839370129]
7 110.238 [-0.18399475932028422, -0.40293053118675665] [-0.3627042145495745, -0.3886294839370129]
7 115.246 [-0.18851225932028426, -0.40151053118675667] [-0.3627042145495745, -0.3886294839370129]
7 120.256 [-0.1897855079888151, -0.40161616958864854] [-0.3627042145495745, -0.3886294839370129]
7 125.264 [-0.19307765084595793, -0.40223545530293425] [-0.3627042145495745, -0.3886294839370129]
7 130.269 [-0.19456836513167225, -0.40238902673150573] [-0.3627042145495745, -0.3886294839370129]
7 135.274 [-0.19683765084595795, -0.40225759816007706] [-0.3627042145495745, -0.3886294839370129]
7 140.281 [-0.20005193656024364, -0.4016368838743628] [-0.3627042145495745, -0.3886294839370129]
7 145.286 [-0.2043262222745294, -0.4025340267315057] [-0.3627042145495745, -0.3886294839370129]
7 150.292 [-0.2092962222745294, -0.4025654553029342] [-0.3627042145495745, -0.3886294839370129]
7 155.298 [-0.21225407941738655, -0.40510474101722] [-0.3627042145495745, -0.3886294839370129]
7 160.307 [-0.21471622227452938, -0.40759545530293423] [-0.3627042145495745, -0.3886294839370129]
7 165.414 [-0.2148783651316722, -0.40771188387436286] [-0.3627042145495745, -0.3886294839370129]
7 170.42 [-0.2148955079888151, -0.40772331244579135] [-0.3627042145495745, -0.3886294839370129]
7 175.424 [-0.21566193656024366, -0.40802616958864857] [-0.3627042145495745, -0.3886294839370129]
7 180.433 [-0.2162105079888151, -0.4084233124457914] [-0.3627042145495745, -0.3886294839370129]
7 185.439 [-0.21624122227452938, -0.40844616958864854] [-0.3627042145495745, -0.3886294839370129]
7 190.444 [-0.21624122227452938, -0.40844616958864854] [-0.3627042145495745, -0.3886294839370129]
7 195.45 [-0.21624122227452938, -0.40844616958864854] [-0.3627042145495745, -0.3886294839370129]
7 200.457 [-0.2163690794173865, -0.40842759816007707] [-0.3627042145495745, -0.3886294839370129]
7 205.462 [-0.2163197937031008, -0.4084754553029343] [-0.3627042145495745, -0.3886294839370129]
7 210.469 [-0.21633479370310083, -0.40848474101721993] [-0.3627042145495745, -0.3886294839370129]
7 215.478 [-0.21633479370310083, -0.40848474101721993] [-0.3627042145495745, -0.3886294839370129]
7 220.487 [-0.21703479370310083, -0.4086561695886485] [-0.3627042145495745, -0.3886294839370129]
7 225.492 [-0.21704907941738652, -0.40865831244579137] [-0.3627042145495745, -0.3886294839370129]
7 230.497 [-0.21953622227452937, -0.40873902673150564] [-0.3627042145495745, -0.3886294839370129]
7 235.505 [-0.2197190794173865, -0.40903545530293417] [-0.3627042145495745, -0.3886294839370129]
7 240.51 [-0.22195265084595794, -0.40921474101721994] [-0.3627042145495745, -0.3886294839370129]
7 245.517 [-0.2243705079888151, -0.4097304553029342] [-0.3627042145495745, -0.3886294839370129]
7 250.525 [-0.2250947937031008, -0.40984402673150566] [-0.3627042145495745, -0.3886294839370129]
7 255.529 [-0.22510265084595796, -0.4098454553029342] [-0.3627042145495745, -0.3886294839370129]
7 260.535 [-0.22510265084595796, -0.4098454553029342] [-0.3627042145495745, -0.3886294839370129]
7 265.543 [-0.22510265084595796, -0.4098454553029342] [-0.3627042145495745, -0.3886294839370129]
7 270.55 [-0.22510265084595796, -0.4098454553029342] [-0.3627042145495745, -0.3886294839370129]
7 275.557 [-0.22510265084595796, -0.4098454553029342] [-0.3627042145495745, -0.3886294839370129]
7 280.561 [-0.2251612222745294, -0.4097490267315057] [-0.3627042145495745, -0.3886294839370129]
7 285.57 [-0.22516193656024366, -0.4097490267315057] [-0.3627042145495745, -0.3886294839370129]
7 290.576 [-0.22508907941738654, -0.40985902673150576] [-0.3627042145495745, -0.3886294839370129]
7 295.583 [-0.22509265084595795, -0.40985974101722] [-0.3627042145495745, -0.3886294839370129]
7 300.592 [-0.22508550798881513, -0.40986831244579136] [-0.3627042145495745, -0.3886294839370129]
7 305.596 [-0.22513336513167223, -0.40987331244579145] [-0.3627042145495745, -0.3886294839370129]
7 310.603 [-0.22513336513167223, -0.40987331244579145] [-0.3627042145495745, -0.3886294839370129]
7 315.613 [-0.22513336513167223, -0.40987331244579145] [-0.3627042145495745, -0.3886294839370129]
7 320.618 [-0.22514693656024365, -0.40987831244579137] [-0.3627042145495745, -0.3886294839370129]
7 325.623 [-0.22514693656024365, -0.40987831244579137] [-0.3627042145495745, -0.3886294839370129]
7 330.629 [-0.22514693656024365, -0.40987831244579137] [-0.3627042145495745, -0.3886294839370129]
7 335.636 [-0.22491193656024366, -0.41085831244579146] [-0.3627042145495745, -0.3886294839370129]
7 340.642 [-0.22572836513167222, -0.41080045530293435] [-0.3627042145495745, -0.3886294839370129]
7 345.65 [-0.22576550798881506, -0.4108061695886485] [-0.3627042145495745, -0.3886294839370129]
7 350.656 [-0.22576550798881506, -0.4108061695886485] [-0.3627042145495745, -0.3886294839370129]
7 355.662 [-0.22576550798881506, -0.4108061695886485] [-0.3627042145495745, -0.3886294839370129]
7 360.668 [-0.22576550798881506, -0.4108061695886485] [-0.3627042145495745, -0.3886294839370129]
7 365.676 [-0.22596265084595796, -0.4107940267315057] [-0.3627042145495745, -0.3886294839370129]
7 370.682 [-0.22596265084595796, -0.4107940267315057] [-0.3627042145495745, -0.3886294839370129]
7 375.688 [-0.22596265084595796, -0.4107940267315057] [-0.3627042145495745, -0.3886294839370129]
7 380.698 [-0.2260897937031008, -0.4108754553029343] [-0.3627042145495745, -0.3886294839370129]
7 385.806 [-0.2260897937031008, -0.4108754553029343] [-0.3627042145495745, -0.3886294839370129]
7 390.808 [-0.2260897937031008, -0.4108754553029343] [-0.3627042145495745, -0.3886294839370129]
7 395.815 [-0.2260897937031008, -0.4108754553029343] [-0.3627042145495745, -0.3886294839370129]
7 400.822 [-0.2260897937031008, -0.4108754553029343] [-0.3627042145495745, -0.3886294839370129]
7 405.822 [-0.2260897937031008, -0.4108754553029343] [-0.3627042145495745, -0.3886294839370129]
7 410.832 [-0.22654765084595793, -0.41103759816007707] [-0.3627042145495745, -0.3886294839370129]
7 415.842 [-0.22654765084595793, -0.41103759816007707] [-0.3627042145495745, -0.3886294839370129]
7 420.85 [-0.22654765084595793, -0.41103759816007707] [-0.3627042145495745, -0.3886294839370129]
7 425.854 [-0.22654765084595793, -0.41103759816007707] [-0.3627042145495745, -0.3886294839370129]
7 430.86 [-0.22654765084595793, -0.41103759816007707] [-0.3627042145495745, -0.3886294839370129]
7 435.866 [-0.22713907941738645, -0.4112218838743628] [-0.3627042145495745, -0.3886294839370129]
7 440.874 [-0.22713907941738645, -0.4112218838743628] [-0.3627042145495745, -0.3886294839370129]
7 445.982 [-0.22845407941738646, -0.4115504553029342] [-0.3627042145495745, -0.3886294839370129]
7 450.987 [-0.22847836513167222, -0.41154688387436295] [-0.3627042145495745, -0.3886294839370129]
7 455.993 [-0.22847836513167222, -0.41154688387436295] [-0.3627042145495745, -0.3886294839370129]
7 460.999 [-0.23005780745622736, -0.41220109161607194] [-0.3627042145495745, -0.3886294839370129]
7 466.006 [-0.23106847412289402, -0.41253175828273875] [-0.3627042145495745, -0.3886294839370129]
7 471.018 [-0.2319838074562274, -0.4126790916160721] [-0.3627042145495745, -0.3886294839370129]
7 476.019 [-0.23201114078956073, -0.41268709161607214] [-0.3627042145495745, -0.3886294839370129]
7 481.028 [-0.23201180745622743, -0.41268709161607214] [-0.3627042145495745, -0.3886294839370129]
7 486.037 [-0.23201180745622743, -0.41268709161607214] [-0.3627042145495745, -0.3886294839370129]
7 491.041 [-0.23201180745622743, -0.41268709161607214] [-0.3627042145495745, -0.3886294839370129]
7 496.044 [-0.23201180745622743, -0.41268709161607214] [-0.3627042145495745, -0.3886294839370129]
7 501.055 [-0.23202314078956074, -0.41268842494940544] [-0.3627042145495745, -0.3886294839370129]
7 506.057 [-0.23202914078956074, -0.41268975828273874] [-0.3627042145495745, -0.3886294839370129]
7 511.063 [-0.23271514078956076, -0.4130710916160721] [-0.3627042145495745, -0.3886294839370129]
7 516.07 [-0.23271514078956076, -0.4130710916160721] [-0.3627042145495745, -0.3886294839370129]
7 521.077 [-0.23271514078956076, -0.4130710916160721] [-0.3627042145495745, -0.3886294839370129]
7 526.083 [-0.23271514078956076, -0.4130710916160721] [-0.3627042145495745, -0.3886294839370129]
7 531.091 [-0.23281314078956078, -0.413101091616072] [-0.3627042145495745, -0.3886294839370129]
7 536.093 [-0.23281314078956078, -0.413101091616072] [-0.3627042145495745, -0.3886294839370129]
7 541.102 [-0.23281314078956078, -0.413101091616072] [-0.3627042145495745, -0.3886294839370129]
7 546.107 [-0.23281314078956078, -0.413101091616072] [-0.3627042145495745, -0.3886294839370129]
7 551.114 [-0.23320780745622743, -0.4132157582827387] [-0.3627042145495745, -0.3886294839370129]
7 556.122 [-0.23356047412289413, -0.413335091616072] [-0.3627042145495745, -0.3886294839370129]
7 561.129 [-0.2341524741228941, -0.41348242494940535] [-0.3627042145495745, -0.3886294839370129]
7 566.135 [-0.2341524741228941, -0.41348242494940535] [-0.3627042145495745, -0.3886294839370129]
7 571.142 [-0.23451247412289408, -0.4136264249494053] [-0.3627042145495745, -0.3886294839370129]
7 576.148 [-0.23469914078956078, -0.41369242494940534] [-0.3627042145495745, -0.3886294839370129]
7 581.155 [-0.23482380745622747, -0.41371642494940525] [-0.3627042145495745, -0.3886294839370129]
7 586.163 [-0.2348264741228941, -0.4137170916160719] [-0.3627042145495745, -0.3886294839370129]
7 591.166 [-0.2348771407895608, -0.4137337582827386] [-0.3627042145495745, -0.3886294839370129]
7 596.173 [-0.2348771407895608, -0.4137337582827386] [-0.3627042145495745, -0.3886294839370129]
