ID TIME #BLOCKS
4 1.979 1
4 141.984 5
4 173.05 1
4 230.012 3
4 253.078 1
4 301.007 1
4 316.002 1
4 389.028 1
4 421.018 2
4 442.018 3
4 534.088 3
4 557.03 1
4 633.04 2
4 655.068 1
4 674.044 2
4 710.06 1
4 769.071 2
4 789.057 2
4 804.082 1
4 880.079 1
4 895.088 1
4 916.079 2
4 935.125 1
4 1040.081 1
4 1072.138 2
4 1139.091 2
4 1156.096 1
4 1231.108 2
4 1252.1 1
4 1354.113 3
4 1375.13 1
4 1394.132 1
4 1418.137 1
4 1520.227 3
4 1546.161 1
4 1603.197 3
4 1626.202 1
4 1676.152 1
4 1732.151 3
4 1783.184 1
4 1796.175 1
4 1873.231 2
4 1891.192 3
