ID TIME pos
7 5.193 [0.44474986728960425, 0.4424835853286981] []
7 15.248 [0.44474986728960425, 0.4424835853286981] []
7 20.267 [0.44474986728960425, 0.4424835853286981] []
7 25.368 [0.44474986728960425, 0.4424835853286981] []
7 30.414 [0.44474986728960425, 0.4424835853286981] []
7 35.416 [0.44474986728960425, 0.4424835853286981] [(-30110, 42256, 1676591036, 0, 1, 10000000000000000000, 10000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -30110, 42256)]
7 60.23 [0.44474986728960425, 0.4424835853286981] [(-37384, 41933, 1676591036, 0, 2, 20000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933)]
7 136.239 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-43817, 42400, 1676591122, 0, 3, 26250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46191, 37085, 1676591130, 0, 2, 22500000000000000000, 22500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46191, 37085)]
7 160.065 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-41034, 42386, 1676591122, 0, 6, 58750000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46191, 37085, 1676591130, 0, 2, 22500000000000000000, 22500000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46191, 37085)]
7 221.12 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (45615, 41012, 1676591130, 0, 6, 65000000000000000000, 65000000000000000000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45615, 41012)]
7 267.112 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (45270, 42238, 1676591130, 0, 8, 86805555555555558000, 86805555555555558000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 45270, 42238), (37032, 67478, 1676591263, 0, 1, 10277777777777779000, 10277777777777779000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 37032, 67478)]
7 304.165 [0.44474986728960425, 0.4424835853286981] [(-34300, 42040, 1676591036, 2, 10, 100000000000000000000, 20000000000000000000, 0, '0x77B770ceB4b2537e52f4534Bb39e43754eB5B7e5', 0, -37384, 41933), (-42332, 42013, 1676591122, 2, 10, 101250000000000000000, 5000000000000000000, 0, '0x036D6B4DA0b4Eeb9d312E958c2937D9016765F50', 0, -44659, 41611), (46039, 42650, 1676591301, 1, 9, 98333333333333337000, 98333333333333337000, 1, '0xa79160bC038C07678C145f1B5220be15bAdB13d7', 0, 46039, 42650), (41570, 50545, 1676591263, 0, 6, 64583333333333337000, 53333333333333337000, 0, '0xBa1CD5ded4B25dF273d435c969a01dc0B577c95c', 0, 42557, 46788)]
