ID TIME #RESOURCES
0 14.123 1
0 35.143 2
0 40.251 3
0 40.555 4
0 41.25 5
0 46.658 6
0 46.958 7
0 47.657 8
0 47.759 9
0 48.864 10
0 48.958 11
0 49.159 12
0 59.97 13
0 60.375 14
0 61.075 15
0 61.273 16
0 64.277 17
0 66.381 18
0 66.381 19
0 76.891 20
0 77.89 21
0 81.396 22
0 85.321 23
0 85.701 24
0 90.312 25
0 91.007 26
0 101.418 27
0 103.422 28
0 104.121 29
0 105.523 30
0 107.725 31
0 116.834 32
0 117.734 33
0 118.338 34
0 120.962 35
0 122.942 36
0 125.544 37
0 131.459 38
0 135.756 39
0 138.158 40
0 138.359 41
0 138.458 42
0 143.163 43
0 153.579 44
0 153.874 45
0 164.591 46
0 170.518 47
0 171.895 48
0 172.197 49
0 172.796 50
0 175.8 51
0 186.921 52
0 187.112 53
0 192.12 54
0 197.725 55
0 198.545 56
0 198.925 57
0 200.729 58
0 204.33 59
0 204.531 60
0 205.15 61
0 206.36 62
0 214.14 63
0 215.247 64
0 221.75 65
0 227.458 66
0 228.862 67
0 231.061 68
0 235.267 69
0 236.969 70
0 240.07 71
0 251.584 72
0 256.689 73
0 266.4 74
0 268.4 75
0 272.709 76
0 273.61 77
0 276.913 78
0 277.912 79
0 280.015 80
0 288.626 81
0 301.538 82
0 307.06 83
0 308.848 84
0 309.849 85
0 313.352 86
0 314.252 87
0 314.452 88
0 315.957 89
0 321.565 90
0 327.767 91
0 332.478 92
0 332.671 93
0 341.088 94
0 345.186 95
0 346.887 96
0 349.39 97
0 353.995 98
0 358.002 99
0 362.005 100
0 363.324 101
0 368.311 102
0 369.214 103
0 369.417 104
0 376.022 105
0 376.521 106
0 377.025 107
0 377.119 108
0 387.132 109
0 389.338 110
0 391.135 111
0 391.936 112
0 393.139 113
0 394.342 114
0 395.741 115
0 404.652 116
0 405.852 117
0 407.557 118
0 409.355 119
0 409.555 120
0 411.759 121
0 419.87 122
0 422.077 123
0 423.673 124
0 425.975 125
0 426.674 126
0 427.276 127
0 431.878 128
0 438.587 129
0 441.595 130
0 442.092 131
0 446.409 132
0 455.006 133
0 455.105 134
0 456.105 135
0 457.507 136
0 462.313 137
0 462.612 138
0 464.215 139
0 464.714 140
0 471.923 141
0 475.026 142
0 479.331 143
0 480.933 144
0 481.132 145
0 482.934 146
0 485.454 147
0 491.865 148
0 491.946 149
0 493.046 150
0 493.447 151
0 499.153 152
0 504.179 153
0 504.76 154
0 514.267 155
0 516.972 156
0 519.373 157
0 523.478 158
0 525.181 159
0 534.49 160
0 536.491 161
0 538.294 162
0 565.626 163
0 565.925 164
0 566.325 165
0 567.725 166
0 576.738 167
0 577.938 168
0 582.744 169
0 587.144 170
0 587.447 171
0 588.95 172
0 589.348 173
0 593.555 174
0 597.858 175
0 599.258 176
